ID,MaterialResourcesID,TextureType,ModelIndex,ItemDisplayInfoID
67213,26934,2,0,25152
67214,22209,2,0,25153
67215,26445,2,0,25173
67216,23302,2,0,24394
67217,26213,2,0,24405
67218,26213,2,1,24405
67219,24275,2,0,16539
67220,21486,2,0,16544
67221,23584,2,0,16572
67222,23584,2,1,16572
67223,25958,2,0,10642
67224,23866,2,0,29835
67225,23866,2,1,29835
67226,21788,2,0,29865
67228,20379,2,0,24785
67229,22887,2,0,26834
67230,22887,2,1,26834
67231,24592,2,0,24715
67232,23414,2,0,25278
67233,24233,2,0,24523
67234,24233,2,1,24523
67235,15847,2,0,24525
67236,24220,2,0,24535
67237,24220,2,1,24535
67238,24224,2,0,24754
67239,24224,2,1,24754
67240,24248,2,0,24756
67241,18615,2,0,32193
67242,26455,2,0,32197
67243,24108,2,0,32199
67244,23659,2,0,32200
67245,24035,2,0,32216
67246,21163,2,0,32217
67247,24105,2,0,28624
67248,24144,2,0,28626
67249,25730,2,0,28628
67250,23304,2,0,31610
67251,25980,2,0,28823
67252,25980,2,1,28823
67253,21447,2,0,28826
67254,24150,2,0,28828
67255,21874,2,0,28829
67256,24028,2,0,28834
67257,24532,2,0,28835
67258,23422,2,0,28836
67259,21780,2,0,28847
67260,24029,2,0,28849
67261,18338,2,0,28850
67262,15846,2,0,28851
67264,24528,2,0,28866
67265,24529,2,0,28867
67266,24524,2,0,28869
67267,22360,2,0,28870
67268,24137,2,0,23174
67269,24085,2,0,23175
67270,24079,2,0,23177
67271,23601,2,0,24654
67272,23601,2,1,24654
67273,23943,2,0,24655
67274,22754,2,0,26585
67275,24262,2,0,26586
67276,24290,2,0,26589
67277,26665,2,0,26592
67278,26659,2,0,26593
67279,23102,2,0,26602
67280,14653,2,1,26613
67281,22499,2,0,26616
67282,20752,2,0,26619
67283,24624,2,0,27874
67284,24224,2,0,27876
67285,24224,2,1,27876
67286,22114,2,0,31833
67287,22114,2,1,31833
67288,20543,2,0,28579
67289,23309,2,0,28580
67290,22135,2,0,24714
67291,22135,2,1,24714
67292,22503,2,0,24720
67293,22504,2,0,24721
67294,26197,2,0,24722
67295,26197,2,1,24722
67296,24231,2,0,24915
67297,24231,2,1,24915
67298,24192,2,0,24923
67299,24206,2,0,24542
67300,24206,2,1,24542
67301,22327,2,0,24549
67302,22327,2,1,24549
67303,26919,2,0,28873
67304,20421,2,0,31327
67305,23099,2,0,31337
67306,27178,2,0,32043
67307,27178,2,1,32043
67308,15425,2,0,32070
67310,21724,2,0,27774
67311,23826,2,0,27776
67312,23826,2,1,27776
67313,24157,2,0,28578
67314,20563,2,0,24695
67315,22806,2,0,23224
67316,25972,2,0,23239
67317,25972,2,0,23240
67318,24013,2,0,23243
67319,26688,2,0,23257
67320,26688,2,1,23257
67321,26657,2,0,23270
67322,26658,2,0,23271
67323,24026,2,0,23276
67324,24588,2,0,23281
67325,23964,2,0,23283
67326,26904,2,0,30834
67327,15458,2,0,30851
67328,23083,2,0,31606
67329,23984,2,0,31608
67330,23869,2,0,32270
67331,23869,2,1,32270
67332,26223,2,0,32274
67333,26223,2,1,32274
67334,26442,2,0,28848
67336,24154,2,0,24743
67337,24223,2,0,24777
67338,24223,2,1,24777
67339,23865,2,0,24794
67340,23865,2,1,24794
67341,24629,2,0,28291
67342,22808,2,0,23264
67343,26212,2,0,22711
67344,26212,2,1,22711
67346,27142,2,0,22795
67347,23424,2,0,22802
67348,21630,2,0,22805
67349,23551,2,0,25604
67350,23553,2,0,25606
67351,23573,2,0,25607
67352,22301,2,0,25608
67353,26215,2,0,29274
67354,26215,2,1,29274
67355,23185,2,0,29276
67356,24160,2,0,28514
67357,18338,2,0,28974
67358,22887,2,0,29010
67359,22887,2,1,29010
67360,23317,2,0,29030
67361,22321,2,0,29039
67362,22321,2,1,29039
67363,20073,2,0,29040
67364,26928,2,0,25471
67365,24287,2,0,25474
67366,22374,2,0,23267
67367,26659,2,0,26594
67368,26657,2,0,26596
67369,26657,2,0,26597
67370,22888,2,0,26645
67371,22888,2,1,26645
67372,23417,2,0,28159
67373,15846,2,0,25196
67374,23637,2,0,22810
67375,26433,2,0,22814
67376,23879,2,0,30925
67377,23879,2,1,30925
67378,22460,2,0,30926
67379,22459,2,0,30927
67380,18604,2,0,28976
67381,20415,2,0,28977
67382,15528,2,0,28979
67383,21739,2,0,28984
67384,20414,2,0,28985
67385,21720,2,0,28986
67387,23552,2,0,28827
67388,18332,2,0,28852
67389,23317,2,0,28856
67390,24244,2,0,28876
67391,26222,2,0,28980
67392,26222,2,1,28980
67393,22891,2,0,25545
67394,22891,2,1,25545
67395,22986,2,0,25546
67396,22986,2,1,25546
67397,23268,2,0,25551
67398,23268,2,1,25551
67399,15413,2,0,26175
67400,21166,2,0,26176
67401,15409,2,0,26184
67402,16855,2,0,26202
67403,21786,2,0,26220
67404,21958,2,0,26670
67405,21958,2,1,26670
67406,24294,2,0,26674
67407,22769,2,0,26679
67408,16874,2,0,25938
67409,21163,2,0,25943
67410,21167,2,0,25955
67411,15416,2,0,25958
67414,15416,2,0,25997
67415,26681,2,0,25341
67416,26681,2,1,25341
67417,24421,2,0,30934
67418,24421,2,0,30935
67419,23843,2,0,30954
67420,23843,2,1,30954
67421,24014,2,0,30956
67422,26689,2,0,31828
67423,26689,2,1,31828
67424,22136,2,0,26342
67425,22136,2,1,26342
67426,22040,2,0,26357
67427,22040,2,1,26357
67428,22039,2,0,26358
67429,22039,2,1,26358
67430,21948,2,0,27231
67431,21948,2,1,27231
67432,22136,2,0,26843
67433,22136,2,1,26843
67435,20557,2,0,26855
67437,15849,2,0,24759
67438,25977,2,0,24912
67439,25977,2,1,24912
67440,21711,2,0,31395
67441,24252,2,0,31400
67442,23870,2,0,31409
67443,23870,2,1,31409
67444,20423,2,0,31410
67445,25976,2,0,34770
67446,25976,2,1,34770
67447,18612,2,0,34775
67448,21744,2,0,34781
67449,20593,2,0,27232
67450,20399,2,0,27234
67451,27151,2,0,27236
67452,27151,2,1,27236
67453,20346,2,0,27242
67454,22892,2,0,26875
67455,22892,2,1,26875
67456,22886,2,0,26885
67457,22886,2,1,26885
67458,21640,2,0,24367
67459,21641,2,0,24368
67460,21642,2,0,24369
67461,22795,2,0,28347
67462,23086,2,0,28348
67463,23533,2,0,28349
67464,24236,2,0,24531
67465,24236,2,1,24531
67466,16842,2,0,28563
67467,15424,2,0,28565
67468,24027,2,0,28566
67469,22760,2,0,28567
67470,23095,2,0,28568
67471,26688,2,0,32160
67472,26688,2,1,32160
67473,25733,2,0,32162
67474,22887,2,0,32165
67475,22887,2,1,32165
67476,22893,2,0,32168
67477,22893,2,1,32168
67478,22890,2,0,35881
67479,22890,2,1,35881
67480,22894,2,0,28282
67481,22894,2,1,28282
67482,24247,2,0,22733
67483,26175,2,0,22016
67484,26175,2,1,22016
67485,22886,2,0,26818
67486,22886,2,1,26818
67487,22894,2,0,26825
67488,22894,2,1,26825
67489,21871,2,0,27415
67490,24095,2,0,23379
67491,26217,2,0,26472
67492,26217,2,1,26472
67493,22808,2,0,26477
67494,22806,2,0,26479
67495,24601,2,0,26491
67496,21719,2,0,25407
67497,23829,2,0,25408
67498,23829,2,1,25408
67499,26458,2,0,25411
67501,23844,2,0,24665
67502,23844,2,1,24665
67503,24589,2,0,24712
67504,24224,2,0,26263
67505,24224,2,1,26263
67506,23864,2,0,26273
67507,23864,2,1,26273
67508,26681,2,0,30512
67509,26681,2,1,30512
67510,24160,2,0,30516
67511,24198,2,0,30517
67512,21474,2,0,34215
67513,16873,2,0,34329
67514,22549,2,0,34331
67516,22316,2,0,22026
67517,22316,2,1,22026
67519,23071,2,0,22136
67520,21296,2,0,22177
67521,22371,2,0,22180
67522,26683,2,0,22181
67523,26683,2,1,22181
67524,23686,2,0,22247
67525,23696,2,0,22248
67526,26903,2,0,22249
67528,24026,2,0,25441
67529,24574,2,0,35250
67530,24365,2,0,35253
67531,22156,2,0,30623
67532,22156,2,1,30623
67533,23839,2,0,30627
67534,18603,2,0,31488
67535,22314,2,0,31496
67536,22314,2,1,31496
67537,27174,2,0,31504
67538,27174,2,1,31504
67539,20492,2,0,26274
67540,16890,2,0,26278
67541,16883,2,0,26304
67542,23864,2,0,26321
67543,23864,2,1,26321
67544,21898,2,0,26325
67545,22137,2,0,26337
67546,22137,2,1,26337
67547,22054,2,0,26366
67548,22741,2,0,26412
67549,23891,2,0,25609
67550,23695,2,0,25611
67551,23143,2,0,34339
67552,21441,2,0,34348
67553,21442,2,0,34351
67554,20070,2,0,34353
67555,20508,2,0,34366
67556,20508,2,0,34367
67557,21483,2,0,34369
67558,21440,2,0,34370
67559,22605,2,0,34391
67560,24459,2,0,22250
67561,24187,2,0,22252
67563,18612,2,0,30022
67564,23841,2,0,30030
67565,23841,2,1,30030
67566,26191,2,0,30058
67567,26191,2,1,30058
67568,22897,2,0,31506
67569,21778,2,0,26257
67570,16888,2,0,26259
67571,15436,2,0,26262
67572,22395,2,0,28689
67575,24036,2,0,31611
67576,22370,2,0,31612
67577,23949,2,0,31613
67578,26430,2,0,31617
67579,23859,2,0,31618
67580,23859,2,1,31618
67581,22305,2,0,31622
67582,22559,2,0,31623
67583,24138,2,0,31628
67584,15453,2,0,31632
67585,18618,2,0,25230
67586,24409,2,0,25507
67587,26220,2,0,25535
67588,26220,2,1,25535
67589,23544,2,0,25599
67591,26223,2,0,25687
67592,26223,2,1,25687
67593,21788,2,0,26365
67594,23753,2,0,26385
67595,23549,2,0,28515
67596,24133,2,0,28516
67597,22806,2,0,28517
67598,23407,2,0,28518
67599,24246,2,0,28520
67600,25730,2,0,28521
67601,24025,2,0,28523
67602,25732,2,0,28524
67603,24015,2,0,28525
67604,25728,2,0,28526
67605,22808,2,0,28527
67606,22886,2,0,30062
67607,22886,2,1,30062
67608,20437,2,0,30072
67609,20347,2,0,30316
67610,27127,2,0,30412
67611,27127,2,1,30412
67612,25731,2,0,28629
67613,26683,2,0,28630
67614,26683,2,1,28630
67615,15401,2,0,30832
67616,23943,2,0,30836
67617,23010,2,0,30928
67618,23010,2,1,30928
67619,24511,2,0,30936
67620,21546,2,0,30993
67621,22855,2,0,34589
67622,22855,2,1,34589
67623,26216,2,0,34590
67624,26216,2,1,34590
67625,22134,2,0,34591
67626,22134,2,1,34591
67627,23827,2,0,28454
67628,23827,2,1,28454
67629,24624,2,0,28455
67630,23299,2,0,28457
67631,23184,2,0,28458
67632,24023,2,0,28459
67633,24451,2,0,28460
67634,24187,2,0,28462
67635,24622,2,0,28464
67636,24097,2,0,28465
67637,23412,2,0,28466
67638,23295,2,0,28467
67639,25726,2,0,28468
67640,26907,2,0,28469
67641,23426,2,0,28470
67642,24623,2,0,28471
67643,24617,2,0,28472
67644,22575,2,0,28473
67645,25173,2,0,28475
67646,24158,2,0,28476
67647,15425,2,0,24985
67648,22134,2,0,22869
67649,22134,2,1,22869
67650,22325,2,0,29024
67651,22325,2,1,29024
67652,26218,2,0,29027
67653,26218,2,1,29027
67654,22890,2,0,29028
67655,22890,2,1,29028
67656,23698,2,0,29706
67657,22752,2,0,28528
67658,24263,2,0,28529
67659,23184,2,0,28530
67660,22340,2,0,28531
67662,25972,2,0,28534
67663,22789,2,0,28535
67664,24260,2,0,28536
67665,23307,2,0,28538
67666,24457,2,0,28539
67667,25726,2,0,28540
67668,23656,2,0,28541
67669,22455,2,0,28542
67670,22974,2,0,28543
67671,22762,2,0,28544
67672,22980,2,0,28545
67673,24295,2,0,28546
67674,23552,2,0,28547
67675,22199,2,0,28548
67676,25172,2,0,28551
67677,22748,2,0,28552
67678,24135,2,0,28553
67679,25174,2,0,28554
67680,25170,2,0,28555
67681,20437,2,0,28556
67682,20509,2,0,28559
67683,20509,2,0,28560
67684,24257,2,0,28561
67685,22577,2,0,28562
67686,23921,2,0,19622
67687,22197,2,0,19625
67688,22382,2,0,19626
67689,22200,2,0,19627
67690,21778,2,0,25352
67691,26681,2,0,25353
67692,26681,2,1,25353
67693,20441,2,0,32028
67694,22093,2,0,32030
67695,22093,2,1,32030
67696,25932,2,0,25362
67697,25938,2,0,25364
67698,25939,2,0,25366
67699,25944,2,0,25367
67700,26927,2,0,25470
67701,23421,2,0,28478
67702,24620,2,0,28480
67703,23429,2,0,28481
67704,24627,2,0,28483
67705,24629,2,0,28484
67706,23301,2,0,28486
67707,24628,2,0,28487
67708,23419,2,0,28488
67709,23984,2,0,28489
67710,24618,2,0,28490
67711,23423,2,0,28491
67712,23414,2,0,28492
67713,24625,2,0,28493
67714,21801,2,0,28494
67715,25942,2,0,28499
67716,25177,2,0,28500
67717,24619,2,0,28501
67718,23433,2,0,28502
67719,24627,2,0,28503
67720,24029,2,0,28504
67721,24621,2,0,28505
67722,20378,2,0,23166
67723,24080,2,0,23171
67724,24070,2,0,23172
67725,24629,2,0,23173
67726,15439,2,0,26271
67727,15848,2,0,26277
67728,24233,2,0,26281
67729,24233,2,1,26281
67731,23855,2,0,27134
67732,23855,2,1,27134
67733,21170,2,0,27135
67734,23858,2,0,27142
67735,23858,2,1,27142
67737,22846,2,0,27177
67738,22846,2,1,27177
67739,18331,2,0,27182
67740,24645,2,0,25496
67741,26683,2,0,25497
67742,26683,2,1,25497
67743,26906,2,0,25499
67744,24513,2,0,25503
67745,24420,2,0,25504
67746,21534,2,0,25505
67747,23553,2,0,25602
67748,22981,2,0,25603
67749,23637,2,0,25400
67750,21719,2,0,25409
67751,23544,2,0,25410
67752,18603,2,0,25412
67753,23051,2,0,25417
67754,22324,2,0,25418
67755,22324,2,1,25418
67756,23051,2,0,25421
67757,22846,2,0,25897
67758,22846,2,1,25897
67759,21719,2,0,25898
67760,20592,2,0,27186
67761,23317,2,0,27191
67762,22887,2,0,28351
67763,22887,2,1,28351
67764,18604,2,0,28360
67765,24028,2,0,29907
67766,24212,2,0,29908
67767,24212,2,1,29908
67768,22372,2,0,29910
67769,21766,2,0,29911
67770,24622,2,0,29914
67771,26657,2,0,29915
67772,15453,2,0,29916
67773,16843,2,0,30849
67775,26182,2,0,25713
67776,26182,2,1,25713
67777,22327,2,0,27396
67778,22327,2,1,27396
67779,22320,2,0,27291
67780,22320,2,1,27291
67782,15846,2,0,27293
67783,20561,2,0,27294
67784,22321,2,0,27302
67785,22321,2,1,27302
67786,16899,2,0,27304
67788,21780,2,0,27306
67789,23306,2,0,25197
67791,16901,2,0,26981
67792,24221,2,0,27605
67793,24221,2,1,27605
67794,18608,2,0,24917
67795,22370,2,0,24919
67796,22981,2,0,24931
67797,18610,2,0,24933
67798,20072,2,0,24942
67799,23403,2,0,35255
67800,23405,2,0,35256
67801,22011,2,0,35258
67802,23234,2,0,35259
67803,16885,2,0,28381
67804,21720,2,0,28389
67805,15848,2,0,28391
67806,26442,2,0,24452
67807,24222,2,0,24456
67808,24222,2,1,24456
67809,24584,2,0,23262
67810,18604,2,0,25729
67811,23048,2,0,25693
67812,26684,2,0,25695
67813,26684,2,1,25695
67814,24230,2,0,26504
67815,24230,2,1,26504
67816,21164,2,0,26548
67817,24645,2,0,26598
67819,18330,2,0,28175
67820,26219,2,0,28176
67821,26219,2,1,28176
67823,22574,2,0,30436
67824,25939,2,0,30455
67825,22306,2,0,30458
67826,22306,2,1,30458
67827,24191,2,0,30472
67828,25178,2,0,35262
67829,25179,2,0,35263
67831,23611,2,0,25887
67832,23611,2,1,25887
67833,24611,2,0,24294
67834,23676,2,0,24295
67835,24608,2,0,24296
67836,26681,2,0,28179
67837,26681,2,1,28179
67838,18604,2,0,28180
67840,24073,2,0,28187
67841,24527,2,0,28191
67842,24326,2,0,26545
67843,23846,2,0,26419
67844,23846,2,1,26419
67845,16844,2,0,26431
67846,23853,2,0,27080
67847,23853,2,1,27080
67848,16899,2,0,27082
67849,16904,2,0,27143
67850,23637,2,0,23197
67851,23827,2,0,25764
67852,23827,2,1,25764
67853,23828,2,0,25770
67854,23828,2,1,25770
67855,23838,2,0,25774
67856,23838,2,1,25774
67857,23841,2,0,25777
67858,23841,2,1,25777
67859,23844,2,0,25783
67860,23844,2,1,25783
67861,24393,2,0,34623
67862,24393,2,1,34623
67863,24218,2,0,24966
67864,24218,2,1,24966
67865,26217,2,0,24970
67866,26217,2,1,24970
67867,23180,2,0,24990
67868,26196,2,0,24991
67869,26196,2,1,24991
67870,16990,2,0,24626
67871,15848,2,0,24313
67872,19759,2,0,25252
67873,22505,2,0,25260
67874,18603,2,0,25318
67875,27138,2,0,25330
67876,27138,2,1,25330
67877,21639,2,0,22730
67878,24110,2,0,22731
67879,24514,2,0,25516
67880,26220,2,0,25528
67881,26220,2,1,25528
67882,24024,2,0,25533
67883,23046,2,0,25534
67884,22896,2,0,25540
67885,22896,2,1,25540
67886,24024,2,0,25594
67887,24011,2,0,25595
67888,24010,2,0,25597
67889,21714,2,0,25824
67890,15846,2,0,25826
67891,26186,2,0,25847
67892,26186,2,1,25847
67893,20490,2,0,25856
67895,15439,2,0,24297
67896,22193,2,0,25619
67897,26909,2,0,28341
67898,23549,2,0,28344
67899,23304,2,0,28345
67900,26454,2,0,28346
67901,26217,2,0,25094
67902,26217,2,1,25094
67903,24227,2,0,25236
67904,24227,2,1,25236
67905,22848,2,0,25313
67906,22848,2,1,25313
67907,23637,2,0,25399
67908,26170,2,0,22294
67909,26170,2,1,22294
67910,23317,2,0,22302
67911,26684,2,0,25691
67912,26684,2,1,25691
67914,22209,2,0,28799
67915,21868,2,0,26065
67916,26927,2,0,28810
67917,21891,2,0,28811
67918,22981,2,0,28813
67919,24223,2,0,28817
67920,24223,2,1,28817
67921,25173,2,0,28818
67922,25939,2,0,28821
67923,24163,2,0,26539
67924,22749,2,0,26572
67925,22751,2,0,26576
67926,22755,2,0,26577
67927,22766,2,0,26579
67928,24294,2,0,25120
67929,24626,2,0,25072
67930,22088,2,0,32184
67931,22088,2,1,32184
67933,22850,2,0,23676
67934,22850,2,1,23676
67935,24096,2,0,23683
67936,22844,2,0,23690
67937,22844,2,1,23690
67938,24257,2,0,23692
67939,24231,2,0,23698
67940,24231,2,1,23698
67941,26182,2,0,23702
67942,26182,2,1,23702
67943,22319,2,0,23704
67944,22319,2,1,23704
67945,21794,2,0,23815
67946,21503,2,0,28407
67947,25175,2,0,28408
67948,24214,2,0,28409
67949,24214,2,1,28409
67950,16856,2,0,28412
67951,18331,2,0,28414
67953,21298,2,0,28440
67954,22891,2,0,28442
67955,26205,2,0,27978
67956,26205,2,1,27978
67957,16845,2,0,27980
67958,20542,2,0,27981
67959,24222,2,0,21248
67960,24222,2,1,21248
67961,20490,2,0,21257
67962,21486,2,0,21258
67963,26216,2,0,19008
67964,26216,2,1,19008
67965,21742,2,0,19010
67966,21998,2,0,19234
67967,26914,2,0,19290
67968,23919,2,0,19500
67969,26218,2,0,19521
67970,26218,2,1,19521
67971,25956,2,0,19532
67972,25956,2,0,19599
67973,25949,2,0,19633
67974,22370,2,0,19664
67975,23098,2,0,19555
67976,23180,2,0,19557
67977,25950,2,0,19634
67978,21301,2,0,19409
67979,20377,2,0,19417
67980,24619,2,0,21853
67981,22312,2,0,29679
67982,22312,2,1,29679
67983,20420,2,0,29681
67984,18605,2,0,29686
67985,20553,2,0,29702
67986,20601,2,0,31030
67987,22891,2,0,28443
67988,22891,2,1,28443
67989,23866,2,0,28444
67990,23866,2,1,28444
67991,23764,2,0,25506
67992,24411,2,0,25508
67993,24413,2,0,25509
67994,24417,2,0,25510
67995,24419,2,0,25511
67996,24422,2,0,25513
67997,24510,2,0,25514
67998,24511,2,0,25515
67999,24218,2,0,28232
68000,24218,2,1,28232
68001,22973,2,0,28235
68002,23303,2,0,28236
68003,23303,2,0,23797
68004,23891,2,0,23798
68005,22320,2,0,23811
68006,22320,2,1,23811
68007,21794,2,0,23817
68008,23045,2,0,21292
68009,23048,2,0,21293
68010,24261,2,0,20180
68011,24264,2,0,20185
68012,24257,2,0,20186
68013,22742,2,0,20216
68014,22257,2,0,20221
68015,23552,2,0,20309
68016,23304,2,0,20316
68017,23421,2,0,20350
68018,23299,2,0,20418
68019,23080,2,0,20427
68020,23412,2,0,20429
68022,18338,2,0,20493
68023,23695,2,0,20471
68024,23086,2,0,20472
68025,23089,2,0,20473
68026,23096,2,0,20475
68027,21746,2,0,20499
68028,26669,2,0,21714
68029,26670,2,0,21715
68030,21766,2,0,21717
68031,23306,2,0,21723
68032,22402,2,0,21751
68033,26902,2,0,21752
68034,24224,2,0,21771
68035,24224,2,1,21771
68036,22770,2,0,21773
68037,22795,2,0,21775
68038,23007,2,0,31085
68039,23008,2,1,31085
68040,18612,2,0,30020
68041,26164,2,0,30023
68042,26164,2,1,30023
68043,26221,2,0,30025
68044,26221,2,1,30025
68045,18615,2,0,30026
68046,23841,2,0,30028
68047,23841,2,1,30028
68048,21642,2,0,23825
68049,18612,2,0,23829
68050,21641,2,0,23835
68051,24265,2,0,23836
68052,15395,2,0,23098
68053,15404,2,0,23099
68054,15401,2,0,23100
68055,15399,2,0,23101
68057,15395,2,0,23103
68060,15408,2,0,23107
68062,15398,2,0,23109
68063,15403,2,0,23110
68064,15410,2,0,23111
68066,23079,2,0,20575
68067,22974,2,0,20664
68068,20534,2,0,18774
68069,20544,2,0,18775
68070,21828,2,0,18776
68071,21887,2,0,18789
68072,20542,2,0,18790
68073,20543,2,0,18792
68074,22209,2,0,21956
68075,21899,2,0,18826
68076,22789,2,0,20080
68077,23309,2,0,21552
68078,26187,2,0,21887
68079,26187,2,1,21887
68082,20374,2,0,21839
68083,23694,2,0,20081
68084,23411,2,0,20432
68085,23415,2,0,20434
68086,23677,2,0,20435
68087,23929,2,0,20436
68088,23723,2,0,20438
68089,22485,2,0,20439
68091,22475,2,0,20441
68092,25174,2,0,20442
68093,23413,2,0,20443
68094,24586,2,0,24285
68095,25171,2,0,34636
68096,23641,2,0,34639
68099,26212,2,0,14677
68100,26212,2,1,14677
68101,26210,2,0,14696
68102,26210,2,1,14696
68106,15407,2,0,23119
68108,15407,2,0,23123
68109,15404,2,0,23124
68110,15403,2,0,23125
68112,15404,2,0,23129
68113,15404,2,0,23131
68116,15401,2,0,23134
68117,15409,2,0,23136
68119,15403,2,0,23139
68120,26910,2,0,19375
68121,24461,2,0,19389
68122,26904,2,0,19401
68123,20747,2,0,19402
68124,26911,2,0,19404
68125,21768,2,0,19728
68126,23411,2,0,20417
68127,21532,2,0,20510
68128,23083,2,0,20590
68129,24257,2,0,22227
68130,24274,2,0,22229
68131,20427,2,0,21914
68132,26219,2,0,21915
68133,26219,2,1,21915
68134,22136,2,0,21932
68135,22136,2,1,21932
68136,22578,2,0,21936
68137,24026,2,0,21952
68138,24222,2,0,20630
68139,27123,2,0,34643
68140,27123,2,1,34643
68141,21792,2,0,32900
68142,22844,2,0,32903
68143,22844,2,1,32903
68144,20895,2,0,34649
68145,23871,2,0,34651
68146,23871,2,1,34651
68147,15402,2,0,28054
68148,23610,2,0,28055
68149,23610,2,1,28055
68150,22354,2,0,28060
68151,15406,2,0,28065
68152,21488,2,0,28067
68153,24224,2,0,28068
68154,24224,2,1,28068
68155,22262,2,0,28073
68156,22574,2,0,24594
68157,22576,2,0,24595
68158,22577,2,0,24596
68159,22575,2,0,24597
68160,20530,2,0,32950
68161,24378,2,0,34597
68162,24378,2,1,34597
68163,23456,2,0,33679
68164,23456,2,1,33679
68165,23443,2,0,33680
68166,23443,2,1,33680
68167,24231,2,0,24375
68168,24231,2,1,24375
68169,26222,2,0,24376
68170,26222,2,1,24376
68171,24627,2,0,24380
68172,24231,2,0,24381
68173,24231,2,1,24381
68174,21297,2,0,22883
68175,24026,2,0,22885
68176,21781,2,0,22886
68177,26924,2,0,22893
68178,24115,2,0,22906
68179,16874,2,0,22991
68180,15432,2,0,23016
68182,26910,2,0,19203
68183,26897,2,0,19204
68184,26912,2,0,19224
68185,26899,2,0,19226
68186,24453,2,0,19227
68187,22925,2,0,19236
68188,22923,2,0,19274
68189,15848,2,0,27052
68190,16887,2,0,27062
68191,23865,2,0,34419
68192,23865,2,1,34419
68193,19760,2,0,34427
68194,21712,2,0,34429
68195,20419,2,0,34430
68196,20412,2,0,34602
68197,20385,2,0,34606
68198,21797,2,0,34607
68199,20384,2,0,34609
68200,22330,2,0,32766
68201,22338,2,0,32768
68202,24619,2,0,32858
68203,24203,2,0,14649
68204,24203,2,1,14649
68205,22370,2,0,23948
68207,15423,2,0,23057
68209,15422,2,0,23084
68210,16873,2,0,23087
68212,15404,2,0,23091
68213,15408,2,0,23096
68216,15401,2,0,23118
68221,15396,2,0,23138
68222,15402,2,0,23142
68224,26933,2,0,23230
68225,24017,2,0,23234
68226,15848,2,0,25243
68228,22743,2,0,28586
68230,22405,2,0,34468
68231,22547,2,0,34474
68232,22097,2,0,34091
68233,22097,2,1,34091
68234,22858,2,0,22864
68235,22858,2,1,22864
68236,20890,2,0,22908
68237,23838,2,0,23965
68238,23838,2,1,23965
68239,24262,2,0,23969
68240,21616,2,0,23976
68241,21638,2,0,23977
68242,26688,2,0,23981
68243,26688,2,1,23981
68244,23840,2,0,23983
68245,23840,2,1,23983
68246,24081,2,0,23955
68247,23726,2,0,19635
68248,23729,2,0,19636
68249,22388,2,0,19637
68250,23931,2,0,19643
68251,22202,2,0,19644
68252,23932,2,0,19645
68253,23196,2,0,19646
68254,22199,2,0,19650
68255,23731,2,0,19653
68256,23300,2,0,20412
68257,24187,2,0,20413
68258,23180,2,0,20451
68259,24233,2,0,20494
68260,24233,2,1,20494
68261,18331,2,0,18992
68262,26689,2,0,18995
68263,26689,2,1,18995
68264,24134,2,0,28588
68265,20388,2,0,28589
68266,20388,2,0,28590
68267,23412,2,0,28592
68268,21970,2,0,28593
68269,26439,2,0,28594
68270,22791,2,0,28598
68271,20386,2,0,28601
68272,15415,2,0,28602
68273,15440,2,0,28605
68275,22796,2,0,28607
68276,22764,2,0,28608
68277,15427,2,0,28609
68278,23298,2,0,28610
68279,23586,2,0,28612
68280,23586,2,1,28612
68281,15421,2,0,28613
68282,15421,2,0,28614
68283,16881,2,0,28616
68284,20486,2,0,34127
68285,22605,2,0,34135
68286,15413,2,0,28240
68287,22789,2,0,28245
68288,23419,2,0,28248
68290,26218,2,0,28253
68291,26218,2,1,28253
68292,26188,2,0,28254
68293,26188,2,1,28254
68294,16898,2,0,28260
68295,22192,2,0,28262
68296,24193,2,0,24014
68297,24194,2,0,24015
68298,24198,2,0,24016
68299,22261,2,0,21159
68300,22573,2,0,18635
68301,21164,2,0,18650
68302,24582,2,0,18651
68304,20563,2,0,18653
68306,21880,2,0,18811
68307,21829,2,0,18812
68308,20540,2,0,18813
68309,22400,2,0,19726
68310,22319,2,0,19727
68311,22319,2,1,19727
68312,23202,2,0,19729
68313,22386,2,0,19773
68314,22390,2,0,19776
68315,22371,2,0,19783
68316,22571,2,0,19786
68317,26223,2,0,18971
68318,26223,2,1,18971
68319,24416,2,0,30638
68320,23358,2,0,30606
68321,24071,2,0,23317
68322,24072,2,0,23318
68323,24073,2,0,23319
68324,24074,2,0,23320
68325,24081,2,0,23322
68326,24575,2,0,23323
68327,24576,2,0,23324
68328,18603,2,0,23327
68329,24209,2,0,23328
68330,24209,2,1,23328
68331,24146,2,0,28267
68332,21709,2,0,28268
68333,21633,2,0,28269
68334,23683,2,0,22977
68335,16869,2,0,22987
68336,20538,2,0,18814
68337,21832,2,0,18815
68338,20541,2,0,18816
68339,21870,2,0,18819
68340,20546,2,0,18822
68341,20484,2,0,18823
68342,20562,2,0,18824
68343,23298,2,0,20903
68344,21891,2,0,20909
68345,21880,2,0,20910
68346,22204,2,0,22119
68347,22258,2,0,20114
68348,23555,2,0,20269
68349,23089,2,0,20292
68350,23427,2,0,20293
68351,23307,2,0,20294
68352,23079,2,0,20311
68353,23670,2,0,20312
68354,15843,2,0,24292
68355,24612,2,0,24293
