Field_11_2_7_64044_000[0],Field_11_2_7_64044_000[1],Field_11_2_7_64044_000[2],ID,HouseExteriorWmoDataID
-11.0153,0.1917,11.4919,6954,9
-11.0153,7.2803,11.4919,6955,9
13.498,-3.6776,11.4919,6956,9
5.1083,-3.7422,14.8579,6957,9
-3.8523,-13.0291,11.4919,6958,9
-3.8523,0.0923,16.6368,6959,9
-3.8523,-7.0978,16.6368,6960,9
-5.2033,-7.4067,13.1233,6966,9
-5.2033,0.0203,13.1233,6967,9
-5.2033,7.008,13.1233,6968,9
7.9983,-4.4039,13.2745,6969,9
8.6019,0.448,11.027,6980,9
-3.9014,6.6044,15.3719,6981,9
8.6019,-8.252,11.027,6982,9
0.4883,5.8009,11.7843,6983,9
-9.2474,-8.2299,11.0307,6984,9
-3.9045,-3.4373,15.0239,6985,9
8.0372,-3.9759,14.2426,6986,9
-9.2474,-0.7187,11.0307,6987,9
-9.2474,6.5984,11.0307,6988,9
7.7115,-3.4882,10.2578,6993,9
7.7115,3.2517,10.2578,6994,9
-0.1302,9.0234,10.2578,6995,9
-7.73,3.2517,10.2578,6996,9
-7.73,-3.4882,10.2578,6997,9
-0.1302,-9.196,10.2578,6998,9
0.0421,-3.4882,16.1768,6999,9
0.0421,3.2517,16.1768,7000,9
3.2558,3.78,12.4629,7003,9
-3.7026,3.78,12.4629,7004,9
-0.1503,3.78,12.1702,7005,9
3.2558,-3.3114,14.0738,7006,9
-0.1503,-3.3114,13.8378,7007,9
-3.7026,-3.3114,14.0738,7008,9
5.9703,5.0715,10.4035,7017,9
5.9703,-5.7318,10.4035,7018,9
0.0888,3.4067,15.1805,7019,9
-6.0343,-5.7318,10.4035,7020,9
0.0888,-3.5199,15.1805,7021,9
5.9703,0.0299,10.4035,7022,9
-6.0343,0.0299,10.4035,7023,9
-6.0343,5.0747,10.4035,7024,9
18.9424,-11.9141,4.2361,8272,9
9.0269,8.8531,4.2361,8273,9
1.8975,18.048,4.2361,8274,9
-5.2843,22.1966,4.2361,8275,9
-12.6003,15.5375,4.2361,8276,9
-12.9684,2.3414,4.2361,8277,9
-14.0439,-11.8776,4.2361,8278,9
-13.7742,-11.8776,10.2938,8279,9
-7.24,-19.9761,10.4157,8280,9
4.9607,-19.9922,10.2938,8281,9
-7.24,-19.9386,4.2361,8282,9
4.9607,-20.092,4.2361,8283,9
11.1359,-11.8722,10.2938,8284,9
6.5372,-3.587,10.2938,8285,9
6.3694,-3.8993,4.2361,8286,9
1.8987,-0.2049,4.2361,8287,9
12.4769,-3.9271,3.8075,8312,9
2.4857,6.1445,3.8075,8313,9
7.3026,0.7051,3.8075,8314,9
-3.9972,12.1556,3.8075,8315,9
-10.0979,6.0056,3.8075,8316,9
-10.1374,-6.0603,3.8075,8317,9
-3.9584,-12.127,3.8075,8318,9
7.2314,-8.5269,3.8075,8319,9
6.2162,-3.518,3.8132,8328,9
6.2162,3.5033,3.8132,8329,9
-0.4346,7.8794,3.8132,8330,9
-6.1865,3.5033,3.8132,8331,9
-6.1865,-3.518,3.8132,8332,9
0.0411,-7.8813,3.8132,8333,9
7.314,4.3077,15.5598,8433,87
7.4208,-5.1975,15.7585,8434,87
-0.3711,-9.4382,15.9587,8435,87
-8.0093,-4.9362,15.8768,8436,87
-7.9925,4.0234,15.9041,8437,87
-0.367,8.5744,15.7469,8438,87
-0.0462,-0.3372,21.1952,8439,87
7.314,4.3077,15.5598,8440,87
7.4208,-5.1975,15.7585,8441,87
-0.3711,-9.4382,15.9587,8442,87
-8.0093,-4.9362,15.8768,8443,87
-7.9925,4.0234,15.9041,8444,87
-0.367,8.5747,15.7469,8445,87
-0.0462,-0.4416,19.8736,8446,87
7.1954,4.2116,16.8546,8447,87
7.4645,-4.7797,17.0533,8448,87
-0.3711,-9.4382,17.2534,8449,87
-8.0093,-4.9362,17.1715,8450,87
-8.0899,3.86,17.1989,8451,87
-0.367,8.5744,17.0417,8452,87
-0.4975,-0.3778,24.5881,8453,87
-14.4959,-16.9883,19.5825,8480,87
-20.1492,-5.4327,19.8234,8481,87
-2.5601,-22.11,19.682,8482,87
9.775,-17.745,19.6735,8483,87
14.7307,-5.4981,19.8026,8484,87
7.272,0.4388,31.6983,8485,87
6.8323,-11.1283,31.5295,8486,87
-2.6381,-16.362,31.5926,8487,87
-12.1042,-10.8155,31.6558,8488,87
-11.9751,0.4103,31.7134,8489,87
-2.5339,5.7207,31.6456,8490,87
-2.4171,-5.1675,35.4573,8491,87
10.6255,5.6223,19.7947,8492,87
3.4417,15.3669,20.5544,8493,87
-9.1783,14.5291,20.7635,8494,87
-15.1554,5.6498,19.9769,8495,87
-10.5784,-3.1147,21.3513,8505,87
-10.4994,9.077,21.3513,8506,87
-0.2266,14.954,21.3513,8507,87
10.1279,9.4104,21.3513,8508,87
10.5243,-2.9167,21.3732,8509,87
0.2417,-8.8127,21.4181,8510,87
-0.0813,2.8901,25.3945,8511,87
16.4943,-15.4338,13.8687,8512,87
8.3764,-20.1958,13.4302,8513,87
10.9422,-15.2558,15.6076,8514,87
-10.5784,-3.1147,22.073,8515,87
-10.623,8.9869,22.073,8516,87
-0.2266,15.2242,22.073,8517,87
10.1804,9.7739,22.073,8518,87
10.5243,-2.9167,22.0949,8519,87
0.2417,-8.8127,22.1397,8520,87
16.8483,-15.7408,13.8687,8521,87
8.3764,-21.1442,13.4302,8522,87
-10.5785,-3.1147,21.3513,8539,87
-10.4994,9.0769,21.3513,8540,87
-0.2266,14.954,21.3513,8541,87
10.1279,9.4104,21.3513,8542,87
10.5243,-2.9167,21.3732,8543,87
0.2416,-8.8127,21.4181,8544,87
-0.0813,2.8901,25.3945,8545,87
16.4943,-15.4338,13.8687,8546,87
8.3764,-20.1959,13.4302,8547,87
10.9422,-15.2558,15.6076,8548,87
-14.4959,-16.9884,19.5825,8549,87
-20.1492,-5.4327,19.8234,8550,87
-2.5601,-22.11,19.682,8551,87
9.775,-17.745,19.6735,8552,87
14.7307,-5.4981,19.8026,8553,87
7.2719,0.4388,31.6983,8554,87
6.8323,-11.1283,31.5295,8555,87
-2.6381,-16.362,31.5926,8556,87
-12.1042,-10.8155,31.6558,8557,87
-11.9751,0.4103,31.7134,8558,87
-2.5339,5.7207,31.6456,8559,87
-2.4171,-5.1675,35.4573,8560,87
10.6255,5.6223,19.7947,8561,87
3.4417,15.3669,20.5544,8562,87
-9.1782,14.5291,20.7635,8563,87
-15.1554,5.6498,19.9769,8564,87
-14.4959,-16.9884,19.5825,8565,87
-20.1492,-5.4327,19.8234,8566,87
-2.5601,-22.11,19.682,8567,87
9.775,-17.745,19.6735,8568,87
14.7307,-5.4981,19.8026,8569,87
7.2719,0.4388,31.6983,8570,87
6.8323,-11.1283,31.5295,8571,87
-2.6381,-16.362,31.5926,8572,87
-12.1042,-10.8155,31.6558,8573,87
-11.9751,0.4103,31.7134,8574,87
-2.5339,5.7207,31.6456,8575,87
10.6255,5.6223,19.7947,8576,87
3.4417,15.3669,20.5544,8577,87
-9.1782,14.5291,20.7635,8578,87
-15.1554,5.6498,19.9769,8579,87
20.4707,-12.4325,4.53,10458,55
-5.2938,3.2955,5.8111,10459,55
9.6476,17.0656,13.8018,10460,55
-0.1189,22.054,14.4058,10461,55
9.569,17.0656,3.8048,10462,55
-9.38,17.0656,13.8018,10463,55
9.5801,-18.6848,4.53,10464,55
14.9907,-5.9089,4.53,10465,55
0,-21.9897,4.53,10466,55
5.1054,3.2955,5.8111,10467,55
-13.0115,-12.4675,4.53,10468,55
-9.8623,17.0656,3.8048,10469,55
-0.1189,22.7158,4.0288,10470,55
-9.3083,-18.7934,4.53,10471,55
-9.3083,-5.8363,4.53,10472,55
-4.3609,22.0991,14.4058,10473,55
4.3069,22.7158,4.0288,10474,55
4.3069,22.054,14.4058,10475,55
-4.3609,22.7158,4.0288,10476,55
5.1054,-1.7016,5.8111,10477,55
-5.2938,8.0632,5.8111,10478,55
5.1054,8.0632,5.8111,10479,55
-5.2938,-1.7016,5.8111,10480,55
-9.38,17.0656,10.5203,10481,55
9.6476,17.0656,10.5203,10482,55
0.0004,12.0771,16.9865,10483,55
15.3459,-18.6848,4.53,10484,55
9.5801,-5.9089,4.53,10485,55
9.7791,-4.7399,10.3788,10486,55
9.7791,4.7142,10.3788,10487,55
8.5603,0.0451,12.7858,10488,55
3.93,-6.3973,11.3119,10489,55
-4.1804,-7.4391,11.315,10490,55
-4.0761,7.9051,11.0643,10491,55
4.0028,7.2008,11.1294,10492,55
-0.0289,-0.1278,15.4961,10493,55
-0.0543,-5.0659,16.0783,10494,55
0.004,4.7955,15.9941,10495,55
13.036,-0.0157,4.53,10496,55
9.5801,-6.2681,4.53,10497,55
0,-9.573,4.53,10498,55
-4.8022,-0.0508,4.53,10499,55
-0.1189,9.5352,4.53,10500,55
-4.8022,-4.3025,4.53,10501,55
-4.8022,4.1822,4.53,10502,55
9.5801,6.5078,4.53,10503,55
10.3289,-4.9706,9.7835,10504,55
10.492,4.4835,9.913,10505,55
8.6369,-0.1302,12.6842,10506,55
3.93,-6.3973,11.3119,10507,55
-4.1803,-6.4325,11.315,10508,55
-4.0761,7.2134,11.0643,10509,55
4.0028,7.2008,11.1294,10510,55
-0.0289,-0.1278,15.3126,10511,55
-0.0543,-5.0659,16.0783,10512,55
0.004,5.2891,16.3284,10513,55
13.0361,-0.0157,4.53,10514,55
9.1633,-6.2681,4.53,10515,55
0,-9.573,4.53,10516,55
-4.8022,-0.0508,4.53,10517,55
-0.1189,9.5352,4.53,10518,55
-4.8022,-4.3025,4.53,10519,55
-4.8022,4.1822,4.53,10520,55
9.1633,6.5078,4.53,10521,55
13.0361,-0.0157,4.53,10522,55
9.1634,-6.2681,4.53,10523,55
0,-9.573,4.53,10524,55
-4.8022,-0.0508,4.53,10525,55
-0.1189,9.5352,4.53,10526,55
-4.8022,-4.3025,4.53,10527,55
-4.8022,4.1822,4.53,10528,55
9.1634,6.5078,4.53,10529,55
9.7791,-4.7399,9.9513,10530,55
9.7791,4.7142,9.9513,10531,55
8.5603,0.0451,12.7858,10532,55
3.93,-7.553,11.3119,10533,55
-4.1804,-7.553,11.3119,10534,55
-4.1804,7.3975,11.3119,10535,55
3.93,7.3975,11.3119,10536,55
-0.0289,-0.1278,15.066,10537,55
-0.0543,-5.0659,15.6482,10538,55
0.004,4.7955,15.564,10539,55
20.4707,-12.4325,4.53,10540,55
-5.2938,3.2955,5.8111,10541,55
9.6476,17.0656,13.8018,10542,55
-0.1189,22.054,14.4058,10543,55
9.569,17.0656,3.8048,10544,55
-9.38,17.0656,13.8018,10545,55
9.5801,-18.6848,4.53,10546,55
14.9907,-5.9089,4.53,10547,55
0,-21.9897,4.53,10548,55
5.1054,3.2955,5.8111,10549,55
-13.0115,-12.4675,4.53,10550,55
-9.4042,17.0656,3.8048,10551,55
-0.1189,22.7158,4.0288,10552,55
-9.3083,-18.7934,4.53,10553,55
-9.3083,-5.8363,4.53,10554,55
-4.3609,22.0991,14.4058,10555,55
4.3069,22.7158,4.0288,10556,55
4.3069,22.054,14.4058,10557,55
-4.3609,22.7158,4.0288,10558,55
5.1054,-1.7016,5.8111,10559,55
-5.2938,8.0632,5.8111,10560,55
5.1054,8.0632,5.8111,10561,55
-5.2938,-1.7016,5.8111,10562,55
-9.38,17.0656,10.5203,10563,55
9.6476,17.0656,10.5203,10564,55
0.0004,12.0771,16.9865,10565,55
15.346,-18.6848,4.53,10566,55
9.5801,-5.9089,4.53,10567,55
20.4707,-12.4325,4.53,10568,55
-5.2938,3.2955,5.8111,10569,55
9.6476,17.0656,13.8018,10570,55
-0.1189,22.054,14.4058,10571,55
9.569,17.0656,3.8048,10572,55
-9.38,17.0656,13.8018,10573,55
9.5801,-18.6848,4.53,10574,55
14.9907,-5.9089,4.53,10575,55
0,-21.9897,4.53,10576,55
5.1054,3.2955,5.8111,10577,55
-13.0115,-12.4675,4.53,10578,55
-9.8622,17.0656,3.8048,10579,55
-0.1189,22.7158,4.0288,10580,55
-9.3083,-18.7934,4.53,10581,55
-9.3083,-5.8363,4.53,10582,55
-4.3609,22.0991,14.4058,10583,55
4.3069,22.7158,4.0288,10584,55
4.3069,22.054,14.4058,10585,55
-4.3609,22.7158,4.0288,10586,55
5.1054,-1.7016,5.8111,10587,55
-5.2938,8.0632,5.8111,10588,55
5.1054,8.0632,5.8111,10589,55
-5.2938,-1.7016,5.8111,10590,55
-9.38,17.0656,10.5203,10591,55
9.6476,17.0656,10.5203,10592,55
0.0004,12.0771,16.9865,10593,55
15.3459,-18.6848,4.53,10594,55
9.5801,-5.9089,4.53,10595,55
14.5087,-17.0434,10.592,10596,55
8.6821,-17.2883,10.2458,10597,55
8.6821,-7.8343,10.2458,10598,55
14.5087,-7.9904,10.592,10599,55
13.9608,-12.4978,13.9671,10600,55
8.637,-12.4978,13.0347,10601,55
-10.0854,-16.6722,10.1057,10602,55
-10.0854,-8.4149,10.1057,10603,55
-7.761,-12.5189,12.7427,10604,55
-5.1855,11.7306,22.4234,10605,55
0.0629,11.8914,22.9263,10606,55
5.5906,11.8861,22.8883,10607,55
5.5906,22.4563,22.8883,10608,55
0.0629,22.0941,22.9263,10609,55
-5.1855,22.3117,22.4234,10610,55
-6.0822,17.0262,25.8535,10611,55
0.0112,17.0562,25.368,10612,55
6.5088,17.0779,26.1444,10613,55
3.93,-18.7151,11.3152,10614,55
-4.2061,-18.7502,11.4203,10615,55
-3.658,-3.9983,10.7697,10616,55
3.5371,-3.9983,10.7697,10617,55
4.119,8.4899,10.4472,10618,55
-0.0318,-2.1337,14.5988,10619,55
-3.658,5.3226,10.7697,10620,55
-0.0289,-12.4752,15.6067,10621,55
14.5087,-10.6522,10.2466,10622,55
8.6821,-10.8971,10.2458,10623,55
8.8452,-1.4431,10.3753,10624,55
14.4424,-1.5992,10.5281,10625,55
15.0086,-6.0568,14.4123,10626,55
8.637,-6.0568,13.2821,10627,55
-10.0854,-10.281,10.1057,10628,55
-10.3699,-2.0237,10.083,10629,55
-7.761,-6.1277,12.6669,10630,55
3.93,-12.3239,11.3119,10631,55
-4.2061,-12.359,11.4203,10632,55
-3.8407,2.3929,10.7697,10633,55
3.7596,2.3929,10.7697,10634,55
4.7195,14.881,10.4472,10635,55
-0.0318,9.3287,15.481,10636,55
-4.2554,11.7138,10.7697,10637,55
-0.0289,-6.0543,15.5297,10638,55
20.4706,-6.0345,4.53,10639,55
-5.2938,9.6935,5.8111,10640,55
9.5801,-12.2868,4.53,10641,55
14.9907,0.4891,4.53,10642,55
0,-15.5917,4.53,10643,55
5.1054,9.6935,5.8111,10644,55
-13.0115,-6.0695,4.53,10645,55
-0.1189,18.096,4.0288,10646,55
-9.3083,-12.3955,4.53,10647,55
-9.3083,0.5617,4.53,10648,55
5.1054,4.6965,5.8111,10649,55
-5.2938,14.4612,5.8111,10650,55
5.1054,14.4612,5.8111,10651,55
-5.2938,4.6965,5.8111,10652,55
15.346,-12.2868,4.53,10653,55
9.5801,0.4891,4.53,10654,55
14.5087,-10.6405,10.592,10655,55
8.6821,-10.8854,10.2458,10656,55
8.8452,-1.4314,10.3753,10657,55
14.4424,-1.5875,10.592,10658,55
8.6369,-6.0451,13.0347,10659,55
-9.5118,-10.0892,10.083,10660,55
-9.7313,-2.4574,10.3706,10661,55
-7.761,-6.116,12.7427,10662,55
3.93,-12.3122,11.3119,10663,55
-4.2061,-12.3473,11.4203,10664,55
-3.658,2.4046,10.7697,10665,55
3.5371,2.4046,10.7697,10666,55
4.119,14.8927,10.4472,10667,55
-0.0318,8.104,15.0293,10668,55
-3.658,11.7255,10.7697,10669,55
-0.0289,-6.0723,16.2069,10670,55
14.5087,-10.6522,10.2466,10671,55
8.6821,-10.8971,10.2458,10672,55
8.8452,-1.4431,10.3753,10673,55
14.4424,-1.5992,10.5281,10674,55
13.9608,-6.0568,14.1871,10675,55
8.637,-6.0568,13.4924,10676,55
-10.0854,-10.281,10.1057,10677,55
-10.3699,-2.0237,10.083,10678,55
-7.761,-6.1277,12.7427,10679,55
3.93,-12.3239,11.3119,10680,55
-4.2061,-12.359,11.4203,10681,55
-3.658,2.3929,10.7697,10682,55
3.5371,2.3929,10.7697,10683,55
4.119,14.881,10.4472,10684,55
-0.0318,9.3287,15.481,10685,55
-3.658,11.7138,10.7697,10686,55
-0.0289,-6.0543,15.5297,10687,55
20.4706,-6.0345,4.53,10688,55
-5.2938,9.6935,5.8111,10689,55
9.5801,-12.2868,4.53,10690,55
14.9907,0.4891,4.53,10691,55
0,-15.5917,4.53,10692,55
5.1054,9.6935,5.8111,10693,55
-13.0115,-6.0695,4.53,10694,55
-0.1189,18.096,4.0288,10695,55
-9.3083,-12.3955,4.53,10696,55
-9.3083,0.5617,4.53,10697,55
5.1054,4.6965,5.8111,10698,55
-5.2938,14.4612,5.8111,10699,55
5.1054,14.4612,5.8111,10700,55
-5.2938,4.6965,5.8111,10701,55
15.346,-12.2868,4.53,10702,55
9.5801,0.4891,4.53,10703,55
20.4706,-6.0345,4.53,10704,55
-5.2938,9.6935,4.53,10705,55
9.5801,-12.2868,4.53,10706,55
14.9907,0.4891,4.53,10707,55
0,-15.5917,4.53,10708,55
5.1054,9.6935,4.53,10709,55
-13.0115,-6.0695,4.53,10710,55
-0.1189,18.096,4.53,10711,55
-9.3083,-12.3955,4.53,10712,55
-9.3083,0.5617,4.53,10713,55
5.1054,4.6965,4.53,10714,55
-5.2938,14.4612,4.53,10715,55
5.1054,14.4612,4.53,10716,55
-5.2938,4.6965,4.53,10717,55
15.346,-12.2868,4.53,10718,55
9.5801,0.4891,4.53,10719,55
14.5087,-17.0434,10.2466,10720,55
8.6821,-17.2883,10.2458,10721,55
8.8452,-7.8343,10.3753,10722,55
14.4424,-7.9904,10.5281,10723,55
13.9608,-12.448,14.1871,10724,55
8.637,-12.448,13.4924,10725,55
-10.0854,-16.6722,10.1057,10726,55
-10.3699,-8.4149,10.083,10727,55
-7.761,-12.5189,12.7427,10728,55
-5.4993,11.7306,22.8883,10729,55
0.0629,12.6633,24.5034,10730,55
5.7316,11.8861,22.8883,10731,55
5.8249,22.4563,22.8883,10732,55
0.0629,20.9951,24.5034,10733,55
-5.8024,21.7413,22.8883,10734,55
-6.0822,17.0262,27.8836,10735,55
0.0112,17.0562,29.0437,10736,55
6.5088,17.0779,27.8836,10737,55
3.93,-18.7151,11.3119,10738,55
-4.2061,-18.7502,11.4203,10739,55
-3.6581,-3.9983,10.7697,10740,55
3.5371,-3.9983,10.7697,10741,55
4.119,8.4899,10.4472,10742,55
-0.0318,-2.1337,15.4598,10743,55
-3.6581,5.3226,10.7697,10744,55
-0.0289,-12.4752,15.5297,10745,55
14.5087,-17.0434,10.592,10746,55
8.6821,-17.2883,10.2458,10747,55
8.8452,-7.8343,10.3753,10748,55
14.4424,-7.9904,10.592,10749,55
13.9608,-12.448,13.9671,10750,55
8.637,-12.448,13.0347,10751,55
-10.0854,-16.6722,10.1057,10752,55
-10.3699,-8.4149,10.083,10753,55
-7.761,-12.5189,12.7427,10754,55
-5.3159,11.7306,22.8883,10755,55
0.0216,11.8914,22.9579,10756,55
5.3789,11.8861,22.8883,10757,55
5.5906,22.4563,22.8883,10758,55
0.0629,22.0941,22.9263,10759,55
-5.1855,22.3117,22.8883,10760,55
-6.0822,17.0262,25.6172,10761,55
0.0112,17.0562,25.8245,10762,55
6.5088,17.0779,25.6172,10763,55
3.93,-18.7151,11.3119,10764,55
-4.2061,-18.7502,11.4203,10765,55
-3.658,-3.9983,10.7697,10766,55
3.5371,-3.9983,10.7697,10767,55
4.119,8.4899,10.4472,10768,55
-0.0318,-2.1337,14.5988,10769,55
-3.658,5.3226,10.7697,10770,55
-0.0289,-12.4752,16.2069,10771,55
-8.3515,0,16.2034,10963,56
0,8.3513,16.2034,10964,56
8.2709,0,16.2034,10965,56
0,-8.3513,16.2034,10966,56
-6.231,-6.0623,16.2034,10967,56
-5.8249,5.5527,16.2034,10968,56
5.6799,5.6226,16.2034,10969,56
5.9053,-5.9054,16.2034,10970,56
0,10.3444,4.706,10971,56
-10.3443,0,4.706,10972,56
7.3145,7.3145,4.706,10973,56
-7.3146,7.3145,4.706,10974,56
10.3443,0,4.706,10975,56
-7.3146,-7.3145,4.706,10976,56
0,-10.3444,4.706,10977,56
7.3146,-7.3145,4.706,10978,56
-12.7716,-0.0001,20.7778,10979,56
0,12.7716,20.7778,10980,56
12.7716,-0.0001,20.7778,10981,56
0,-12.7716,20.7778,10982,56
-9.0997,-9.0997,20.7778,10983,56
-13.3952,13.3971,20.7778,10984,56
9.0997,9.0997,20.7778,10985,56
9.0997,-9.1002,20.7778,10986,56
0.0308,-0.0079,27.1317,10987,56
0,15.6886,4.706,10988,56
-15.6886,0,4.706,10989,56
11.0936,11.0935,4.706,10990,56
-7.761,17.5584,4.706,10991,56
15.6886,0,4.706,10992,56
-11.0936,-11.0935,4.706,10993,56
0.0001,-15.6886,4.706,10994,56
11.0935,-11.0935,4.706,10995,56
-15.4863,15.4885,4.706,10996,56
-17.5564,7.7632,4.706,10997,56
-13.5868,-7.8444,4.706,10998,56
-7.8443,-13.587,4.706,10999,56
7.4827,-13.5868,4.706,11000,56
13.5868,-7.8444,4.706,11001,56
13.5868,7.8444,4.706,11002,56
7.8444,13.5868,4.706,11003,56
-12.7716,0,17.272,11004,56
0,12.7716,17.272,11005,56
12.7716,0,17.272,11006,56
-13.3951,13.3971,17.272,11007,56
9.0997,9.0997,17.272,11008,56
9.0998,-9.0998,17.272,11009,56
0.0308,-0.0078,23.6258,11010,56
0,15.6888,4.706,11011,56
-15.6886,-0.0002,4.706,11012,56
11.0935,11.0935,4.706,11013,56
-7.761,17.5582,4.706,11014,56
15.6887,-0.0002,4.706,11015,56
0,-15.6886,4.706,11016,56
11.0935,-11.0935,4.706,11017,56
-15.4863,15.4885,4.706,11018,56
-17.5565,7.7631,4.706,11019,56
-13.5868,-7.8443,4.706,11020,56
-7.5563,-13.0857,23.0734,11021,56
7.4827,-13.5867,4.706,11022,56
13.5868,-7.8443,4.706,11023,56
13.5868,7.8444,4.706,11024,56
7.8445,13.5868,4.706,11025,56
0,15.6886,4.706,11026,56
-15.6886,0,4.706,11027,56
11.0936,11.0935,4.706,11028,56
-7.761,17.5584,4.706,11029,56
15.6886,0,4.706,11030,56
-11.0936,-11.0935,4.706,11031,56
0.0001,-15.6886,4.706,11032,56
11.0935,-11.0935,4.706,11033,56
-15.4863,15.4885,4.706,11034,56
-17.5564,7.7632,4.706,11035,56
-13.5868,-7.8444,4.706,11036,56
-7.8443,-13.587,4.706,11037,56
7.4827,-13.5868,4.706,11038,56
13.5868,-7.8444,4.706,11039,56
13.5868,7.8444,4.706,11040,56
7.8444,13.5868,4.706,11041,56
-0.0001,10.3444,4.706,11042,56
-10.3443,0,4.706,11043,56
7.3145,7.3145,4.706,11044,56
-7.3145,7.3145,4.706,11045,56
10.3443,0,4.706,11046,56
-7.3146,-7.3145,4.706,11047,56
-0.0001,-10.3444,4.706,11048,56
7.3146,-7.3145,4.706,11049,56
0,15.6886,4.706,11050,56
-15.6887,0,4.706,11051,56
11.0936,11.0935,4.706,11052,56
-7.7611,17.5584,4.706,11053,56
15.6886,0,4.706,11054,56
-11.0936,-11.0935,4.706,11055,56
0,-15.6886,4.706,11056,56
11.0935,-11.0935,4.706,11057,56
-15.4863,15.4885,4.706,11058,56
-17.5563,7.7632,4.706,11059,56
-13.5868,-7.8444,4.706,11060,56
-7.8443,-13.587,4.706,11061,56
7.4827,-13.5868,4.706,11062,56
13.5868,-7.8444,4.706,11063,56
13.5868,7.8444,4.706,11064,56
7.8444,13.5868,4.706,11065,56
-8.3514,0,19.6907,11066,56
0,8.3513,19.6907,11067,56
8.2709,0,19.6907,11068,56
0,-8.3513,19.6907,11069,56
-6.2311,-6.0623,19.6907,11070,56
-5.8249,5.5527,19.6907,11071,56
5.6799,5.6226,19.6907,11072,56
5.9053,-5.9054,19.6907,11073,56
0.0308,-0.0078,26.0445,11074,56
-12.7716,0,17.272,11075,56
0,12.7715,17.272,11076,56
12.7716,0,17.272,11077,56
0,-12.7715,17.272,11078,56
-9.0997,-9.0996,17.272,11079,56
-13.3951,13.3971,17.272,11080,56
9.0997,9.0996,17.272,11081,56
9.0998,-9.0998,17.272,11082,56
0.0308,-0.0078,23.6258,11083,56
-12.7716,-0.0001,17.272,11084,56
-0.0001,12.7716,17.272,11085,56
12.7716,-0.0001,17.272,11086,56
-0.0001,-12.7716,17.272,11087,56
-9.0997,-9.0997,17.272,11088,56
-13.3951,13.3971,17.272,11089,56
9.0997,9.0997,17.272,11090,56
9.0997,-9.1002,17.272,11091,56
-0.0001,0.0001,20.2892,11092,56
-12.7716,-0.0002,17.272,11093,56
-0.0001,12.7718,17.272,11094,56
12.7716,-0.0002,17.272,11095,56
-13.3951,13.3971,17.272,11096,56
9.0997,9.0998,17.272,11097,56
9.0997,-9.1,17.272,11098,56
-0.0001,0.0001,20.2892,11099,56
0,15.6888,4.706,11100,56
-15.6886,-0.0002,4.706,11101,56
11.0934,11.0935,4.706,11102,56
-7.761,17.5582,4.706,11103,56
15.6886,-0.0002,4.706,11104,56
-0.0002,-15.6886,4.706,11105,56
11.0934,-11.0935,4.706,11106,56
-15.4863,15.4885,4.706,11107,56
-17.5564,7.7632,4.706,11108,56
-13.5867,-7.8443,4.706,11109,56
-7.5563,-13.0857,23.0734,11110,56
7.4827,-13.5867,4.706,11111,56
13.5868,-7.8443,4.706,11112,56
13.5868,7.8444,4.706,11113,56
7.8446,13.5868,4.706,11114,56
-0.0001,15.6888,4.706,11115,56
-15.6886,-0.0002,4.706,11116,56
11.0934,11.0935,4.706,11117,56
-7.7611,17.5582,4.706,11118,56
15.6886,-0.0002,4.706,11119,56
-0.0001,-15.6886,4.706,11120,56
11.0935,-11.0935,4.706,11121,56
-15.4863,15.4885,4.706,11122,56
-17.5565,7.7632,4.706,11123,56
-13.5867,-7.8443,4.706,11124,56
-7.5563,-13.0857,23.0734,11125,56
7.4827,-13.5867,4.706,11126,56
13.5868,-7.8443,4.706,11127,56
13.5868,7.8444,4.706,11128,56
7.8444,13.5868,4.706,11129,56
-12.7716,-0.0002,20.7778,11130,56
0,12.7718,20.7778,11131,56
12.7716,-0.0002,20.7778,11132,56
-13.3952,13.3971,20.7778,11133,56
9.0997,9.0998,20.7778,11134,56
9.0997,-9.1,20.7778,11135,56
0.0308,-0.008,27.1317,11136,56
-0.0001,10.3444,4.706,11137,56
-10.3443,0,4.706,11138,56
7.3145,7.3145,4.706,11139,56
-7.3145,7.3145,4.706,11140,56
10.3443,0,4.706,11141,56
-7.3146,-7.3145,4.706,11142,56
-0.0001,-10.3444,4.706,11143,56
7.3146,-7.3145,4.706,11144,56
-8.3514,0,16.5207,11145,56
0,8.3513,16.5207,11146,56
8.2709,0,16.5207,11147,56
0,-8.3513,16.5207,11148,56
-6.2311,-6.0623,16.5207,11149,56
-5.8249,5.5527,16.5207,11150,56
5.6799,5.6226,16.5207,11151,56
5.9053,-5.9054,16.5207,11152,56
0.0308,-0.0078,22.8745,11153,56
