ID,RowIndex,ColIndex,LayerIndex,FileDataID,WorldMapOverlayID
12899,0,0,0,450628,2730
12900,0,0,0,450629,2731
12901,0,1,0,450630,2731
12902,1,0,0,450631,2731
12903,1,1,0,450632,2731
12904,0,0,0,450633,2732
12905,0,0,0,450634,2733
12906,0,0,0,450635,2734
12907,0,1,0,450636,2734
12908,0,0,0,450637,2735
12909,0,1,0,450638,2735
12910,0,0,0,450639,2736
12911,0,0,0,450640,2737
12912,0,1,0,450641,2737
12913,1,0,0,450642,2737
12914,1,1,0,450643,2737
12915,0,0,0,450644,2738
12916,0,1,0,450645,2738
12917,1,0,0,450646,2738
12918,1,1,0,450647,2738
12919,0,0,0,450648,2739
12920,0,0,0,450649,2740
12921,0,0,0,450650,2741
12922,0,0,0,450651,2742
12923,0,1,0,450652,2742
12924,0,0,0,450665,2743
12925,0,0,0,450666,2744
12926,0,0,0,450667,2745
12927,0,0,0,450668,2746
12928,0,0,0,450669,2747
12929,0,0,0,450670,2748
12930,0,0,0,450671,2749
12931,0,0,0,450672,2750
12932,0,1,0,450673,2750
12933,0,0,0,450674,2751
12934,0,0,0,450675,2752
12935,0,1,0,450676,2752
12936,0,0,0,450677,2753
12937,0,0,0,450678,2754
12938,0,0,0,450679,2755
12939,0,0,0,254503,2756
12940,0,1,0,254504,2756
12941,1,0,0,450680,2756
12942,1,1,0,450681,2756
12943,0,0,0,450682,2757
12944,0,1,0,450683,2757
12945,0,0,0,254505,2758
12946,0,1,0,254506,2758
12947,1,0,0,254507,2758
12948,1,1,0,254508,2758
12949,0,0,0,254509,2759
12950,0,1,0,254510,2759
12951,1,0,0,254511,2759
12952,1,1,0,254512,2759
12953,0,0,0,450684,2760
12954,0,1,0,450685,2760
12955,1,0,0,450686,2760
12956,1,1,0,450687,2760
12957,0,0,0,254529,2762
12958,0,1,0,254530,2762
12959,1,0,0,254531,2762
12960,1,1,0,254532,2762
12961,0,0,0,450692,2763
12962,0,1,0,450693,2763
12963,1,0,0,450694,2763
12964,1,1,0,450695,2763
12965,0,0,0,273191,2764
12966,0,0,0,273202,2765
12967,0,1,0,445578,2765
12968,1,0,0,445579,2765
12969,1,1,0,445580,2765
12970,0,0,0,273184,2766
12971,0,1,0,445581,2766
12972,1,0,0,445582,2766
12973,1,1,0,445583,2766
12974,0,0,0,273198,2767
12975,0,1,0,445584,2767
12976,0,0,0,273206,2768
12977,0,0,0,273192,2769
12978,0,1,0,445585,2769
12979,1,0,0,445586,2769
12980,1,1,0,445587,2769
12981,0,0,0,273185,2770
12982,0,1,0,445588,2770
12983,0,0,0,273199,2771
12984,0,0,0,273207,2772
12985,0,1,0,445589,2772
12986,1,0,0,445590,2772
12987,1,1,0,445591,2772
12988,0,0,0,273203,2773
12989,0,1,0,445592,2773
12990,0,0,0,273187,2774
12991,0,1,0,445593,2774
12992,0,0,0,273200,2775
12993,0,0,0,438440,2776
12994,0,0,0,438441,2777
12995,0,1,0,438442,2777
12996,0,0,0,438443,2778
12997,0,1,0,438444,2778
12998,1,0,0,438445,2778
12999,1,1,0,438446,2778
13000,0,0,0,438475,2779
13001,0,0,0,438476,2780
13002,0,0,0,438477,2781
13003,0,0,0,438478,2782
13004,0,1,0,438479,2782
13005,1,0,0,438480,2782
13006,1,1,0,438481,2782
13007,0,0,0,438482,2783
13008,1,0,0,438483,2783
13009,0,0,0,438484,2784
13010,0,1,0,438485,2784
13011,1,0,0,438486,2784
13012,1,1,0,438487,2784
13013,0,0,0,438488,2785
13014,0,1,0,438489,2785
13015,1,0,0,438490,2785
13016,1,1,0,438491,2785
13017,0,0,0,438492,2786
13018,0,1,0,438493,2786
13019,0,0,0,438494,2787
13020,0,1,0,438495,2787
13021,1,0,0,438496,2787
13022,1,1,0,438497,2787
13023,0,0,0,438498,2788
13024,0,1,0,438499,2788
13025,0,0,0,438500,2789
13026,0,1,0,438501,2789
13027,1,0,0,438502,2789
13028,1,1,0,438503,2789
13029,0,0,0,438504,2790
13030,0,0,0,438505,2791
13031,0,1,0,438506,2791
13032,0,0,0,438507,2792
13033,0,1,0,438508,2792
13034,1,0,0,438509,2792
13035,1,1,0,438510,2792
13036,0,0,0,438539,2793
13037,0,0,0,438540,2794
13038,0,0,0,438541,2795
13039,0,0,0,438542,2796
13040,0,1,0,438543,2796
13041,1,0,0,438544,2796
13042,1,1,0,438545,2796
13043,0,0,0,438546,2797
13044,1,0,0,438547,2797
13045,0,0,0,438548,2798
13046,0,1,0,438549,2798
13047,1,0,0,438550,2798
13048,1,1,0,438551,2798
13049,0,0,0,438552,2799
13050,1,0,0,438553,2799
13051,0,0,0,438556,2800
13052,0,1,0,438557,2800
13053,0,0,0,438558,2801
13054,0,1,0,438559,2801
13055,1,0,0,438560,2801
13056,1,1,0,438561,2801
13057,0,0,0,438562,2802
13058,0,1,0,438563,2802
13059,0,0,0,438564,2803
13060,0,1,0,438565,2803
13061,1,0,0,438566,2803
13062,1,1,0,438567,2803
13063,0,0,0,438568,2804
13064,0,0,0,438569,2805
13065,0,1,0,438570,2805
13066,0,0,0,438571,2806
13067,0,1,0,438572,2806
13068,1,0,0,438573,2806
13069,1,1,0,438574,2806
13070,0,0,0,438603,2807
13071,0,0,0,438604,2808
13072,0,0,0,438605,2809
13073,0,0,0,438606,2810
13074,0,1,0,438607,2810
13075,1,0,0,438608,2810
13076,1,1,0,438609,2810
13077,0,0,0,438610,2811
13078,1,0,0,438611,2811
13079,0,0,0,438612,2812
13080,0,1,0,438613,2812
13081,1,0,0,438614,2812
13082,1,1,0,438615,2812
13083,0,0,0,438616,2813
13084,0,1,0,438617,2813
13085,1,0,0,438618,2813
13086,1,1,0,438619,2813
13087,0,0,0,438620,2814
13088,0,1,0,438621,2814
13089,0,0,0,438622,2815
13090,0,1,0,438623,2815
13091,1,0,0,438624,2815
13092,1,1,0,438625,2815
13093,0,0,0,438626,2816
13094,0,1,0,438627,2816
13095,0,0,0,438628,2817
13096,0,1,0,438629,2817
13097,1,0,0,438630,2817
13098,1,1,0,438631,2817
13099,0,0,0,466830,2824
13100,0,1,0,466834,2824
13101,0,2,0,466835,2824
13102,0,3,0,466836,2824
13103,1,0,0,466837,2824
13104,1,1,0,466838,2824
13105,1,2,0,466839,2824
13106,1,3,0,466840,2824
13107,2,0,0,466841,2824
13108,2,1,0,466831,2824
13109,2,2,0,466832,2824
13110,2,3,0,466833,2824
13111,0,0,0,440838,2827
13112,0,0,0,440839,2828
13113,0,0,0,440840,2829
13114,0,0,0,440841,2830
13115,0,0,0,440842,2831
13116,0,0,0,440843,2832
13117,0,0,0,440850,2834
13118,0,0,0,440851,2835
13119,1,0,0,440852,2835
13120,0,0,0,440853,2836
13121,0,0,0,440854,2837
13122,0,0,0,440855,2838
13123,0,1,0,440856,2838
13124,1,0,0,440857,2838
13125,1,1,0,440858,2838
13126,0,0,0,440859,2839
13127,0,0,0,440860,2840
13128,0,0,0,440861,2841
13129,0,0,0,440862,2842
13130,0,0,0,440863,2843
13131,0,0,0,457671,2844
13132,0,0,0,457672,2845
13133,0,0,0,457673,2846
13134,0,0,0,457674,2847
13135,0,0,0,457675,2848
13136,0,0,0,457676,2849
13137,0,0,0,457683,2851
13138,0,0,0,457684,2852
13139,1,0,0,457685,2852
13140,0,0,0,457686,2853
13141,0,0,0,457687,2854
13142,0,0,0,457688,2855
13143,0,1,0,457689,2855
13144,1,0,0,457690,2855
13145,1,1,0,457691,2855
13146,0,0,0,457692,2856
13147,0,0,0,457693,2857
13148,0,0,0,457694,2858
13149,0,0,0,457695,2859
13150,0,0,0,457696,2860
13151,0,0,0,440864,2861
13152,0,0,0,440865,2862
13153,0,0,0,440866,2863
13154,0,0,0,440867,2864
13155,0,0,0,440868,2865
13156,0,0,0,440869,2866
13157,0,0,0,440876,2868
13158,0,0,0,440877,2869
13159,1,0,0,440878,2869
13160,0,0,0,440879,2870
13161,0,0,0,440880,2871
13162,0,0,0,440881,2872
13163,0,1,0,440882,2872
13164,1,0,0,440883,2872
13165,1,1,0,440884,2872
13166,0,0,0,440885,2873
13167,0,0,0,440886,2874
13168,0,0,0,440911,2875
13169,0,0,0,440912,2876
13170,0,0,0,440913,2877
13171,0,0,0,254527,2883
13172,0,1,0,254528,2883
13173,0,2,0,450688,2883
13174,1,0,0,450689,2883
13175,1,1,0,450690,2883
13176,1,2,0,450691,2883
13177,0,0,0,458546,2884
13178,0,0,0,458547,2885
13179,0,0,0,458548,2886
13180,0,0,0,458549,2887
13181,0,1,0,458550,2887
13182,0,0,0,458551,2888
13183,0,0,0,458552,2889
13184,0,0,0,458553,2890
13185,0,0,0,458554,2891
13186,0,0,0,458555,2892
13187,0,0,0,458556,2893
13188,1,0,0,458557,2893
13189,0,0,0,458558,2894
13190,0,0,0,458559,2895
13191,0,0,0,458560,2896
13192,0,0,0,458561,2897
13193,0,1,0,458562,2897
13194,1,0,0,458563,2897
13195,1,1,0,458564,2897
13196,0,0,0,458565,2898
13197,0,1,0,458566,2898
13198,1,0,0,458567,2898
13199,1,1,0,458568,2898
13200,0,0,0,458569,2899
13201,0,0,0,458570,2900
13202,0,0,0,458571,2901
13203,0,0,0,458572,2902
13204,0,0,0,458573,2903
13205,0,0,0,458574,2904
13206,0,0,0,458575,2905
13207,0,1,0,458576,2905
13208,1,0,0,458577,2905
13209,1,1,0,458578,2905
13210,0,0,0,458580,2906
13211,0,0,0,458581,2907
13212,0,1,0,458582,2907
13213,0,0,0,458583,2908
13214,0,1,0,458584,2908
13215,1,0,0,458585,2908
13216,1,1,0,458586,2908
13217,0,0,0,458587,2909
13218,0,0,0,458589,2910
13219,0,0,0,458588,2911
13220,0,0,0,458590,2912
13221,0,0,0,458591,2913
13222,0,0,0,458592,2914
13223,0,0,0,458593,2915
13224,0,1,0,458594,2915
13225,0,0,0,458595,2916
13226,0,0,0,458596,2917
13227,0,0,0,458597,2918
13228,0,0,0,458598,2919
13229,0,0,0,458599,2920
13230,0,0,0,458600,2921
13231,1,0,0,458601,2921
13232,0,0,0,458602,2922
13233,0,0,0,458603,2923
13234,0,0,0,458604,2924
13235,0,0,0,458605,2925
13236,0,1,0,458606,2925
13237,1,0,0,458607,2925
13238,1,1,0,458608,2925
13239,0,0,0,458609,2926
13240,0,1,0,458610,2926
13241,1,0,0,458611,2926
13242,1,1,0,458612,2926
13243,0,0,0,458613,2927
13244,0,0,0,458614,2928
13245,0,0,0,458615,2929
13246,0,0,0,458616,2930
13247,0,0,0,458617,2931
13248,0,0,0,458618,2932
13249,0,0,0,458619,2933
13250,0,1,0,458620,2933
13251,1,0,0,458621,2933
13252,1,1,0,458622,2933
13253,0,0,0,458623,2934
13254,0,0,0,458624,2935
13255,0,0,0,458625,2936
13256,0,1,0,458626,2936
13257,0,0,0,458627,2937
13258,0,1,0,458628,2937
13259,1,0,0,458629,2937
13260,1,1,0,458630,2937
13261,0,0,0,458631,2938
13262,0,0,0,458632,2939
13263,0,0,0,458633,2940
13264,0,0,0,458634,2941
13265,0,0,0,458635,2942
13266,0,0,0,458636,2943
13267,0,1,0,458637,2943
13268,0,0,0,458638,2944
13269,0,0,0,458639,2945
13270,1,0,0,458640,2945
13271,0,0,0,458641,2946
13272,0,0,0,458642,2947
13273,0,0,0,458643,2948
13274,0,0,0,458644,2949
13275,0,1,0,458645,2949
13276,0,0,0,458646,2950
13277,0,0,0,458647,2951
13278,0,1,0,458648,2951
13279,0,0,0,458649,2952
13280,0,0,0,458650,2953
13281,0,0,0,458651,2954
13282,0,1,0,458652,2954
13283,0,0,0,458653,2955
13284,0,0,0,458654,2956
13285,0,1,0,458655,2956
13286,1,0,0,458656,2956
13287,1,1,0,458657,2956
13288,0,0,0,458658,2957
13289,0,0,0,458659,2958
13290,0,1,0,458660,2958
13291,0,0,0,458661,2959
13292,1,0,0,458662,2959
13293,0,0,0,458663,2960
13294,0,0,0,458664,2961
13295,0,0,0,458665,2962
13296,0,0,0,458668,2963
13297,0,0,0,458669,2964
13298,0,0,0,458670,2965
13299,0,0,0,458671,2966
13300,0,1,0,458672,2966
13301,0,0,0,458673,2967
13302,0,0,0,458674,2968
13303,1,0,0,458675,2968
13304,0,0,0,458676,2969
13305,0,0,0,458677,2970
13306,0,0,0,458678,2971
13307,0,0,0,458679,2972
13308,0,1,0,458680,2972
13309,0,0,0,458681,2973
13310,0,0,0,458682,2974
13311,0,1,0,458683,2974
13312,0,0,0,458684,2975
13313,0,0,0,458685,2976
13314,0,0,0,458686,2977
13315,0,1,0,458687,2977
13316,0,0,0,458688,2978
13317,0,0,0,458689,2979
13318,0,1,0,458690,2979
13319,1,0,0,458691,2979
13320,1,1,0,458692,2979
13321,0,0,0,458693,2980
13322,0,0,0,458694,2981
13323,0,1,0,458695,2981
13324,0,0,0,458696,2982
13325,1,0,0,458697,2982
13326,0,0,0,458698,2983
13327,0,0,0,458699,2984
13328,0,0,0,458700,2985
13329,0,0,0,458701,2986
13330,0,1,0,458702,2986
13331,0,0,0,458715,2987
13332,0,0,0,458666,2988
13333,0,1,0,458667,2988
13334,0,0,0,441034,2989
13335,0,0,0,450651,2990
13336,0,1,0,450652,2990
13337,0,0,0,458579,2992
13338,0,0,0,458623,2993
13339,0,0,0,270540,2994
13340,0,1,0,270527,2994
13341,1,0,0,442226,2994
13342,1,1,0,442227,2994
13343,0,0,0,270529,2995
13344,1,0,0,442225,2995
13345,0,0,0,270944,2996
13346,0,1,0,270910,2996
13347,1,0,0,270935,2996
13348,1,1,0,270945,2996
13349,0,0,0,270933,2997
13350,0,1,0,270943,2997
13351,1,0,0,270921,2997
13352,1,1,0,270928,2997
13353,0,0,0,438745,2998
13354,0,1,0,438746,2998
13355,0,0,0,440988,2999
13356,0,1,0,440989,2999
13357,0,0,0,440974,3000
13358,0,0,0,440844,3003
13359,0,1,0,440845,3003
13360,1,0,0,440846,3003
13361,1,1,0,440847,3003
13362,2,0,0,440848,3003
13363,2,1,0,440849,3003
13364,0,0,0,457677,3004
13365,0,1,0,457678,3004
13366,1,0,0,457679,3004
13367,1,1,0,457680,3004
13368,2,0,0,457681,3004
13369,2,1,0,457682,3004
13370,0,0,0,440870,3005
13371,0,1,0,440871,3005
13372,1,0,0,440872,3005
13373,1,1,0,440873,3005
13374,2,0,0,440874,3005
13375,2,1,0,440875,3005
13376,0,0,0,440833,3006
13377,0,0,0,462974,3007
13378,0,1,0,462978,3007
13379,0,2,0,462979,3007
13380,0,3,0,462980,3007
13381,1,0,0,462981,3007
13382,1,1,0,462982,3007
13383,1,2,0,462983,3007
13384,1,3,0,462984,3007
13385,2,0,0,462985,3007
13386,2,1,0,462975,3007
13387,2,2,0,462976,3007
13388,2,3,0,462977,3007
13389,0,0,0,440751,3008
13390,0,1,0,440752,3008
13391,0,0,0,440758,3009
13392,0,0,0,272573,3010
13393,0,1,0,272545,3010
13394,0,0,0,438644,3017
13395,0,1,0,438645,3017
13396,0,0,0,438632,3018
13397,0,1,0,438633,3018
13398,1,0,0,438634,3018
13399,1,1,0,438635,3018
13400,0,0,0,438632,3019
13401,0,1,0,438633,3019
13402,1,0,0,438634,3019
13403,1,1,0,438635,3019
13404,0,0,0,438632,3020
13405,0,1,0,438633,3020
13406,1,0,0,438634,3020
13407,1,1,0,438635,3020
13408,0,0,0,438698,3022
13409,0,1,0,438699,3022
13410,0,0,0,438728,3023
13411,0,1,0,438729,3023
13412,1,0,0,438730,3023
13413,1,1,0,438731,3023
13414,0,0,0,438686,3024
13415,0,1,0,438687,3024
13416,1,0,0,438688,3024
13417,1,1,0,438689,3024
13418,0,0,0,438686,3025
13419,0,1,0,438687,3025
13420,1,0,0,438688,3025
13421,1,1,0,438689,3025
13422,0,0,0,438686,3026
13423,0,1,0,438687,3026
13424,1,0,0,438688,3026
13425,1,1,0,438689,3026
13426,0,0,0,464052,3027
13427,0,1,0,464056,3027
13428,0,2,0,464057,3027
13429,0,3,0,464058,3027
13430,1,0,0,464059,3027
13431,1,1,0,464060,3027
13432,1,2,0,464061,3027
13433,1,3,0,464062,3027
13434,2,0,0,464063,3027
13435,2,1,0,464053,3027
13436,2,2,0,464054,3027
13437,2,3,0,464055,3027
13438,0,0,0,438447,3028
13439,0,1,0,438448,3028
13440,1,0,0,438449,3028
13441,1,1,0,438450,3028
13442,0,0,0,271435,3195
13443,0,1,0,271442,3195
13444,0,0,0,442249,3248
13445,0,0,0,438523,3249
13446,0,1,0,438524,3249
13447,1,0,0,438525,3249
13448,1,1,0,438526,3249
13449,0,0,0,438587,3250
13450,0,1,0,438588,3250
13451,1,0,0,438589,3250
13452,1,1,0,438590,3250
13453,0,0,0,538890,3252
13454,0,1,0,538891,3252
13455,0,2,0,538892,3252
13456,0,3,0,538893,3252
13457,1,0,0,538894,3252
13458,1,1,0,538895,3252
13459,1,2,0,538896,3252
13460,1,3,0,538897,3252
13461,0,0,0,538829,3253
13462,1,0,0,571508,3253
13463,0,0,0,538836,3254
13464,0,1,0,538837,3254
13465,1,0,0,538838,3254
13466,1,1,0,538839,3254
13467,0,0,0,538847,3255
13468,0,1,0,538848,3255
13469,1,0,0,538849,3255
13470,1,1,0,538850,3255
13471,0,0,0,538846,3256
13472,0,0,0,538840,3257
13473,0,1,0,538841,3257
13474,0,2,0,538842,3257
13475,1,0,0,538843,3257
13476,1,1,0,538844,3257
13477,1,2,0,538845,3257
13478,0,0,0,538851,3258
13479,0,1,0,538852,3258
13480,1,0,0,538853,3258
13481,1,1,0,538854,3258
13482,0,0,0,538830,3259
13483,0,1,0,538831,3259
13484,0,2,0,538832,3259
13485,1,0,0,538833,3259
13486,1,1,0,538834,3259
13487,1,2,0,538835,3259
13488,0,0,0,538855,3260
13489,0,1,0,538856,3260
13490,0,2,0,538857,3260
13491,1,0,0,538858,3260
13492,1,1,0,538859,3260
13493,1,2,0,538860,3260
13494,0,0,0,538861,3261
13495,0,1,0,538862,3261
13496,0,2,0,538863,3261
13497,1,0,0,538864,3261
13498,1,1,0,538865,3261
13499,1,2,0,538866,3261
13500,2,0,0,538867,3261
13501,2,1,0,538868,3261
13502,2,2,0,538869,3261
13503,0,0,0,538874,3262
13504,0,1,0,538875,3262
13505,1,0,0,538876,3262
13506,1,1,0,538877,3262
13507,0,0,0,538870,3263
13508,0,1,0,538871,3263
13509,1,0,0,538872,3263
13510,1,1,0,538873,3263
13511,0,0,0,614478,3267
13512,0,1,0,614479,3267
13513,0,0,0,614480,3268
13514,0,1,0,614481,3268
13515,0,0,0,614482,3269
13516,1,0,0,614483,3269
13517,0,0,0,614484,3270
13518,1,0,0,614485,3270
13519,0,0,0,614511,3271
13520,0,1,0,614512,3271
13521,0,0,0,614490,3272
13522,1,0,0,614491,3272
13523,0,0,0,614492,3273
13524,0,0,0,614493,3274
13525,1,0,0,614494,3274
13526,0,0,0,614495,3275
13527,1,0,0,614496,3275
13528,0,0,0,614497,3276
13529,1,0,0,614498,3276
13530,0,0,0,614499,3277
13531,1,0,0,614500,3277
13532,0,0,0,614501,3278
13533,1,0,0,614502,3278
13534,0,0,0,614503,3279
13535,0,1,0,614504,3279
13536,1,0,0,614505,3279
13537,1,1,0,614506,3279
13538,0,0,0,614507,3280
13539,1,0,0,614508,3280
13540,0,0,0,614509,3281
13541,0,1,0,614510,3281
13542,0,0,0,614340,3282
13543,0,0,0,614341,3283
13544,0,0,0,614342,3284
13545,0,1,0,614343,3284
13546,0,0,0,614346,3285
13547,1,0,0,614347,3285
13548,0,0,0,614348,3286
13549,0,0,0,614349,3287
13550,0,1,0,614350,3287
13551,0,0,0,614351,3288
13552,1,0,0,614352,3288
13553,0,0,0,614353,3289
13554,0,1,0,614354,3289
13555,1,0,0,614355,3289
13556,1,1,0,614356,3289
13557,0,0,0,614357,3290
13558,0,1,0,614358,3290
13559,1,0,0,614359,3290
13560,1,1,0,614360,3290
13561,0,0,0,614361,3291
13562,1,0,0,614362,3291
13563,0,0,0,614363,3292
13564,0,1,0,614364,3292
13565,1,0,0,614365,3292
13566,1,1,0,614366,3292
13567,0,0,0,614367,3293
13568,0,0,0,614368,3294
13569,0,1,0,614369,3294
13570,0,0,0,614275,3295
13571,0,0,0,614276,3296
13572,0,0,0,614277,3297
13573,0,0,0,614278,3298
13574,0,0,0,614279,3299
13575,0,1,0,614280,3299
13576,1,0,0,614281,3299
13577,1,1,0,614282,3299
13578,0,0,0,614283,3300
13579,0,0,0,614284,3301
13580,0,0,0,614285,3302
13581,0,0,0,614286,3303
13582,0,0,0,614287,3304
13583,0,0,0,614288,3305
13584,0,0,0,614289,3306
13585,0,0,0,614290,3307
13586,0,0,0,614291,3308
13587,0,1,0,614292,3308
13588,0,0,0,614293,3309
13589,0,0,0,614294,3310
13590,0,0,0,614295,3311
13591,1,0,0,614296,3311
13592,0,0,0,614370,3312
13593,0,1,0,614371,3312
13594,0,0,0,614372,3313
13595,1,0,0,614373,3313
13596,0,0,0,614374,3314
13597,0,0,0,614375,3315
13598,0,1,0,614376,3315
13599,1,0,0,614377,3315
13600,1,1,0,614378,3315
13601,0,0,0,614379,3316
13602,1,0,0,614380,3316
13603,0,0,0,614381,3317
13604,0,1,0,614382,3317
13605,1,0,0,614383,3317
13606,1,1,0,614384,3317
13607,0,0,0,614385,3318
13608,0,0,0,614386,3319
13609,0,1,0,614387,3319
13610,0,0,0,614388,3320
13611,0,1,0,614389,3320
13612,0,0,0,614390,3321
13613,0,1,0,614391,3321
13614,1,0,0,614392,3321
13615,1,1,0,614393,3321
13616,0,0,0,614394,3322
13617,0,1,0,614395,3322
13618,0,0,0,614431,3323
13619,0,1,0,614432,3323
13620,1,0,0,614433,3323
13621,1,1,0,614434,3323
13622,0,0,0,614435,3324
13623,0,1,0,614436,3324
13624,1,0,0,614437,3324
13625,1,1,0,614438,3324
13626,0,0,0,614439,3325
13627,0,1,0,614440,3325
13628,1,0,0,614441,3325
13629,1,1,0,614442,3325
13630,0,0,0,614443,3326
13631,0,1,0,614444,3326
13632,1,0,0,614445,3326
13633,1,1,0,614446,3326
13634,0,0,0,614447,3327
13635,0,0,0,614448,3328
13636,0,1,0,614449,3328
13637,1,0,0,614450,3328
13638,1,1,0,614451,3328
13639,0,0,0,614452,3329
13640,0,1,0,614453,3329
13641,1,0,0,614454,3329
13642,1,1,0,614455,3329
13643,2,0,0,614456,3329
13644,2,1,0,614457,3329
13645,0,0,0,614458,3330
13646,0,1,0,614459,3330
13647,1,0,0,614460,3330
13648,1,1,0,614461,3330
13649,0,0,0,614462,3331
13650,0,1,0,614463,3331
13651,1,0,0,614464,3331
13652,1,1,0,614465,3331
13653,0,0,0,614466,3332
13654,0,1,0,614467,3332
13655,1,0,0,614468,3332
13656,1,1,0,614469,3332
13657,0,0,0,614470,3333
13658,0,1,0,614471,3333
13659,1,0,0,614472,3333
13660,1,1,0,614473,3333
13661,0,0,0,614507,3334
13662,1,0,0,614508,3334
13663,0,0,0,614486,3335
13664,0,1,0,614487,3335
13665,1,0,0,614488,3335
13666,1,1,0,614489,3335
13667,0,0,0,615054,3336
13668,0,1,0,615055,3336
13669,0,0,0,614714,3337
13670,0,1,0,614715,3337
13671,1,0,0,614716,3337
13672,1,1,0,614717,3337
13673,0,0,0,614718,3338
13674,0,1,0,614719,3338
13675,0,0,0,615054,3339
13676,0,1,0,615055,3339
13677,0,0,0,615398,3340
13678,0,1,0,615399,3340
13679,1,0,0,615400,3340
13680,1,1,0,615401,3340
13681,0,0,0,615402,3341
13682,1,0,0,615403,3341
13683,0,0,0,615404,3342
13684,1,0,0,615405,3342
13685,0,0,0,615406,3343
13686,0,1,0,615407,3343
13687,0,0,0,615408,3344
13688,0,0,0,615409,3345
13689,0,1,0,615410,3345
13690,0,0,0,615411,3346
13691,1,0,0,615412,3346
13692,0,0,0,615413,3347
13693,0,0,0,615414,3348
13694,1,0,0,615415,3348
13695,0,0,0,615416,3349
13696,0,1,0,615417,3349
13697,0,0,0,615418,3350
13698,0,0,0,615421,3351
13699,1,0,0,615422,3351
13700,0,0,0,615419,3352
13701,0,1,0,615420,3352
13702,0,0,0,615423,3353
13703,1,0,0,615424,3353
13704,0,0,0,615425,3354
13705,0,1,0,615426,3354
13706,1,0,0,615427,3354
13707,1,1,0,615428,3354
13708,0,0,0,615429,3355
13709,0,1,0,615430,3355
13710,1,0,0,615431,3355
13711,1,1,0,615432,3355
13712,0,0,0,615433,3356
13713,0,1,0,615434,3356
13714,1,0,0,615435,3356
13715,1,1,0,615436,3356
13716,0,0,0,615437,3357
13717,0,1,0,615438,3357
13718,1,0,0,615439,3357
13719,1,1,0,615440,3357
13720,0,0,0,614344,3358
13721,0,1,0,614345,3358
13722,0,0,0,614297,3393
13723,0,0,0,642665,3476
13724,0,0,0,642666,3477
13725,0,1,0,642667,3477
13726,1,0,0,642668,3477
13727,1,1,0,642669,3477
13728,0,0,0,642670,3478
13729,1,0,0,642671,3478
13730,0,0,0,642672,3479
13731,0,1,0,642673,3479
13732,0,0,0,642674,3480
13733,0,1,0,642675,3480
13734,1,0,0,642676,3480
13735,1,1,0,642677,3480
13736,0,0,0,642678,3482
13737,0,1,0,642679,3482
13738,0,0,0,642680,3483
13739,0,0,0,642681,3484
13740,0,1,0,642682,3484
13741,0,0,0,642683,3486
13742,0,0,0,642684,3487
13743,0,1,0,642685,3487
13744,0,0,0,642686,3488
13745,0,0,0,642687,3489
13746,0,1,0,642688,3489
13747,1,0,0,642689,3489
13748,1,1,0,642690,3489
13749,0,0,0,651255,3511
13750,0,1,0,651256,3511
13751,0,0,0,651257,3512
13752,0,1,0,651258,3512
13753,0,0,0,651259,3513
13754,0,0,0,651260,3514
13755,1,0,0,651261,3514
13756,0,0,0,656197,3516
13757,0,0,0,656198,3517
13758,0,1,0,656199,3517
13759,0,0,0,656200,3518
13760,0,1,0,656201,3518
13761,0,0,0,656202,3519
13762,0,1,0,656203,3519
13763,1,0,0,656204,3519
13764,1,1,0,656205,3519
13765,0,0,0,656218,3520
13766,0,1,0,656219,3520
13767,1,0,0,656220,3520
13768,1,1,0,656221,3520
13769,0,0,0,656222,3521
13770,0,1,0,656223,3521
13771,0,0,0,656224,3522
13772,0,1,0,656225,3522
13773,0,0,0,656226,3523
13774,0,1,0,656227,3523
13775,1,0,0,656228,3523
13776,1,1,0,656229,3523
13777,0,0,0,656230,3524
13778,0,1,0,656231,3524
13779,1,0,0,656232,3524
13780,1,1,0,656233,3524
13781,0,0,0,660482,3529
13782,0,1,0,660483,3529
13783,0,0,0,660484,3530
13784,0,1,0,660485,3530
13785,0,0,0,660509,3531
13786,1,0,0,660510,3531
13787,0,0,0,660486,3532
13788,1,0,0,660487,3532
13789,0,0,0,660488,3535
13790,1,0,0,660489,3535
13791,0,0,0,660508,3541
13792,0,0,0,660511,3543
13793,1,0,0,660512,3543
13794,0,0,0,660513,3545
13795,1,0,0,660514,3545
13796,0,0,0,660515,3548
13797,1,0,0,660516,3548
13798,0,0,0,660517,3550
13799,1,0,0,660518,3550
13800,0,0,0,660519,3551
13801,0,1,0,660520,3551
13802,1,0,0,660521,3551
13803,1,1,0,660522,3551
13804,0,0,0,660506,3552
13805,1,0,0,660507,3552
13806,0,0,0,660523,3555
13807,0,1,0,660524,3555
13808,1,0,0,660525,3555
13809,1,1,0,660526,3555
13810,0,0,0,660523,3556
13811,0,1,0,660524,3556
13812,1,0,0,660525,3556
13813,1,1,0,660526,3556
13814,0,0,0,660490,3557
13815,0,1,0,660491,3557
13816,1,0,0,660492,3557
13817,1,1,0,660493,3557
13818,0,0,0,660527,3558
13819,0,1,0,660528,3558
13820,0,0,0,660529,3561
13821,0,1,0,660530,3561
13822,0,0,0,800841,3564
13823,0,1,0,804116,3564
13824,1,0,0,804117,3564
13825,1,1,0,804118,3564
13826,0,0,0,800842,3565
13827,0,1,0,800843,3565
13828,1,0,0,800844,3565
