Offset[0],Offset[1],Offset[2],OffsetVariation[0],OffsetVariation[1],OffsetVariation[2],ID,SpellVisualEffectNameID,AttachmentID,PositionerID,Yaw,Pitch,Roll,YawVariation,PitchVariation,RollVariation,Scale,ScaleVariation,StartAnimID,AnimID,EndAnimID,AnimKitID,Flags,LowDefModelAttachID,StartDelay,ParentSpellVisualKitID
0,0,0,0,0,0,368513,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5892
0,0,0,0,0,0,368514,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5893
0,0,0,0,0,0,368515,3229,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5893
0,0,0,0,0,0,368516,3225,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5893
0,0,0,0,0,0,368517,3225,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5893
0,0,0,0,0,0,368518,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5893
0,0,0,0,0,0,368519,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5894
0,0,0,0,0,0,368520,2142,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5894
0,0,0,0,0,0,368521,2142,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5894
0,0,0,0,0,0,368522,2142,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5894
0,0,0,0,0,0,368523,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5894
0,0,0,0,0,0,368524,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5895
0,0,0,0,0,0,368525,3229,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5895
0,0,0,0,0,0,368526,3225,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5895
0,0,0,0,0,0,368527,3225,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5895
0,0,0,0,0,0,368528,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5895
0,0,0,0,0,0,368529,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5896
0,0,0,0,0,0,368530,3229,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5896
0,0,0,0,0,0,368531,3225,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5896
0,0,0,0,0,0,368532,3225,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5896
0,0,0,0,0,0,368533,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5896
0,0,0,0,0,0,368534,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5897
0,0,0,0,0,0,368535,3229,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5897
0,0,0,0,0,0,368536,3225,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5897
0,0,0,0,0,0,368537,3225,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5897
0,0,0,0,0,0,368538,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5897
0,0,0,0,0,0,368539,2782,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5898
0,0,0,0,0,0,368540,2782,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5898
0,0,0,0,0,0,368541,281,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5909
0,0,0,0,0,0,368542,2642,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5929
0,0,0,0,0,0,368543,1303,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5930
0,0,0,0,0,0,368544,350,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5950
0,0,0,0,0,0,368545,837,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5969
0,0,0,0,0,0,368546,836,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5969
0,0,0,0,0,0,368547,2802,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,5990
0,0,0,0,0,0,368548,1923,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6009
0,0,0,0,0,0,368549,146,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6009
0,0,0,0,0,0,368550,146,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6009
0,0,0,0,0,0,368551,1074,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6029
0,0,0,0,0,0,368552,1702,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6030
0,0,0,0,0,0,368553,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6030
0,0,0,0,0,0,368554,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6030
0,0,0,0,0,0,368555,2902,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6031
0,0,0,0,0,0,368556,2762,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6050
0,0,0,0,0,0,368557,74,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6069
0,0,0,0,0,0,368558,272,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6070
0,0,0,0,0,0,368559,287,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6071
0,0,0,0,0,0,368560,287,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6071
0,0,0,0,0,0,368561,252,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6071
0,0,0,0,0,0,368562,272,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6072
0,0,0,0,0,0,368563,376,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6089
0,0,0,0,0,0,368564,290,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6090
0,0,0,0,0,0,368565,2862,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6092
0,0,0,0,0,0,368566,2863,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6093
0,0,0,0,0,0,368567,2864,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6094
0,0,0,0,0,0,368568,2843,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6095
0,0,0,0,0,0,368569,2844,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6097
0,0,0,0,0,0,368570,1262,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6098
0,0,0,0,0,0,368571,1344,23,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6100
0,0,0,0,0,0,368572,2642,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6129
0,0,0,0,0,0,368573,2980,23,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6130
0,0,0,0,0,0,368574,285,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6131
0,0,0,0,0,0,368575,2882,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6134
0,0,0,0,0,0,368576,2883,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6135
0,0,0,0,0,0,368577,1115,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6136
0,0,0,0,0,0,368578,420,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6149
0,0,0,0,0,0,368579,389,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6149
0,0,0,0,0,0,368580,1262,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6150
0,0,0,0,0,0,368581,389,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6151
0,0,0,0,0,0,368582,546,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6170
0,0,0,0,0,0,368583,719,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6189
0,0,0,0,0,0,368584,720,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6190
0,0,0,0,0,0,368585,101,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6209
0,0,0,0,0,0,368586,814,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6229
0,0,0,0,0,0,368587,814,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6229
0,0,0,0,0,0,368588,814,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6229
0,0,0,0,0,0,368589,814,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6229
0,0,0,0,0,0,368590,814,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6229
0,0,0,0,0,0,368591,213,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6250
0,0,0,0,0,0,368592,73,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6271
0,0,0,0,0,0,368593,2942,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6289
0,0,0,0,0,0,368594,218,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6309
0,0,0,0,0,0,368595,714,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6310
0,0,0,0,0,0,368596,287,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6329
0,0,0,0,0,0,368597,287,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6329
0,0,0,0,0,0,368598,298,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6330
0,0,0,0,0,0,368599,298,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6331
0,0,0,0,0,0,368600,298,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6333
0,0,0,0,0,0,368601,349,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6350
0,0,0,0,0,0,368602,228,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6351
0,0,0,0,0,0,368603,323,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6351
0,0,0,0,0,0,368604,290,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6355
0,0,0,0,0,0,368605,303,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6356
0,0,0,0,0,0,368606,303,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6356
0,0,0,0,0,0,368607,146,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6357
0,0,0,0,0,0,368608,146,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6357
0,0,0,0,0,0,368609,229,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6358
0,0,0,0,0,0,368610,148,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6359
0,0,0,0,0,0,368611,110,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6359
0,0,0,0,0,0,368612,389,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6369
0,0,0,0,0,0,368613,227,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6371
0,0,0,0,0,0,368614,227,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6371
0,0,0,0,0,0,368615,2963,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6372
0,0,0,0,0,0,368616,1562,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6372
0,0,0,0,0,0,368617,1402,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6373
0,0,0,0,0,0,368618,2964,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6375
0,0,0,0,0,0,368619,2302,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6376
0,0,0,0,0,0,368620,621,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6377
0,0,0,0,0,0,368621,855,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6378
0,0,0,0,0,0,368622,2973,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6379
0,0,0,0,0,0,368623,251,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6381
0,0,0,0,0,0,368624,392,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6383
0,0,0,0,0,0,368625,392,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6383
0,0,0,0,0,0,368626,337,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6385
0,0,0,0,0,0,368627,2966,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6386
0,0,0,0,0,0,368628,1345,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6387
0,0,0,0,0,0,368629,2970,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6392
0,0,0,0,0,0,368630,375,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6394
0,0,0,0,0,0,368631,1175,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6395
0,0,0,0,0,0,368632,465,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6396
0,0,0,0,0,0,368633,548,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6397
0,0,0,0,0,0,368634,2302,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6398
0,0,0,0,0,0,368635,389,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6399
0,0,0,0,0,0,368636,73,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6400
0,0,0,0,0,0,368637,169,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6401
0,0,0,0,0,0,368638,170,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6401
0,0,0,0,0,0,368639,170,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6401
0,0,0,0,0,0,368640,1624,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6404
0,0,0,0,0,0,368641,2962,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6406
0,0,0,0,0,0,368642,2962,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6407
0,0,0,0,0,0,368643,2962,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6408
0,0,0,0,0,0,368644,2962,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6409
0,0,0,0,0,0,368645,1115,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6410
0,0,0,0,0,0,368646,97,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6410
0,0,0,0,0,0,368647,1342,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6411
0,0,0,0,0,0,368648,1342,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6412
0,0,0,0,0,0,368649,1115,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6412
0,0,0,0,0,0,368650,320,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6415
0,0,0,0,0,0,368651,2979,23,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6416
0,0,0,0,0,0,368652,1649,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6417
0,0,0,0,0,0,368653,2402,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6418
0,0,0,0,0,0,368654,255,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6419
0,0,0,0,0,0,368655,855,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6419
0,0,0,0,0,0,368656,1345,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6421
0,0,0,0,0,0,368657,1344,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6423
0,0,0,0,0,0,368658,1345,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6424
0,0,0,0,0,0,368659,2980,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6425
0,0,0,0,0,0,368660,1644,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6427
0,0,0,0,0,0,368661,1644,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6427
0,0,0,0,0,0,368662,2981,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6429
0,0,0,0,0,0,368663,2985,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6430
0,0,0,0,0,0,368664,2984,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6431
0,0,0,0,0,0,368665,3000,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6433
0,0,0,0,0,0,368666,3000,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6434
0,0,0,0,0,0,368667,2663,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6437
0,0,0,0,0,0,368668,1016,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6439
0,0,0,0,0,0,368669,620,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6441
0,0,0,0,0,0,368670,281,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6442
0,0,0,0,0,0,368671,2987,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6443
0,0,0,0,0,0,368672,621,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368673,621,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368674,621,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368675,621,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368676,621,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368677,621,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6445
0,0,0,0,0,0,368678,715,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6446
0,0,0,0,0,0,368679,339,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6446
0,0,0,0,0,0,368681,1242,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6450
0,0,0,0,0,0,368682,1242,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6451
0,0,0,0,0,0,368683,216,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368684,282,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368685,216,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368686,216,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368687,216,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368688,216,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6452
0,0,0,0,0,0,368689,2991,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6453
0,0,0,0,0,0,368690,2992,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6454
0,0,0,0,0,0,368691,1582,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6455
0,0,0,0,0,0,368692,2164,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6456
0,0,0,0,0,0,368693,2123,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6459
0,0,0,0,0,0,368694,3471,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6461
0,0,0,0,0,0,368695,2986,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6463
0,0,0,0,0,0,368696,293,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6463
0,0,0,0,0,0,368697,293,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6463
0,0,0,0,0,0,368698,3760,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6464
0,0,0,0,0,0,368700,1682,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6465
0,0,0,0,0,0,368701,2994,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6466
0,0,0,0,0,0,368702,402,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6467
0,0,0,0,0,0,368703,2642,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6468
0,0,0,0,0,0,368704,1014,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6469
0,0,0,0,0,0,368705,2642,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6470
0,0,0,0,0,0,368706,2992,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6471
0,0,0,0,0,0,368707,2992,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6471
0,0,0,0,0,0,368708,2993,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6472
0,0,0,0,0,0,368709,2999,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6476
0,0,0,0,0,0,368710,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6476
0,0,0,0,0,0,368711,2142,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6477
0,0,0,0,0,0,368712,3229,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6477
0,0,0,0,0,0,368713,3225,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6477
0,0,0,0,0,0,368714,3225,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6477
0,0,0,0,0,0,368715,2142,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6477
0,0,0,0,0,0,368716,303,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6480
0,0,0,0,0,0,368717,619,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6482
0,0,0,0,0,0,368718,287,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6483
0,0,0,0,0,0,368719,2986,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6484
0,0,0,0,0,0,368720,1054,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6485
0,0,0,0,0,0,368721,303,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6486
0,0,0,0,0,0,368722,2994,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6487
0,0,0,0,0,0,368723,3021,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6489
0,0,0,0,0,0,368724,1883,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6490
0,0,0,0,0,0,368725,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6491
0,0,0,0,0,0,368726,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6491
0,0,0,0,0,0,368727,2763,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6492
0,0,0,0,0,0,368728,1054,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6492
0,0,0,0,0,0,368729,2994,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6493
0,0,0,0,0,0,368730,73,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6495
0,0,0,0,0,0,368731,73,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6495
0,0,0,0,0,0,368732,334,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6496
0,0,0,0,0,0,368733,814,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6498
0,0,0,0,0,0,368734,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6498
0,0,0,0,0,0,368735,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6498
0,0,0,0,0,0,368736,129,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6499
0,0,0,0,0,0,368737,855,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6500
0,0,0,0,0,0,368738,236,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6501
0,0,0,0,0,0,368739,5148,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6502
0,0,0,0,0,0,368740,5148,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6503
0,0,0,0,0,0,368742,195,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6505
0,0,0,0,0,0,368744,3005,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6508
0,0,0,0,0,0,368746,3007,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6510
0,0,0,0,0,0,368747,3016,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6512
0,0,0,0,0,0,368748,454,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6513
0,0,0,0,0,0,368749,1463,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6514
0,0,0,0,0,0,368750,3014,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6515
0,0,0,0,0,0,368751,3016,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6517
0,0,0,0,0,0,368752,1463,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6518
0,0,0,0,0,0,368753,466,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6519
0,0,0,0,0,0,368754,1262,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6520
0,0,0,0,0,0,368755,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6532
0,0,0,0,0,0,368756,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,6532
