OffsetPos[0],OffsetPos[1],OffsetPos[2],OffsetRot[0],OffsetRot[1],OffsetRot[2],ID,ComponentType,ExteriorComponentID
3.075,0.5222,11.2444,0,0,0,14355,14,572
8.8083,-1.8306,9.9306,0,0,-90,14356,14,572
14.775,-1.8611,10.275,0,0,-90,14358,14,572
-10.0056,-2.8778,10.0333,0,0,-90,14360,14,572
-3.1083,5.2278,11.175,0,0,180,14362,14,572
3.1972,3.3833,10.5806,0,0,0,14363,14,572
-3.325,14.0556,11.0139,0,0,180,14364,14,572
-0.175,-6.0583,0,0,0,0,14365,15,572
0,1.0889,12.2361,0,0,180,14366,16,573
0,5.1972,12.4,0,0,90,14368,16,573
0,9.0444,12.7139,0,0,180,14369,16,573
0,-6.025,12.6528,0,0,180,14370,16,573
-3.1639,-12.4194,11.8639,0,0,180,14371,14,573
-2.7805,3.0611,11.3889,0,0,180,14372,14,573
3.025,-12.2833,11.9694,0,0,0,14373,14,573
3.0972,3.3833,11.2222,0,0,0,14374,14,573
-3.2528,5.2278,11.4333,0,0,180,14381,14,573
-0.1833,-6.0583,0,0,0,0,14386,15,573
4.8056,9.6083,0,0,0,0,14388,11,574
20.15,-6.0583,0,0,0,0,14390,11,574
14.9306,0.1972,5.1083,0,0,-90,14393,12,574
10.8111,0.1972,5.1083,0,0,-90,14394,12,574
10.4333,0.1972,5.1083,0,0,-90,14395,12,574
15.0889,0.1972,5.1083,0,0,-90,14396,12,574
20.2028,-6.0361,5.1083,0,0,0,14397,12,574
20.2028,-8.425,5.1083,0,0,0,14398,12,574
20.2028,-3.6472,5.1083,0,0,0,14399,12,574
-9.1583,-12.3028,5.1083,0,0,90,14400,12,574
-9.1583,0.2333,5.1083,0,0,-90,14401,12,574
-0.0833,-15.1778,5.1083,0,0,90,14409,12,574
-1.8111,-15.1778,5.1083,0,0,90,14410,12,574
1.6444,-15.1778,5.1083,0,0,90,14411,12,574
13.0333,-12.3028,5.1083,0,0,90,14412,12,574
15.5556,-12.3028,5.1083,0,0,90,14413,12,574
10.4583,-12.3028,5.1083,0,0,90,14414,12,574
5.05,9.6333,5.1083,0,0,0,14415,12,574
5.05,4.8972,5.1083,0,0,0,14416,12,574
5.05,4.0389,5.1083,0,0,0,14417,12,574
5.05,15.3333,5.1083,0,0,0,14418,12,574
5.05,14.1639,5.1083,0,0,0,14419,12,574
10.8111,-12.3028,5.1083,0,0,90,14423,12,574
14.9306,-12.3028,5.1083,0,0,90,14424,12,574
12.8806,0.1972,5.1083,0,0,-90,14425,12,574
-0.0028,5.1972,12.4,0,0,90,14426,16,575
-0.0028,-6.025,12.6528,0,0,180,14427,16,575
-0.0028,-11.3167,12.6528,0,0,90,14428,16,575
-0.0028,1.5833,12.4333,0,0,180,14429,16,575
-0.0028,9.3389,12.7139,0,0,180,14431,16,575
-3.6972,5.2278,10.9861,0,0,180,14433,14,575
3.8944,14.4056,10.9361,0,0,0,14436,14,575
-3.8806,14.2833,10.9861,0,0,180,14437,14,575
-3.4583,-12.4194,11.1917,0,0,180,14440,14,575
3.15,-12.2695,11.4611,0,0,0,14441,14,575
0,-6.0583,-0.8694,0,0,0,14447,15,575
14.9417,-6.025,12.1306,0,0,-90,14448,16,575
0,0.0306,12.9222,0,0,180,14450,16,579
0,-5.2611,12.9222,0,0,180,14451,16,579
0,5.2861,12.9222,0,0,180,14452,16,579
9.7278,3.5167,10.1611,0,0,-90,14454,14,579
8.5778,0.0306,10.55,0,0,90,14458,16,579
-0.1833,0.0583,0,0,0,0,14460,15,579
-4.6861,0.1528,0,0,0,180,14461,11,580
-1.7278,-9.1722,5.1083,0,0,90,14462,12,580
12.75,0.0194,5.1083,0,0,0,14463,12,580
12.75,-2.3694,5.1083,0,0,0,14464,12,580
12.75,2.4083,5.1083,0,0,0,14465,12,580
9.1611,-6.2472,5.1083,0,0,90,14466,12,580
0,-9.1722,5.1083,0,0,90,14472,12,580
1.7278,-9.1722,5.1083,0,0,90,14473,12,580
9.1611,6.2861,5.1083,0,0,-90,14474,12,580
1.7222,9.2472,5.1083,0,0,-90,14475,12,580
-0.0055,9.2472,5.1083,0,0,-90,14476,12,580
-1.7333,9.2472,5.1083,0,0,-90,14477,12,580
12.75,0.0861,0,0,0,0,14478,11,580
12.75,0.0861,0,0,0,0,14479,11,581
-4.6861,0.1528,0,0,0,180,14480,11,581
1.7278,-9.1722,5.1083,0,0,90,14481,12,581
-1.7278,-9.1722,5.1083,0,0,90,14482,12,581
12.75,0.0194,5.1083,0,0,0,14483,12,581
12.75,-2.3694,5.1083,0,0,0,14484,12,581
12.75,2.4083,5.1083,0,0,0,14485,12,581
9.1611,-6.2472,5.1083,0,0,90,14486,12,581
9.1611,6.2861,5.1083,0,0,-90,14487,12,581
-0.0055,9.2472,5.1083,0,0,-90,14488,12,581
1.7222,9.2472,5.1083,0,0,-90,14489,12,581
-1.7333,9.2472,5.1083,0,0,-90,14490,12,581
0,-9.1722,5.1083,0,0,90,14496,12,581
8.5833,0.0306,10.2806,0,0,90,14497,16,582
0.0028,0.0306,12.6528,0,0,180,14498,16,582
0.0028,-5.2611,12.6528,0,0,180,14499,16,582
0.0028,5.2861,12.6528,0,0,180,14500,16,582
3.8056,6.6222,11.0694,0,0,0,14501,14,582
3.8056,-6.2139,11.0694,0,0,0,14502,14,582
-3.85,6.6222,10.9,0,0,180,14503,14,582
-3.85,-6.3667,10.9,0,0,180,14504,14,582
10.25,4.4361,9.6167,0,0,-90,14505,14,582
-0.175,0.0583,0,0,0,0,14507,15,582
12.75,0.0861,0,0,0,0,14508,11,583
-4.6861,0.1528,0,0,0,180,14509,11,583
1.7278,-9.1722,5.1083,0,0,90,14510,12,583
-1.7278,-9.1722,5.1083,0,0,90,14511,12,583
12.75,0.0194,5.1083,0,0,0,14512,12,583
12.75,-2.3694,5.1083,0,0,0,14513,12,583
12.75,2.4083,5.1083,0,0,0,14514,12,583
9.1611,-6.2472,5.1083,0,0,90,14515,12,583
9.1611,6.2861,5.1083,0,0,-90,14516,12,583
-0.0055,9.2472,5.1083,0,0,-90,14517,12,583
1.7222,9.2472,5.1083,0,0,-90,14518,12,583
-1.7333,9.2472,5.1083,0,0,-90,14519,12,583
0,-9.1722,5.1083,0,0,90,14525,12,583
-0.1833,0.0583,0,0,0,0,14526,15,584
0,0.0306,12.9222,0,0,180,14527,16,584
0,5.2861,12.9222,0,0,180,14528,16,584
9.7278,3.5167,10.1611,0,0,-90,14530,14,584
8.5778,0.0306,10.55,0,0,90,14536,16,584
0,-5.1944,12.9222,0,0,180,14537,16,584
-0.475,3.4056,0,0,0,-90,14543,15,1207
-0.475,3.4056,0,0,0,-90,14547,15,1207
-0.0889,15.1472,7.3083,0,0,-90,14561,12,1207
-0.4222,23.5222,0,0,0,-90,14579,11,1207
-5.2889,2.575,14.5222,0,0,-90,14772,16,1455
-5.2917,9.9611,14.5278,0,0,90,14773,15,1455
16.4639,-12.7722,7,0,0,0,14775,14,1455
-12.2778,17.0611,8.0139,0,0,180,14776,14,1455
-12.2778,2.7722,8.0139,0,0,180,14777,14,1455
-12.2778,9.9639,8.0139,0,0,180,14778,14,1455
11.2917,-12.7722,14.2583,0,0,0,14779,14,1455
-14.0639,-12.7528,14.2583,0,0,180,14780,14,1455
-9.7389,-20.3139,14.2583,0,0,90,14781,14,1455
-5.2889,9.9611,14.5222,0,0,-90,14782,16,1455
-5.2889,16.9583,14.5222,0,0,-90,14783,16,1455
5.7639,-11.9611,22.4917,0,0,180,14784,16,1455
-8.4083,-11.9611,22.4917,0,0,180,14785,16,1455
-1.3361,-11.9611,22.4917,0,0,180,14786,16,1455
-5.2889,2.575,14.5278,0,0,0,14791,15,1455
5.7639,-11.9611,23.4972,0,0,-90,14792,15,1455
-1.2278,-11.9611,23.4972,0,0,0,14793,15,1455
-5.2889,16.9583,14.5278,0,0,0,14794,15,1455
-5.275,22.4389,8.0139,0,0,-90,14795,14,1455
-1.3361,-20.3139,14.2583,0,0,90,14796,14,1455
7.1722,-20.3139,14.2583,0,0,90,14797,14,1455
-8.4889,-11.9611,23.4972,0,0,-90,14798,15,1455
-5.1944,-7.475,20.0472,0,0,-90,14804,16,1461
-1.0972,-12.325,20.2583,0,0,0,14805,15,1461
2.7722,-7.475,20.0472,0,0,-90,14806,16,1461
16.1333,-11.8972,10.3611,0,0,0,14807,14,1461
-5.3333,9.1667,14.0306,0,0,180,14808,14,1461
-5.3333,3.8083,14.0306,0,0,180,14809,14,1461
-5.3333,14.5556,14.0306,0,0,180,14810,14,1461
-5.2556,3.8056,14.1583,0,0,0,14811,16,1461
6.9306,-12.325,20.2583,0,0,0,14812,15,1461
-9.2695,-12.325,20.2583,0,0,0,14813,15,1461
-5.2556,12.1611,15.175,0,0,0,14814,15,1461
6.5583,8.3611,14.4333,0,0,-90,14815,16,1461
6.9139,-11.8333,20.5611,0,0,-90,14816,14,1461
-1.1139,-11.8333,20.5611,0,0,-90,14817,14,1461
-9.2889,-11.8333,20.5611,0,0,-90,14818,14,1461
-5.2556,19.9695,14.1583,0,0,0,14819,16,1461
-5.3333,19.8833,14.0306,0,0,180,14820,14,1461
7.0472,-7.4972,21.4917,0,0,0,14822,16,1467
-9.7778,-7.4972,21.4917,0,0,0,14823,16,1467
7.0472,-16.5611,21.4917,0,0,0,14824,16,1467
-9.7778,-16.5611,21.4917,0,0,0,14825,16,1467
7.0833,3.9472,11.8694,0,0,180,14826,16,1467
-10.7528,4.1472,11.8694,0,0,-90,14827,16,1467
7.0833,13.5056,11.8694,0,0,0,14828,16,1467
-10.7528,17.6139,12.6472,0,0,-90,14829,16,1467
-2.05,18.4722,11.8028,0,0,0,14830,14,1467
-8.3361,8.7222,11.8028,0,0,180,14831,14,1467
-8.3361,18.4722,11.8028,0,0,180,14832,14,1467
15.8417,-12,10.6056,0,0,0,14833,14,1467
6.9194,-15.4194,20.2778,0,0,90,14834,14,1467
-1.3639,-15.4194,20.2778,0,0,90,14835,14,1467
-1.3639,-8.6389,20.2778,0,0,-90,14836,14,1467
6.9194,-8.6389,20.2778,0,0,-90,14837,14,1467
-9.65,-8.6389,20.2778,0,0,-90,14838,14,1467
-9.65,-15.4194,20.2778,0,0,90,14839,14,1467
-6.1417,18.3889,13.6972,0,0,0,14840,15,1467
-6.1417,8.6833,13.6972,0,0,90,14841,15,1467
-11.9056,-12,23.4306,0,0,90,14842,15,1467
-1.425,-12,23,0,0,90,14843,15,1467
9.2444,-12,23.4306,0,0,90,14844,15,1467
5.2722,-3.7417,14.525,0,0,0,14850,16,1473
-3.8889,3.525,16.8861,0,0,-90,14851,16,1473
-3.8889,-3.5444,16.8861,0,0,-90,14852,16,1473
2.3833,7.3972,10.4389,0,0,0,14853,14,1473
-3.8861,-7.1222,16.1111,0,0,0,14855,15,1473
-3.8861,0.0722,16.1111,0,0,0,14856,15,1473
12.525,-3.7417,10.4389,0,0,0,14857,14,1473
-10.1167,7.3972,10.4389,0,0,180,14858,14,1473
-10.1167,0.0722,10.4389,0,0,180,14859,14,1473
-10.1167,-7.4833,10.4389,0,0,180,14860,14,1473
-3.8528,-11.9361,10.4389,0,0,90,14861,14,1473
-3.8861,6.7417,16.1111,0,0,0,14862,15,1473
-3.8528,12.0083,10.4389,0,0,-90,14863,14,1473
-5.0389,-0.0639,12.9278,0,0,0,14865,15,1479
-5.0389,5.8556,12.9278,0,0,0,14866,15,1479
-5.0389,-6.125,12.9278,0,0,0,14867,15,1479
-3.5778,-0.0639,14.0167,0,0,180,14868,14,1479
8.0861,-4.0222,13.8444,0,0,-90,14869,14,1479
8.0694,-4.3111,11.8333,0,0,90,14870,16,1479
-3.5778,-8.4139,14.0167,0,0,180,14871,14,1479
-3.5778,8.1583,14.0167,0,0,180,14872,14,1479
-4.5667,-4.4556,11.8333,0,0,-90,14873,16,1479
-4.5667,4.0583,11.8333,0,0,-90,14874,16,1479
-1.1806,6.3361,11.7139,0,0,0,14881,14,1485
8.0056,-3.8917,13.4306,0,0,0,14883,15,1485
-3.8972,6.4806,13.4306,0,0,0,14884,15,1485
1.5528,6.3361,8.9139,0,0,-90,14885,16,1485
-9.4333,6.3361,8.9139,0,0,90,14886,16,1485
-9.4333,-0.9055,8.9139,0,0,-90,14887,16,1485
-9.4333,-8.2111,8.9139,0,0,-90,14888,16,1485
7.7417,0.05,8.9139,0,0,0,14889,16,1485
7.7417,-8.1583,8.9139,0,0,0,14890,16,1485
-6.6083,6.3361,11.7139,0,0,180,14891,14,1485
-6.6083,-0.9055,11.7139,0,0,180,14892,14,1485
-6.6083,-8.2111,11.7139,0,0,180,14893,14,1485
-3.8972,-3.8917,13.4306,0,0,0,14894,15,1485
-3.6472,5.5945,12.3556,0,0,90,14923,16,1503
3.0305,5.1167,11.6944,0,0,0,14924,14,1503
0,3.3806,14.1083,0,0,0,14926,15,1503
3.6472,5.5945,12.3556,0,0,-90,14927,16,1503
3.0305,-0.0222,11.35,0,0,0,14929,14,1503
-3.0778,5.1167,11.6944,0,0,180,14930,14,1503
-3.6472,-5.6444,12.3556,0,0,90,14931,16,1503
3.6472,-5.6444,12.3556,0,0,-90,14932,16,1503
0,-3.4611,14.1083,0,0,180,14933,15,1503
3.0305,-5.6444,11.6944,0,0,0,14934,14,1503
-3.0778,-5.6806,11.6944,0,0,180,14935,14,1503
-0.5611,-4.6389,0.0833,0,0,-90,15016,15,1003
0.3583,3.0056,0.0833,0,0,90,15019,15,1003
0.5583,8.775,0.0833,0,0,90,15035,15,1004
-0.5611,-9.9278,0.0833,0,0,-90,15037,15,1004
0.5583,7.4833,0.0833,0,0,90,15065,15,1011
-0.5611,-8.1944,0.0833,0,0,-90,15067,15,1011
-16.2806,15.5862,0,0,0,180,16949,11,148
-12.3111,15.5778,4.9944,0,0,180,16950,12,148
-16.2806,2.3722,0,0,0,180,16951,11,148
-12.3111,2.4306,4.9944,0,0,180,16952,12,148
-17.2389,-11.95,0,0,0,180,16953,11,148
-13.475,-11.9083,4.9944,0,0,180,16954,12,148
-13.7861,-11.9083,10.9222,0,0,180,16955,12,148
22.1861,-11.9195,0,0,0,0,16966,11,3793
18.2556,-11.9195,4.9944,0,0,0,16967,12,3793
12.8222,8.8556,0,0,0,0,16968,11,3793
8.9333,8.8556,4.9944,0,0,0,16969,12,3793
1.8333,18.1222,4.9944,0,0,0,16970,12,3793
-5.2833,26.0445,0,0,0,-90,16971,11,3793
-5.2833,22.1111,4.8556,0,0,-90,16972,12,3793
-16.2806,15.5862,0,0,0,180,16973,11,3793
-12.3111,15.5778,4.9944,0,0,180,16974,12,3793
-16.2806,2.3722,0,0,0,180,16975,11,3793
-12.3111,2.4306,4.9944,0,0,180,16976,12,3793
-17.2917,-11.95,0,0,0,180,16977,11,3793
-13.5278,-11.9083,4.9944,0,0,180,16978,12,3793
-13.7861,-11.9083,10.9222,0,0,180,16979,12,3793
-7.2833,-19.9778,10.9806,0,0,90,16980,12,3793
5.0139,-19.9778,10.9806,0,0,90,16981,12,3793
-6.9667,-23.7667,0,0,0,90,16982,11,3793
-7.2833,-19.8305,4.9944,0,0,90,16983,12,3793
4.8972,-23.7667,0,0,0,90,16984,11,3793
5.0139,-19.8305,4.9944,0,0,90,16985,12,3793
11.0639,-11.9167,10.6111,0,0,0,16986,12,3793
6.5528,-3.5472,10.6083,0,0,-90,16987,12,3793
6.5528,-3.9528,4.9944,0,0,-90,16988,12,3793
1.8333,-0.1916,4.9944,0,0,0,16989,12,3793
-5.4,26.0445,0,0,0,-90,16995,11,147
-5.2861,22.1111,4.8556,0,0,-90,16996,12,147
-16.2806,15.5862,0,0,0,180,16997,11,147
-12.3111,15.5778,4.9944,0,0,180,16998,12,147
-16.2806,2.3722,0,0,0,180,16999,11,147
-12.3111,2.4306,4.9944,0,0,180,17000,12,147
-17.2389,-11.95,0,0,0,180,17001,11,147
-13.475,-11.9083,4.9944,0,0,180,17002,12,147
-13.7861,-11.9083,10.9222,0,0,180,17003,12,147
-13.9695,6.025,0,0,0,180,17022,11,145
12.5694,-3.8889,4.9361,0,0,0,17029,12,3795
16.3417,-3.9277,0,0,0,0,17030,11,3795
2.2417,6.3389,4.9361,0,0,0,17031,12,3795
6.1056,6.0833,0,0,0,0,17032,11,3795
7.1861,0.6973,4.9361,0,0,-90,17033,12,3795
7.2389,4.6,0,0,0,-90,17034,11,3795
-3.9722,12.275,4.9361,0,0,-90,17035,12,3795
-3.9583,15.9361,0,0,0,-90,17036,11,3795
-13.9695,6.025,0,0,0,180,17037,11,3795
-10.1222,5.9111,4.9361,0,0,180,17038,12,3795
-10.1222,-6.0306,4.9361,0,0,180,17039,12,3795
-13.9695,-6.0306,0,0,0,180,17040,11,3795
-3.9722,-12.1638,4.9361,0,0,90,17041,12,3795
-3.9583,-16.0222,0,0,0,90,17042,11,3795
7.1861,-8.5694,4.9361,0,0,90,17043,12,3795
-3.9722,12.0833,4.9361,0,0,-90,17051,12,144
-13.9695,6.025,0,0,0,180,17052,11,144
-13.9695,-6.0306,0,0,0,180,17054,11,144
9.2805,-3.4555,-0.5611,0,0,0,17059,11,3797
5.3611,-3.4555,4.1444,0,0,0,17060,12,3797
9.2805,3.4694,-0.5611,0,0,0,17061,11,3797
5.3805,3.4694,4.1639,0,0,0,17062,12,3797
0.0778,10.8889,-0.5611,0,0,-90,17063,11,3797
0.0778,7.0028,4.1722,0,0,-90,17064,12,3797
-9.4556,3.4694,-0.5611,0,0,180,17065,11,3797
-5.3722,3.4167,4.1444,0,0,180,17066,12,3797
-9.4556,-3.5084,-0.5611,0,0,180,17067,11,3797
-5.3917,-3.5084,4.1639,0,0,180,17068,12,3797
0.0778,-10.9945,-0.5611,0,0,90,17069,11,3797
0.0417,-6.9833,4.1722,0,0,90,17070,12,3797
-3.025,-0.0222,11.35,0,0,180,17202,14,1503
6.2472,3.25,12.7083,0,0,-33.3985,17205,14,3805
7.0417,3.6611,12.0694,0,0,157.3801,17206,16,3805
6.1667,-4.1806,12.7083,0,0,33.3985,17207,14,3805
7.0889,-4.4889,12.0694,0,0,-146.6015,17208,16,3805
-0.0722,-7.7056,12.7083,0,0,90,17209,14,3805
-0.0194,-8.6639,12.0694,0,0,-90,17210,16,3805
-6.4444,-4.0083,12.7083,0,0,146.6015,17211,14,3805
-7.4722,-4.6528,12.0694,0,0,-33.3985,17212,16,3805
-6.3833,3.3222,12.7083,0,0,-146.6015,17213,14,3805
-7.2222,3.4695,12.0694,0,0,33.3985,17214,16,3805
-0.0639,6.9222,12.7722,0,0,-90,17215,14,3805
-0.2139,7.6917,12.0694,0,0,90,17216,16,3805
-0.0944,-0.4944,17.3528,0,0,0,17217,16,3805
6.2472,3.25,12.7083,0,0,-33.3985,17218,14,3811
7.0417,3.6611,12.0694,0,0,157.3801,17219,16,3811
6.1667,-4.1806,12.7083,0,0,33.3985,17220,14,3811
7.0889,-4.4889,12.0694,0,0,-146.6015,17221,16,3811
-0.0722,-7.7056,12.7083,0,0,90,17222,14,3811
-0.0194,-8.6639,12.0694,0,0,-90,17223,16,3811
-6.4444,-4.0083,12.7083,0,0,146.6015,17224,14,3811
-7.4722,-4.6528,12.0694,0,0,-33.3985,17225,16,3811
-6.3833,3.3222,12.7083,0,0,-146.6015,17226,14,3811
-7.2222,3.4695,12.0694,0,0,33.3985,17227,16,3811
-0.0639,6.9222,12.7722,0,0,-90,17228,14,3811
-0.2139,7.6917,12.0694,0,0,90,17229,16,3811
-0.0944,-0.4944,17.3528,0,0,0,17230,16,3811
6.7139,4.0861,13.8528,-19.44,-18.4085,-33.6901,17231,14,3817
7.8278,4.0361,11.8167,0,0,157.3801,17232,16,3817
6.9889,-4.3583,13.8028,-19.44,18.4085,33.6901,17233,14,3817
7.8417,-4.9222,11.8167,0,0,-146.6015,17234,16,3817
-0.3722,-8.7778,13.75,0,16.2602,90,17235,14,3817
-0.0944,-9.5305,11.8167,0,0,-90,17236,16,3817
-7.6583,-4.9306,13.7028,19.44,18.4085,146.3099,17237,14,3817
-8.225,-5.0861,11.8167,0,0,-33.3985,17238,16,3817
-7.75,3.8278,13.6,19.44,-18.4085,-146.3099,17239,14,3817
-7.9333,3.9667,11.8167,0,0,33.3985,17240,16,3817
-0.6861,8.0833,13.775,0,-16.2602,-90,17241,14,3817
-0.2139,8.5611,11.8167,0,0,90,17242,16,3817
-0.0944,-0.4944,20.4389,0,0,0,17243,16,3817
6.9139,-4.3361,5.4806,0,0,22.6199,17244,12,1003
14.2722,-8.6194,0,0,0,33.3985,17245,11,1003
-2.9417,1.6667,0.0833,0,0,33.3985,17246,15,1003
6.6444,3.9472,5.3611,0,0,-33.3985,17247,12,1003
14.2805,8.1333,0,0,0,-33.3985,17248,11,1003
-3.4444,-1.6472,0.0833,0,0,-33.3985,17249,15,1003
-0.4583,8.2889,5.4028,0,0,-90,17250,12,1003
-0.2167,16.8167,0,0,0,-90,17251,11,1003
-0.3139,-8.6917,5.4833,0,0,90,17253,12,1003
-0.4722,-17.3056,0,0,0,90,17254,11,1003
-7.7306,3.9778,5.4972,0,0,-157.3801,17256,12,1003
-15.1611,8.4694,0,0,0,-146.6015,17257,11,1003
2.8083,-2.4444,0.0833,0,0,-146.6015,17258,15,1003
-7.6222,-4.6139,5.4639,0,0,146.6015,17259,12,1003
-15.0361,-8.425,0,0,0,157.3801,17260,11,1003
3.3694,1.0667,0.0833,0,0,146.6015,17261,15,1003
15.1861,-9.0083,0,0,0,22.6199,17262,11,1004
8.1806,-5.6056,5.3667,0,0,33.3985,17263,12,1004
-8.1389,4.6694,0.0833,0,0,33.3985,17264,15,1004
15.5806,8.1333,0,0,0,-22.6199,17265,11,1004
8.4167,4.4667,5.3667,0,0,-22.6199,17266,12,1004
-8.6417,-4.6472,0.0833,0,0,-33.3985,17267,15,1004
0.2472,17.2167,0,0,0,-90,17268,11,1004
0.4,9.3917,5.3667,0,0,-90,17269,12,1004
-0.025,-18.0056,0,0,0,90,17271,11,1004
-0.4361,-9.5833,5.3667,0,0,90,17272,12,1004
-15.1445,8.5833,0,0,0,-146.6015,17274,11,1004
-8.2389,4.825,5.3667,0,0,-146.6015,17275,12,1004
8.0028,-5.4444,0.0833,0,0,-146.6015,17276,15,1004
-15.4722,-8.4972,0,0,0,157.3801,17277,11,1004
-8.3278,-4.6833,5.3667,0,0,146.6015,17278,12,1004
8.4972,4.1861,0.0833,0,0,146.6015,17279,15,1004
7.7,-5.0556,5.4056,0,0,33.3985,17280,12,1011
14.7389,-9.2917,0,0,0,33.3985,17281,11,1011
-6.8194,3.9056,0.0833,0,0,33.3985,17282,15,1011
7.6972,4.3444,5.3972,0,0,-22.6199,17283,12,1011
15.5667,7.5111,0,0,0,-22.6199,17284,11,1011
-7.0611,-3.7361,0.0833,0,0,-33.3985,17285,15,1011
-0.1389,8.6806,5.4139,0,0,-90,17286,12,1011
0.35,17.5222,0,0,0,-90,17287,11,1011
-0.1167,-8.9611,5.4056,0,0,90,17289,12,1011
-0.1861,-17.8194,0,0,0,90,17290,11,1011
-7.7389,4.2917,5.4111,0,0,-146.6015,17292,12,1011
-15.4528,8.5444,0,0,0,-157.3801,17293,11,1011
6.2889,-4.4556,0.0833,0,0,-146.6015,17294,15,1011
-7.6778,-4.5472,5.45,0,0,146.6015,17295,12,1011
-15.6167,-8.5611,0,0,0,157.3801,17296,11,1011
6.8,3.2056,0.0833,0,0,146.6015,17297,15,1011
-0.325,2.5444,0,0,0,146.6015,17298,15,1012
-10.6417,-2.8611,6.4972,0,0,146.6015,17299,12,1012
-17.5417,-6.8361,0,0,0,146.6015,17300,11,1012
-0.9667,2.6444,0,0,0,-146.6015,17301,15,1012
-10.6528,9.5667,6.4972,0,0,-146.6015,17302,12,1012
-17.3306,13.4333,0,0,0,-146.6015,17303,11,1012
-0.0889,15.3639,6.4972,0,0,-90,17304,12,1012
-0.475,3.4056,0,0,0,-33.3985,17307,15,1012
10.425,9.0556,6.6,0,0,-22.6199,17308,12,1012
17.8444,12.8778,0,0,0,-22.6199,17309,11,1012
17.0389,-4.2333,4.4833,0,0,-33.3985,17310,12,1012
17.6278,-15.9472,4.5722,0,0,36.8699,17311,12,1012
7.5333,-20.7861,4.4306,0,0,90,17312,12,1012
-2.6167,-13.8833,4.625,0,0,146.6015,17313,12,1012
-14.2361,-16.7833,14.6361,0,0,132.075,17314,14,3823
-13.8889,-15.9611,14.3417,0,0,-47.925,17315,16,3823
-19.0139,-4.7667,14.6333,0,0,180,17316,14,3823
-18.4444,-4.6111,14.5444,0,0,0,17317,16,3823
-2.4333,-21.7056,14.5917,0,0,90,17318,14,3823
-2.8417,-21.2833,14.3417,0,0,-90,17319,16,3823
9,-16.5833,14.7222,0,0,47.925,17320,14,3823
9.0361,-16.3556,14.5472,0,0,-132.075,17321,16,3823
14.2556,-5.1389,14.6083,0,0,0,17322,14,3823
13.0056,-5.0944,14.8361,0,0,180,17323,16,3823
6.5861,0.2278,27.0722,0,0,-33.3985,17324,14,3823
5.9583,-0.4111,26.7639,0,0,146.6015,17325,16,3823
6.7389,-10.3417,27.0972,0,0,22.6199,17326,14,3823
5.7667,-9.65,26.9667,0,0,-146.6015,17327,16,3823
-2.2389,-15.8111,27.1917,0,0,90,17328,14,3823
-2.1472,-14.5389,26.9028,0,0,-90,17329,16,3823
-11.3472,-10.5611,27.1,0,0,146.6015,17330,14,3823
-10.8139,-9.6528,26.9028,0,0,-33.3985,17331,16,3823
-11.4333,-0.0833,27.2389,0,0,-157.3801,17332,14,3823
-10.7556,-0.275,27.0917,0,0,33.3985,17333,16,3823
-2.5861,5.1472,27.0944,0,0,-90,17334,14,3823
-2.3306,4.5194,26.9028,0,0,90,17335,16,3823
-2.4361,-5.1306,31.7889,0,0,0,17336,16,3823
10.7806,6.0917,14.6028,0,0,-47.925,17337,16,3823
3.4472,15.0944,15.0944,0,0,106.2602,17338,16,3823
-9.0028,13.9583,15.0917,0,0,-33.3985,17339,16,3823
-14.6139,5.4722,14.5444,0,0,33.3985,17340,16,3823
9.1306,-16.7056,6.4694,0,0,47.925,17341,12,1009
14.9472,-22.7,0,0,0,47.925,17342,11,1009
-2.3389,-21.6111,6.4694,0,0,90,17343,12,1009
-5.3056,-5.0333,-0.5361,0,0,132.075,17344,15,1009
-14.025,-16.8917,6.4694,0,0,132.075,17345,12,1009
-19.7889,-22.7028,0,0,0,132.075,17346,11,1009
-5.3056,-4.3417,-0.5361,0,0,180,17347,15,1009
-18.9222,-5.3278,6.4694,0,0,180,17348,12,1009
-27.2417,-5.1722,0,0,0,180,17349,11,1009
-8.0028,16.3361,6.4694,0,0,-132.075,17350,12,1009
-13.8361,22.5611,0,0,0,-132.075,17351,11,1009
-3.9083,4.0278,-0.5361,0,0,-58.1092,17352,15,1009
3.8583,16.6389,6.4694,0,0,-47.925,17353,12,1009
8.6306,23.35,0,0,0,-47.925,17354,11,1009
1.9889,-5.6306,-0.9028,0,0,0,17355,15,1009
-23.0583,9.3528,0,0,0,-157.3801,17357,11,1009
17.6306,11.6278,0,0,0,-33.3985,17358,11,1009
-10.1111,-2.7944,16.4472,0,0,146.6015,17359,14,3829
-10.4556,-2.9389,16.3833,0,0,146.6015,17360,16,3829
-10.1056,8.7417,16.4472,0,0,-146.6015,17361,14,3829
-10.6167,8.7111,16.4167,0,0,-146.6015,17362,16,3829
-0.1139,14.5028,16.4472,0,0,-90,17363,14,3829
0.0861,15.2667,16.6333,0,0,-90,17364,16,3829
9.8722,8.7305,16.4472,0,0,-33.3985,17365,14,3829
9.8833,8.8833,16.3667,0,0,-33.3985,17366,16,3829
9.8667,-2.8028,16.4472,0,0,33.3985,17367,14,3829
10.0167,-2.7639,16.4472,0,0,33.3985,17368,16,3829
-0.125,-8.5667,16.4472,0,0,90,17369,14,3829
0.0611,-9.3361,16.3333,0,0,90,17370,16,3829
