CastOffset[0],CastOffset[1],CastOffset[2],ImpactOffset[0],ImpactOffset[1],ImpactOffset[2],ID,SpellVisualEffectNameID,SoundEntriesID,Attachment,DestinationAttachment,CastPositionerID,ImpactPositionerID,FollowGroundHeight,FollowGroundDropSpeed,FollowGroundApproach,Flags,SpellMissileMotionID,AnimKitID,Field_1_15_4_56400_015,SpellVisualMissileSetID
0,0,0,0,0,0,23442,44863,3318,2,34,0,0,0,300,750,262148,4700,0,0,19802
0,0,0,0,0,0,23446,44874,3318,-1,34,0,0,0,300,750,0,4699,0,0,19808
0,0,0,0,0,0,23453,45177,7140,22,34,0,0,0,300,750,0,38,0,0,19813
0,0,0,0,0,0,23470,44908,3015,38,34,0,0,0,300,750,262148,0,0,0,19825
0,0,0,0,0,0,23471,259,3013,38,34,0,0,0,300,750,262148,0,0,0,19825
0,0,0,0,0,0,23474,44909,0,-1,34,0,0,0,300,750,262148,0,0,0,19826
0,0,0,0,0,0,23475,365,3011,-1,34,0,0,0,300,750,262148,0,0,0,19826
0,0,0,0,0,0,23476,259,3013,-1,34,0,0,0,300,750,262148,0,0,0,19826
0,0,0,0,0,0,23477,408,3013,-1,34,0,0,0,300,750,262148,4705,0,0,19827
0,0,0,0,0,0,23478,259,0,-1,34,0,0,0,300,750,262148,0,0,0,19827
0,0,0,0,0,0,23479,408,0,-1,34,0,0,0,300,750,262148,4704,0,0,19827
0,0,0,0,0,0,23490,675,0,17,34,0,0,0,300,750,262148,13,0,0,19836
0,0,0,0,0,0,23494,1522,249496,17,34,0,0,0,300,750,262148,4737,0,0,19840
0,0,0,0,0,0,23496,3006,0,17,34,0,0,0,300,750,262148,0,0,0,19842
0,0,0,0,0,0,23497,523,3013,-1,34,0,0,0,0,0,0,4708,0,0,19843
0,0,0,0,0,0,23500,44928,0,-1,34,0,0,0,300,750,262148,4708,0,0,19843
0,0,0,0,0,0,23502,524,3013,-1,34,0,0,0,0,0,0,4708,0,0,19845
0,0,0,0,0,0,23503,44929,0,-1,34,0,0,0,300,750,262148,4708,0,0,19845
0,0,0,0,0,0,23504,503,0,-1,34,0,0,0,300,750,262148,0,0,0,19846
0,0,0,0,0,0,23506,44930,0,19,19,0,0,100,300,750,262148,4709,0,0,19848
0,0,0,0,0,0,23515,44952,0,-1,34,0,0,0,300,750,262148,4710,28888,0,19857
0,0,0,0,0,0,23516,44953,0,-1,34,0,0,0,300,750,262148,4710,28888,0,19858
0,0,0,0,0,0,23520,39777,0,-1,34,0,0,0,300,750,262148,4708,0,0,19860
0,0,0,0,0,0,23524,45735,0,-1,34,0,0,0,300,750,262148,38,0,0,19862
0,0,0,0,0,0,23525,225,0,-1,34,0,0,0,300,750,786436,38,0,0,19862
0,0,0,0,0,0,23526,4197,0,34,34,0,0,0,300,750,262148,0,0,0,19863
0,0,0,0,0,0,23532,675,0,34,34,0,0,0,300,750,262148,13,0,0,19869
0,0,0,0,0,0,23544,45032,0,-1,34,0,0,0,300,750,262148,38,0,0,19880
0,0,0,0,0,0,23545,45033,0,-1,34,0,0,0,300,750,262148,341,0,0,19881
0,0,0,0,0,0,23551,45032,0,-1,19,0,0,0,300,750,4,4712,0,0,19884
0,0,0,0,0,0,23552,45,0,-1,19,0,0,0,300,750,4,4712,0,0,19884
0,0,0,0,0,0,23568,45032,0,-1,19,0,0,0,300,750,4,4712,0,0,19896
0,0,0,0,0,0,23569,117,0,-1,19,0,0,0,300,750,4,4712,0,0,19896
0,0,0,0,0,0,23572,259,3013,34,34,0,0,0,0,0,131072,0,0,0,19899
0,0,0,0,0,0,23573,45116,0,34,34,0,0,0,300,750,131072,4715,0,0,19899
0,0,0,0,0,0,23578,45032,0,34,19,0,0,0,300,750,4,4712,0,0,19903
0,0,0,0,0,0,23579,45144,0,34,19,0,0,0,300,750,4,4712,0,0,19903
0,0,0,0,0,0,23619,2662,0,-1,19,0,0,0,0,0,0,13,0,0,19936
0,0,0,0,0,0,23672,44496,0,-1,19,0,0,0,300,750,4,4722,0,0,19981
0,0,0,0,0,0,23804,2972,0,34,34,0,0,0,300,750,278532,4730,0,0,20091
0,0,0,0,0,0,23808,45439,0,-1,34,0,0,0,300,750,262148,13,0,0,20095
0,0,0,0,0,0,23811,2972,0,34,34,0,0,0,300,750,278532,0,0,0,20098
0,0,0,0,0,0,23814,2972,271172,34,34,0,0,0,300,750,327684,13,0,0,20101
0,0,0,0,0,0,23847,45517,0,-1,34,0,0,0,300,750,786436,4735,0,0,20130
0,0,0,0,0,0,23848,45522,0,-1,34,0,0,0,300,750,262148,4736,24120,0,20131
0,0,0,0,0,0,23849,45523,0,-1,34,0,0,0,300,750,262148,4736,24120,0,20131
0,0,0,0,0,0,23875,45144,0,17,34,0,0,0,300,750,262148,0,0,0,20148
0,0,0,0,0,0,23890,45648,0,1,34,0,0,0,300,750,8196,4712,0,0,20157
0,0,0,0,0,0,23906,45144,0,-1,34,0,0,0,300,750,262148,4736,0,0,20151
0,0,0,0,0,0,23911,45657,3013,-1,34,0,0,0,300,750,262148,4737,0,0,20175
0,0,0,0,0,0,23918,4286,3011,-1,34,0,0,0,300,750,262148,4737,0,0,20171
0,0,0,0,0,0,23921,4286,3011,-1,34,0,0,0,300,750,262148,4737,0,0,20172
0,0,0,0,0,0,23933,39551,0,-1,34,0,0,0,300,750,262148,4737,0,0,20194
0,0,0,0,0,0,23940,45592,0,2,34,0,0,0,300,750,262148,13,0,0,20199
0,0,0,0,0,0,23949,45742,247487,-1,34,0,0,0,300,750,262148,4699,0,0,20207
0.05,0.05,0,0,0,0,23950,45742,0,-1,34,0,0,0,300,750,262148,341,0,0,20207
0.02,0.02,0,0,0,0,23951,45742,0,-1,34,0,0,0,300,750,262148,4699,0,0,20207
-0.02,-0.02,0,0,0,0,23952,45742,0,-1,34,0,0,0,300,750,262148,4699,0,0,20207
-0.05,-0.05,0,0,0,0,23953,45742,0,-1,34,0,0,0,300,750,262148,4699,0,0,20207
-0.02,-0.04,0,0,0,0,23954,45742,0,-1,34,0,0,0,300,750,262148,341,0,0,20207
-0.01,-0.15,0,0,0,0,23955,45742,0,-1,34,0,0,0,300,750,262148,341,0,0,20207
-0.01,0.07,0,0,0,0,23956,45742,0,-1,34,0,0,0,300,750,262148,13,0,0,20207
-0.07,-0.07,0,0,0,0,23970,45742,0,-1,34,0,0,0,300,750,262148,4699,0,0,20207
0.12,-0.12,0,0,0,0,23971,45742,0,-1,34,0,0,0,300,750,262148,4699,0,0,20207
0,0,0,0,0,0,23973,45756,0,-1,34,0,0,0,300,750,262148,0,0,0,20221
0,0,0,0,0,0,23990,42555,0,25,34,0,0,0,300,750,262148,0,0,0,20229
0,0,0,0,0,0,23991,39771,0,24,34,0,0,0,300,750,262148,0,0,0,20229
0,0,0,0,0,0,23992,45517,0,23,34,0,0,0,300,750,262148,0,0,0,20229
0,0,0,0,0,0,24003,408,12976,-1,34,0,0,0,300,750,65540,0,0,0,20235
-1.5,2,0,0,0,0,24004,408,0,-1,34,0,0,0,300,750,65540,0,0,0,20235
-1.5,-2,0,0,0,0,24005,408,0,-1,34,0,0,0,300,750,65540,0,0,0,20235
0,0,0,0,0,0,24018,408,3012,-1,34,0,0,0,300,750,262148,4705,0,0,20247
0,0,0,0,0,0,24019,45811,3011,-1,34,0,0,0,300,750,262148,4752,0,0,20247
0,0,0,0,0,0,24020,408,0,-1,34,0,0,0,300,750,262148,4704,0,0,20247
0,0,0,0,0,0,24028,45817,0,-1,34,0,0,0,300,750,262148,0,0,0,20247
0,0,0,0,0,0,24030,45821,15229,-1,34,0,0,0,300,750,262148,4708,0,0,20251
0,0,0,0,0,0,24031,4681,0,-1,34,0,0,0,300,750,262148,4708,0,0,20251
0,0,0,0,0,0,24043,3001,0,-1,34,0,0,0,0,0,0,0,0,0,20259
0,0,0,0,0,0,24080,365,250083,-1,34,0,0,0,0,0,0,0,0,0,20290
0,0,0,0,0,0,24151,1783,0,-1,20,0,0,0,0,0,0,38,0,0,20337
0,0,0,0,0,0,24445,46582,0,-1,19,0,0,0,300,750,262148,4737,0,0,20603
0,0,0,0,0,0,24482,39551,0,-1,34,0,0,0,300,750,262148,4737,0,0,20636
0,0,0,0,0,0,24570,46812,0,1,34,0,0,0,300,750,262164,0,0,0,20688
2.5,0,1.15,0,0,0,24595,46870,263742,15,19,0,0,0,300,750,4,4799,0,0,20706
2.5,0,1.15,0,0,0,24596,46871,0,15,19,0,0,0,300,750,4,4521,0,0,20706
0,0,0,0,0,0,24615,46907,3011,1,34,0,0,0,0,0,0,0,0,0,20719
0,0,0,0,0,0,24616,46906,0,1,34,0,0,0,0,0,0,0,0,0,20719
0,0,0,0,0,0,24617,46909,0,-1,34,0,0,0,300,750,262148,0,0,0,20720
0,0,0,0,0,0,24636,675,0,34,34,0,0,0,0,0,0,0,0,0,20736
0,0,2.5,0,0,0,24637,259,3013,-1,34,0,0,0,0,0,0,0,0,0,20737
0,0,0,0,0,0,24646,46945,0,-1,34,0,0,100000,300,750,262149,4737,23831,0,20746
0,0,0,0,0,0,24668,47020,3011,-1,34,0,0,0,0,0,0,0,0,0,20762
0,0,0,0,0,0,24669,3169,0,-1,34,0,0,0,300,750,262148,0,0,0,20762
0,0,0,0,0,0,24680,3006,263499,-1,34,0,0,0,0,0,0,0,0,0,20773
0,0,0,0,0,0,24688,3008,3013,-1,34,0,0,0,300,750,262148,4736,0,0,20781
0,0,0,0,0,0,24700,46966,267007,-1,34,0,0,0,300,750,262148,4736,0,0,20792
0,0,5,0,0,0,24725,365,3011,-1,34,0,0,0,0,0,0,0,0,0,20812
0,0,0,0,0,0,24788,259,0,-1,34,0,0,0,300,750,262148,0,0,0,20247
0,0,50,0,0,0,24856,47440,234,-1,34,0,0,0,300,750,65536,4736,31146,0,20921
0,0,0,0,0,0,24881,39801,0,-1,34,0,0,0,300,750,262148,4736,0,0,20941
0,0,0,0,0,0,24895,45144,0,-1,34,0,0,0,300,750,262148,0,0,0,2445
0,0,0,0,0,0,24896,45592,271137,17,34,0,0,0,300,750,262148,0,0,0,20951
0,0,0,0,0,0,24923,4469,0,38,34,0,0,0,300,750,262148,0,0,0,20969
0,0,0,0,0,0,24933,46907,0,-1,34,0,0,0,300,750,262148,4737,0,0,20978
0,0,0,0,0,0,24938,48719,0,36,34,0,0,0,300,750,262148,0,31230,0,20983
0,0,0,0,0,0,24970,259,3013,22,34,0,0,0,0,0,0,0,0,0,21012
0,0,0,0,0,0,24971,259,0,21,34,0,0,0,0,0,0,0,0,0,21012
0,0,0,0,0,0,24972,157,3087,22,34,0,0,0,0,0,0,0,0,0,21013
0,0,0,0,0,0,24973,157,0,21,34,0,0,0,0,0,0,0,0,0,21013
0,0,0,0,0,0,24974,675,3134,22,34,0,0,0,0,0,0,0,0,0,21014
0,0,0,0,0,0,24975,675,0,21,34,0,0,0,0,0,0,0,0,0,21014
0,0,0,0,0,0,24998,3073,1272,-1,34,0,0,0,0,0,16384,0,0,0,21031
0,0,0,0,0,0,25019,362,4222,-1,34,0,0,0,300,750,2,0,0,0,8365
0,0,0,0,0,0,25066,48897,0,-1,34,0,0,0,300,750,262148,0,31230,0,21084
0,0,0,0,0,0,25068,48896,0,-1,34,0,0,0,300,750,262148,0,31230,0,21084
0,0,0,0,0,0,25069,48898,0,-1,34,0,0,0,300,750,262148,0,0,0,21084
0,0,0,0,0,0,25303,3007,0,-1,34,0,0,0,300,750,262150,0,0,0,21277
0,0,0,0,0,0,25399,49300,0,-1,34,0,0,0,300,750,262148,0,31230,0,21350
0,0,0,0,0,0,25400,49301,0,-1,34,0,0,0,300,750,262148,0,0,0,21350
0,0,0,0,0,0,25401,49302,0,-1,34,0,0,0,300,750,262148,0,0,0,21350
0,-0.1,-0.1,0,0,0,25502,46925,4694,22,34,0,0,0,0,0,262164,341,0,0,21431
0,0,0,0,0,0,25503,49504,0,22,34,0,0,0,300,750,262164,4847,184,0,21431
0,0,0,0,0,0,25522,45439,0,-1,34,0,0,0,300,750,262148,0,0,0,21447
0,0,0,0,0,0,25566,4681,13550,-1,34,0,0,0,300,750,16384,0,0,0,1085
0,0,0,0,0,0,25624,49713,3011,34,34,0,0,0,300,750,4,0,0,0,21533
0,0,0,0,0,0,25674,3043,3013,-1,34,0,0,0,300,750,262148,4737,0,0,21579
-3,0,0,0,0,-10,25685,49869,0,19,19,0,0,0,300,0,262161,4860,0,0,21580
0,0,0,0,0,0,25726,49927,280135,56,19,0,0,0,300,750,4,4863,29790,0,21619
0,0,0,0,0,0,25727,49765,0,-1,34,0,0,0,300,750,262148,4521,0,0,21619
0,0,0,0,0,0,25754,42555,0,34,19,0,0,0,300,750,262164,4623,0,0,21640
0,0,0,0,0,0,25755,39788,0,-1,19,0,0,0,300,750,4,4623,0,0,21640
0,0,0,0,0,0,25756,49998,280289,34,19,0,0,0,300,750,4,4508,0,0,21641
0,0,0,0,0,0,25758,49997,0,34,19,0,0,0,300,750,4,4508,0,0,21641
0,0,0,0,0,0,25764,50107,280163,-1,34,0,0,0,0,0,0,0,0,0,21645
0,0,1.3,0,0,0,25898,50217,0,19,19,0,0,0,300,750,0,38,0,0,21744
0,0,0,0,0,0,25918,50015,287498,-1,34,0,0,0,0,0,0,0,0,0,21764
0,0,0,0,0,0,25924,50551,286767,-1,34,0,0,0,300,750,262144,4736,0,0,21770
0,0,0,0,0,0,25935,50528,286725,-1,34,0,0,0,300,750,327680,4736,32917,0,21780
0,0,1.3,0,0,0,25937,50525,0,19,19,0,0,0,300,750,0,4872,0,0,21782
0,0,0,0,0,0,25943,45085,286665,17,34,0,0,0,300,750,262144,0,0,0,21787
0,0,0,0,0,0,25951,50822,287107,34,19,0,0,0,300,750,4,4874,0,0,21794
0,0,0,0,0,0,25968,44287,287070,-1,34,0,0,0,300,750,262148,4734,0,0,21810
0,0,0,0,0,0,25969,50088,288133,-1,34,0,0,0,300,750,0,0,0,0,21811
0,0,0,0,0,0,25983,39551,0,-1,34,0,0,0,300,750,20,0,0,0,21824
0,0,0,0,0,0,25996,50714,0,-1,34,0,0,0,300,750,262144,4737,0,0,21833
0,0,0,0,0,0,26000,50729,0,-1,34,0,0,0,300,750,262144,4737,0,0,21836
0,0,0,0,0,0,26001,50730,0,-1,34,0,0,0,300,750,262144,4737,0,0,21837
0,0,0,0,0,0,26002,50731,0,-1,34,0,0,0,300,750,262144,4737,0,0,21838
0,0,0,0,0,0,26003,50732,0,-1,34,0,0,0,300,750,262144,4737,0,0,21839
0,0,0,0,0,0,26004,50733,0,-1,34,0,0,0,300,750,262144,4737,0,0,21840
0,0,0,0,0,0,26005,50734,0,-1,34,0,0,0,300,750,262144,4737,0,0,21841
0,0,0,0,0,0,26006,50735,0,-1,34,0,0,0,300,750,262144,4737,0,0,21842
0,0,0,0,0,0,26007,50736,0,-1,34,0,0,0,300,750,262144,4737,0,0,21843
0,0,0,0,0,0,26008,50737,0,-1,34,0,0,0,300,750,262144,4737,0,0,21844
0,0,0,0,0,0,26011,3506,0,-1,34,0,0,0,300,750,20,0,0,0,21847
0,0,0,0,0,0,26013,46956,0,-1,34,0,0,0,0,0,0,13,0,0,21848
0,0,0,0,0,0,26015,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,21850
0,0,0,0,0,0,26017,4654,0,-1,34,0,0,0,300,750,262148,0,0,0,21852
0,0,0,0,0,0,26018,50767,0,-1,34,0,0,0,300,750,262148,0,0,0,21852
0,0,0,0,0,0,26024,4681,0,-1,34,0,0,0,300,750,0,4659,0,0,21856
0,0,0,0,0,0,26034,50789,0,-1,34,0,0,0,300,750,262148,38,0,0,21864
0,0,0,0,0,0,26035,50790,0,-1,34,0,0,0,300,750,262148,38,0,0,21865
0,0,0,0,0,0,26036,50791,0,-1,34,0,0,0,300,750,262148,38,0,0,21866
0,0,0,0,0,0,26037,50792,0,-1,34,0,0,0,300,750,262148,38,0,0,21867
0,0,0,0,0,0,26038,50088,3011,-1,34,0,0,0,0,0,0,0,0,0,21868
0,0,0,0,0,0,26039,39701,0,-1,34,0,0,0,300,750,262148,38,0,0,21869
0,0,0,0,0,0,26041,50796,287809,-1,34,0,0,0,300,750,16384,0,0,0,21871
0,0,0,0,0,0,26053,50640,287014,-1,34,0,0,0,300,750,262144,4737,0,0,21878
0,0,0,0,0,0,26054,227,0,-1,19,0,0,0,300,750,262144,4737,0,0,21878
5,0,0,0,0,0,26059,50822,3011,34,19,0,0,0,0,0,0,0,33060,0,21881
0,0,0,0,0,0,26067,50834,0,-1,34,0,0,0,300,750,0,13,0,0,21848
0,0,0,0,0,-5,26072,50839,287483,-1,19,0,0,0,0,0,8,0,0,0,21892
0,0,0,0,0,0,26079,242,0,22,34,0,0,0,300,750,262144,38,0,0,21899
0,0,0,0,0,0,26121,362,288069,-1,34,0,0,0,300,750,2,4623,0,0,21934
0.2,0.3,1,0.2,0.3,0.5,26123,50936,0,19,18,0,0,0,300,750,262148,4897,0,0,21936
0,0,0,0,0,0,26139,503,287275,-1,34,0,0,0,0,0,0,0,0,0,21946
0,0,0,0,0,0,26145,4654,0,-1,34,0,0,0,0,0,0,0,0,0,21951
0,0,0,0,0,0,26146,50952,1510,-1,19,0,0,0,300,750,262148,4736,0,0,21952
0,0,0,0,0,0,26148,50951,0,-1,34,0,0,0,300,750,262148,38,0,0,21954
0,0,0,0,0,0,26158,45144,287955,22,34,0,0,0,300,750,262148,13,0,0,21963
0,0,0,0,0,0,26163,39701,287994,-1,34,0,0,0,300,750,262148,38,0,0,21968
0,0,0,0,0,0,26179,45,0,22,34,0,0,0,300,750,262148,13,0,0,21980
0,0,0,0,0,0,26180,51035,0,22,34,0,0,0,300,750,262148,13,0,0,21980
0,0,0,0,0,0,26181,503,287832,-1,34,0,0,0,0,0,0,0,0,0,21981
0,0,0,0,0,0,26182,503,287832,-1,34,0,0,0,0,0,0,0,0,0,21982
0,0,0,0,0,0,26191,51095,287275,-1,34,0,0,0,0,0,0,4900,0,0,21989
0,0,0,0,0,0,26219,50095,0,-1,34,0,0,0,300,750,262148,0,0,0,21811
0,0,0,0,0,0,26220,50091,0,-1,34,0,0,0,300,750,262148,0,0,0,21811
0,0,0,0,0,0,26278,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22057
0,0,0,0,0,0,26279,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,22058
0,0,0,0,0,0,26280,3021,0,-1,34,0,0,0,0,0,0,4708,0,0,22058
0,0,0,0,0,0,26283,50760,3013,-1,34,0,0,0,0,0,2,4907,33427,0,22061
0,0,0,0,0,0,26284,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,22062
0,0,0,0,0,0,26285,1546,0,-1,34,0,0,0,300,750,0,0,0,0,22062
0,0,0,0,0,0,26286,1602,0,-1,34,0,0,0,300,750,0,0,0,0,22061
0,0,0,0,0,0,26287,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22063
0,0,0,0,0,0,26288,528,0,-1,34,0,0,0,300,750,0,0,0,0,22063
0,0,0,0,0,0,26289,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22064
0,0,0,0,0,0,26290,1522,0,-1,34,0,0,0,300,750,0,0,0,0,22064
0,0,0,0,0,0,26292,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,22066
0,0,0,0,0,0,26293,1524,0,-1,34,0,0,0,300,750,0,0,0,0,22066
0,0,0,0,0,0,26294,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22067
0,0,0,0,0,0,26295,4361,13160,-1,34,0,0,0,300,750,0,0,0,0,22067
0,0,0,0,0,0,26296,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22068
0,0,0,0,0,0,26297,4586,13589,-1,34,0,0,0,300,750,0,0,0,0,22068
0,0,0,0,0,0,26298,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22069
0,0,0,0,0,0,26299,1602,3014,-1,34,0,0,0,300,750,0,0,0,0,22069
0,0,0,0,0,0,26300,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,22070
0,0,0,0,0,0,26301,524,3013,-1,34,0,0,0,300,750,0,4708,0,0,22070
0,0,0,0,0,0,26302,44929,0,-1,34,0,0,0,300,750,0,4708,0,0,22070
0,0,0,0,0,0,26303,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,22071
0,0,0,0,0,0,26304,523,3013,-1,34,0,0,0,300,750,0,4708,0,0,22071
0,0,0,0,0,0,26305,44928,0,-1,34,0,0,0,300,750,0,4708,0,0,22071
0,0,0,0,0,0,26306,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22072
0,0,0,0,0,0,26307,525,0,-1,34,0,0,0,300,750,0,0,0,0,22072
0,0,0,0,0,0,26309,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,22074
0,0,0,0,0,0,26310,365,3011,-1,34,0,0,0,300,750,0,0,0,0,22074
0,0,0,0,0,0,26312,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,22076
0,0,0,0,0,0,26313,528,0,-1,34,0,0,0,300,750,0,0,0,0,22076
0,0,0,0,0,0,26314,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,22077
0,0,0,0,0,0,26315,4564,0,-1,34,0,0,0,300,750,0,0,0,0,22077
0,0,0,0,0,0,26337,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,22091
0,0,0,0,0,0,26338,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22091
0,0,0,0,0,0,26339,1602,0,-1,34,0,0,0,300,750,0,13,0,0,22091
0,0,0,0,0,0,26340,46956,0,-1,34,0,0,0,0,0,0,13,0,0,22092
0,0,0,0,0,0,26341,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22092
0,0,0,0,0,0,26342,528,0,-1,34,0,0,0,300,750,0,13,0,0,22092
0,0,0,0,0,0,26343,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,22093
0,0,0,0,0,0,26344,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22093
0,0,0,0,0,0,26345,1546,0,-1,34,0,0,0,300,750,0,13,0,0,22093
0,0,0,0,0,0,26346,46956,0,-1,34,0,0,0,0,0,0,13,0,0,22094
0,0,0,0,0,0,26347,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22094
0,0,0,0,0,0,26348,1522,0,-1,34,0,0,0,300,750,0,13,0,0,22094
0,0,0,0,0,0,26349,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,22095
0,0,0,0,0,0,26350,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22095
0,0,0,0,0,0,26351,1524,0,-1,34,0,0,0,300,750,0,13,0,0,22095
0,0,0,0,0,0,26352,46956,13160,-1,34,0,0,0,0,0,0,13,0,0,22096
0,0,0,0,0,0,26353,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22096
0,0,0,0,0,0,26354,4361,0,-1,34,0,0,0,300,750,0,13,0,0,22096
0,0,0,0,0,0,26355,46956,13589,-1,34,0,0,0,0,0,0,13,0,0,22097
0,0,0,0,0,0,26356,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22097
0,0,0,0,0,0,26357,4586,0,-1,34,0,0,0,300,750,0,13,0,0,22097
0,0,0,0,0,0,26358,46956,3014,-1,34,0,0,0,0,0,0,13,0,0,22098
0,0,0,0,0,0,26359,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22098
0,0,0,0,0,0,26360,1602,0,-1,34,0,0,0,300,750,0,13,0,0,22098
0,0,0,0,0,0,26361,46956,3013,-1,34,0,0,0,0,0,0,4708,0,0,22099
0,0,0,0,0,0,26362,50834,0,-1,34,0,0,0,300,750,0,4708,0,0,22099
0,0,0,0,0,0,26363,524,0,-1,34,0,0,0,300,750,0,4708,0,0,22099
0,0,0,0,0,0,26365,46956,3013,-1,34,0,0,0,0,0,0,4708,0,0,22100
0,0,0,0,0,0,26366,50834,0,-1,34,0,0,0,300,750,0,4708,0,0,22100
0,0,0,0,0,0,26367,523,0,-1,34,0,0,0,300,750,0,4708,0,0,22100
0,0,0,0,0,0,26368,365,0,-1,34,0,0,0,300,750,0,4708,0,0,22100
0,0,0,0,0,0,26369,46956,0,-1,34,0,0,0,0,0,0,13,0,0,22101
0,0,0,0,0,0,26370,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22101
0,0,0,0,0,0,26371,525,0,-1,34,0,0,0,300,750,0,13,0,0,22101
0,0,0,0,0,0,26372,46956,3011,-1,34,0,0,0,0,0,0,13,0,0,22102
0,0,0,0,0,0,26373,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22102
0,0,0,0,0,0,26374,365,0,-1,34,0,0,0,300,750,0,13,0,0,22102
0,0,0,0,0,0,26375,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,22103
0,0,0,0,0,0,26376,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22103
0,0,0,0,0,0,26377,528,0,-1,34,0,0,0,300,750,0,13,0,0,22103
0,0,0,0,0,0,26378,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,22104
0,0,0,0,0,0,26379,50834,0,-1,34,0,0,0,300,750,0,13,0,0,22104
0,0,0,0,0,0,26380,4564,0,-1,34,0,0,0,300,750,0,13,0,0,22104
0,0,0,0,0,0,26381,51181,0,-1,34,0,0,0,300,750,0,4708,0,0,22099
