ID,ItemBonusListGroupID,ItemBonusListID,ItemLevelSelectorID,SequenceValue,ItemExtendedCostID,PlayerConditionID,Flags,ItemLogicalCostGroupID
851,200,7498,1281,6,6769,91304,0,0
852,200,7499,1282,7,6768,91304,0,0
853,201,7500,1276,1,0,0,0,0
854,201,7501,1277,2,6755,0,0,0
855,201,7502,1278,3,6754,0,0,0
856,201,7503,1279,4,6753,91869,0,0
857,201,7504,1280,5,6752,91869,0,0
858,201,7505,1281,6,6751,91304,0,0
859,201,7506,1282,7,6750,91304,0,0
860,202,7521,1276,1,0,0,0,0
861,202,7522,1277,2,6891,0,0,0
862,202,7523,1278,3,6892,0,0,0
863,202,7524,1279,4,6893,91869,0,0
864,202,7525,1280,5,6894,91869,0,0
865,202,7526,1281,6,6895,91304,0,0
866,202,7527,1282,7,6896,91304,0,0
867,203,7507,1276,1,0,0,0,0
868,203,7508,1277,2,6885,0,0,0
869,203,7509,1278,3,6886,0,0,0
870,203,7510,1279,4,6887,91869,0,0
871,203,7511,1280,5,6888,91869,0,0
872,203,7512,1281,6,6889,91304,0,0
873,203,7513,1282,7,6890,91304,0,0
874,204,7514,1276,1,0,0,0,0
875,204,7515,1277,2,6987,0,0,0
876,204,7516,1278,3,6988,0,0,0
877,204,7517,1279,4,6989,91869,0,0
878,204,7518,1280,5,6990,91869,0,0
879,204,7519,1281,6,6991,91304,0,0
880,204,7520,1282,7,6992,91304,0,0
881,205,7528,1270,1,0,0,0,0
882,205,7893,1271,2,6726,84933,0,0
883,205,7529,1272,3,6721,93268,0,0
884,205,7894,1273,4,7196,84934,0,0
885,205,7530,1274,5,6722,93269,0,0
887,206,7534,1270,1,0,0,0,0
888,206,7896,1271,2,6732,84933,0,0
889,206,7535,1272,3,6727,93268,0,0
890,206,7897,1273,4,7198,84934,0,0
891,206,7536,1274,5,6728,93269,0,0
893,207,7540,1270,1,0,0,0,0
894,207,7899,1271,2,6738,84933,0,0
895,207,7541,1272,3,6733,93268,0,0
896,207,7900,1273,4,7194,84934,0,0
897,207,7542,1274,5,6734,93269,0,0
899,208,7546,1270,1,0,0,0,0
900,208,7902,1271,2,6744,84933,0,0
901,208,7547,1272,3,6739,93268,0,0
902,208,7903,1273,4,7202,84934,0,0
903,208,7548,1274,5,6740,93269,0,0
905,209,7564,1270,1,0,0,0,0
906,209,7911,1271,2,6880,84933,0,0
907,209,7565,1272,3,6875,93268,0,0
908,209,7912,1273,4,7200,84934,0,0
909,209,7566,1274,5,6876,93269,0,0
911,210,7552,1270,1,0,0,0,0
912,210,7905,1271,2,6873,84933,0,0
913,210,7553,1272,3,6868,93268,0,0
914,210,7906,1273,4,7192,84934,0,0
915,210,7554,1274,5,6869,93269,0,0
917,211,7558,1270,1,0,0,0,0
918,211,7908,1271,2,7189,84933,0,0
919,211,7559,1272,3,6996,93268,0,0
920,211,7909,1273,4,7190,84934,0,0
921,211,7560,1274,5,6997,93269,0,0
923,212,7637,1288,1,7056,0,0,0
924,212,7638,1289,2,7056,0,0,0
925,212,7639,1290,3,7056,0,0,0
926,212,7640,1291,4,7056,0,0,0
927,212,7641,1292,5,7056,0,0,0
928,212,7642,1293,6,7056,0,0,0
929,212,7643,1294,7,7056,91651,0,0
930,212,7644,1295,8,7056,91652,0,0
931,212,7645,1296,9,7056,91652,0,0
932,212,7646,1297,10,7056,92899,0,0
933,212,7647,1298,11,7056,92900,0,0
934,212,7648,1299,12,7056,91653,0,0
935,212,7649,1300,13,7056,0,1,0
936,212,7650,1301,14,7056,0,1,0
937,213,7623,1288,1,7057,0,0,0
938,213,7624,1289,2,7057,0,0,0
939,213,7625,1290,3,7057,0,0,0
940,213,7626,1291,4,7057,0,0,0
941,213,7627,1292,5,7057,0,0,0
942,213,7628,1293,6,7057,0,0,0
943,213,7629,1294,7,7057,91651,0,0
944,213,7630,1295,8,7057,91652,0,0
945,213,7631,1296,9,7057,91652,0,0
946,213,7632,1297,10,7057,92899,0,0
947,213,7633,1298,11,7057,92900,0,0
948,213,7634,1299,12,7057,91653,0,0
949,213,7635,1300,13,7057,0,1,0
950,213,7636,1301,14,7057,0,1,0
951,214,7665,1288,1,7059,0,0,0
952,214,7666,1289,2,7059,0,0,0
953,214,7667,1290,3,7059,0,0,0
954,214,7668,1291,4,7059,0,0,0
955,214,7669,1292,5,7059,0,0,0
956,214,7670,1293,6,7059,0,0,0
957,214,7671,1294,7,7059,91651,0,0
958,214,7672,1295,8,7059,91652,0,0
959,214,7673,1296,9,7059,91652,0,0
960,214,7674,1297,10,7059,92899,0,0
961,214,7675,1298,11,7059,92900,0,0
962,214,7676,1299,12,7059,91653,0,0
963,214,7677,1300,13,7059,0,1,0
964,214,7678,1301,14,7059,0,1,0
965,215,7651,1288,1,7058,0,0,0
966,215,7652,1289,2,7058,0,0,0
967,215,7653,1290,3,7058,0,0,0
968,215,7654,1291,4,7058,0,0,0
969,215,7655,1292,5,7058,0,0,0
970,215,7656,1293,6,7058,0,0,0
971,215,7657,1294,7,7058,91651,0,0
972,215,7658,1295,8,7058,91652,0,0
973,215,7659,1296,9,7058,91652,0,0
974,215,7660,1297,10,7058,92899,0,0
975,215,7661,1298,11,7058,92900,0,0
976,215,7662,1299,12,7058,91653,0,0
977,215,7663,1300,13,7058,0,1,0
978,215,7664,1301,14,7058,0,1,0
979,216,7594,1288,1,7050,0,0,0
980,216,7581,1289,2,7050,0,0,0
981,216,7582,1290,3,7050,0,0,0
982,216,7583,1291,4,7050,0,0,0
983,216,7584,1292,5,7050,0,0,0
984,216,7585,1293,6,7050,0,0,0
985,216,7586,1294,7,7050,91651,0,0
986,216,7587,1295,8,7050,91652,0,0
987,216,7588,1296,9,7050,91652,0,0
988,216,7589,1297,10,7050,92899,0,0
989,216,7590,1298,11,7050,92900,0,0
990,216,7591,1299,12,7050,91653,0,0
991,216,7592,1300,13,7050,0,1,0
992,216,7593,1301,14,7050,0,1,0
993,217,7595,1288,1,7054,0,0,0
994,217,7596,1289,2,7054,0,0,0
995,217,7597,1290,3,7054,0,0,0
996,217,7598,1291,4,7054,0,0,0
997,217,7599,1292,5,7054,0,0,0
998,217,7600,1293,6,7054,0,0,0
999,217,7601,1294,7,7054,91651,0,0
1000,217,7602,1295,8,7054,91652,0,0
1001,217,7603,1296,9,7054,91652,0,0
1002,217,7604,1297,10,7054,92899,0,0
1003,217,7605,1298,11,7054,92900,0,0
1004,217,7606,1299,12,7054,91653,0,0
1005,217,7607,1300,13,7054,0,1,0
1006,217,7608,1301,14,7054,0,1,0
1007,218,7609,1288,1,7055,0,0,0
1008,218,7610,1289,2,7055,0,0,0
1009,218,7611,1290,3,7055,0,0,0
1010,218,7612,1291,4,7055,0,0,0
1011,218,7613,1292,5,7055,0,0,0
1012,218,7614,1293,6,7055,0,0,0
1013,218,7615,1294,7,7055,91651,0,0
1014,218,7616,1295,8,7055,91652,0,0
1015,218,7617,1296,9,7055,91652,0,0
1016,218,7618,1297,10,7055,92899,0,0
1017,218,7619,1298,11,7055,92900,0,0
1018,218,7620,1299,12,7055,91653,0,0
1019,218,7621,1300,13,7055,0,1,0
1020,218,7622,1301,14,7055,0,1,0
1031,219,7692,1312,1,0,91778,0,0
1032,219,7693,1313,2,7101,91778,0,0
1033,219,7694,1314,3,7102,91778,0,0
1034,219,7695,1315,4,7104,91778,0,0
1035,219,7696,1316,5,7106,91730,0,0
1036,219,7697,1317,6,7108,91732,0,0
1043,223,7815,1330,1,7056,0,0,0
1044,223,7816,1331,2,7056,0,0,0
1045,223,7817,1332,3,7056,0,0,0
1046,223,7818,1333,4,7056,0,0,0
1047,223,7819,1334,5,7056,0,0,0
1048,223,7820,1335,6,7056,0,0,0
1049,223,7821,1336,7,7056,93111,0,0
1050,223,7822,1337,8,7056,93113,0,0
1051,223,7823,1338,9,7056,93113,0,0
1052,223,7824,1339,10,7056,93114,0,0
1053,223,7825,1340,11,7056,93115,0,0
1054,223,7826,1341,12,7056,93116,0,0
1055,223,7827,1342,13,7056,0,1,0
1056,223,7828,1343,14,7056,0,1,0
1057,224,7801,1330,1,7057,0,0,0
1058,224,7802,1331,2,7057,0,0,0
1059,224,7803,1332,3,7057,0,0,0
1060,224,7804,1333,4,7057,0,0,0
1061,224,7805,1334,5,7057,0,0,0
1062,224,7806,1335,6,7057,0,0,0
1063,224,7807,1336,7,7057,93111,0,0
1064,224,7808,1337,8,7057,93113,0,0
1065,224,7809,1338,9,7057,93113,0,0
1066,224,7810,1339,10,7057,93114,0,0
1067,224,7811,1340,11,7057,93115,0,0
1068,224,7812,1341,12,7057,93116,0,0
1069,224,7813,1342,13,7057,0,1,0
1070,224,7814,1343,14,7057,0,1,0
1071,225,7843,1330,1,7059,0,0,0
1072,225,7844,1331,2,7059,0,0,0
1073,225,7845,1332,3,7059,0,0,0
1074,225,7846,1333,4,7059,0,0,0
1075,225,7847,1334,5,7059,0,0,0
1076,225,7848,1335,6,7059,0,0,0
1077,225,7849,1336,7,7059,93111,0,0
1078,225,7850,1337,8,7059,93113,0,0
1079,225,7851,1338,9,7059,93113,0,0
1080,225,7852,1339,10,7059,93114,0,0
1081,225,7853,1340,11,7059,93115,0,0
1082,225,7854,1341,12,7059,93116,0,0
1083,225,7855,1342,13,7059,0,1,0
1084,225,7856,1343,14,7059,0,1,0
1085,226,7829,1330,1,7058,0,0,0
1086,226,7830,1331,2,7058,0,0,0
1087,226,7831,1332,3,7058,0,0,0
1088,226,7832,1333,4,7058,0,0,0
1089,226,7833,1334,5,7058,0,0,0
1090,226,7834,1335,6,7058,0,0,0
1091,226,7835,1336,7,7058,93111,0,0
1092,226,7836,1337,8,7058,93113,0,0
1093,226,7837,1338,9,7058,93113,0,0
1094,226,7838,1339,10,7058,93114,0,0
1095,226,7839,1340,11,7058,93115,0,0
1096,226,7840,1341,12,7058,93116,0,0
1097,226,7841,1342,13,7058,0,1,0
1098,226,7842,1343,14,7058,0,1,0
1099,227,7759,1330,1,7050,0,0,0
1100,227,7760,1331,2,7050,0,0,0
1101,227,7761,1332,3,7050,0,0,0
1102,227,7762,1333,4,7050,0,0,0
1103,227,7763,1334,5,7050,0,0,0
1104,227,7764,1335,6,7050,0,0,0
1105,227,7765,1336,7,7050,93111,0,0
1106,227,7766,1337,8,7050,93113,0,0
1107,227,7767,1338,9,7050,93113,0,0
1108,227,7768,1339,10,7050,93114,0,0
1109,227,7769,1340,11,7050,93115,0,0
1110,227,7770,1341,12,7050,93116,0,0
1111,227,7771,1342,13,7050,0,1,0
1112,227,7772,1343,14,7050,0,1,0
1113,228,7773,1330,1,7054,0,0,0
1114,228,7774,1331,2,7054,0,0,0
1115,228,7775,1332,3,7054,0,0,0
1116,228,7776,1333,4,7054,0,0,0
1117,228,7777,1334,5,7054,0,0,0
1118,228,7778,1335,6,7054,0,0,0
1119,228,7779,1336,7,7054,93111,0,0
1120,228,7780,1337,8,7054,93113,0,0
1121,228,7781,1338,9,7054,93113,0,0
1122,228,7782,1339,10,7054,93114,0,0
1123,228,7783,1340,11,7054,93115,0,0
1124,228,7784,1341,12,7054,93116,0,0
1125,228,7785,1342,13,7054,0,1,0
1126,228,7786,1343,14,7054,0,1,0
1127,229,7787,1330,1,7055,0,0,0
1128,229,7788,1331,2,7055,0,0,0
1129,229,7789,1332,3,7055,0,0,0
1130,229,7790,1333,4,7055,0,0,0
1131,229,7791,1334,5,7055,0,0,0
1132,229,7792,1335,6,7055,0,0,0
1133,229,7793,1336,7,7055,93111,0,0
1134,229,7794,1337,8,7055,93113,0,0
1135,229,7795,1338,9,7055,93113,0,0
1136,229,7796,1339,10,7055,93114,0,0
1137,229,7797,1340,11,7055,93115,0,0
1138,229,7798,1341,12,7055,93116,0,0
1139,229,7799,1342,13,7055,0,1,0
1140,229,7800,1343,14,7055,0,1,0
1141,230,7753,1325,1,0,0,0,0
1142,230,7754,1326,2,7186,0,0,0
1143,230,7755,1327,3,7187,0,0,0
1144,179,7859,1241,3,6721,93268,0,0
1145,179,7860,1242,5,6722,93269,0,0
1146,179,7861,1243,7,6723,93270,0,0
1147,179,7310,1244,9,6724,93281,0,0
1148,180,7862,1241,3,6727,93268,0,0
1149,180,7863,1242,5,6728,93269,0,0
1150,180,7864,1243,7,6729,93270,0,0
1151,180,7316,1244,9,6730,93281,0,0
1152,181,7865,1241,3,6733,93268,0,0
1153,181,7866,1242,5,6734,93269,0,0
1154,181,7867,1243,7,6735,93270,0,0
1155,181,7322,1244,9,6736,93281,0,0
1156,182,7868,1241,3,6739,93268,0,0
1157,182,7869,1242,5,6740,93269,0,0
1158,182,7870,1243,7,6741,93270,0,0
1159,182,7328,1244,9,6742,93281,0,0
1160,183,7877,1241,3,6875,93268,0,0
1161,183,7878,1242,5,6876,93269,0,0
1162,183,7879,1243,7,6877,93270,0,0
1163,183,7346,1244,9,6878,93281,0,0
1164,184,7871,1241,3,6868,93268,0,0
1165,184,7872,1242,5,6869,93269,0,0
1166,184,7873,1243,7,6870,93270,0,0
1167,184,7334,1244,9,6871,93281,0,0
1168,185,7874,1241,3,6996,93268,0,0
1169,185,7875,1242,5,6997,93269,0,0
1170,185,7876,1243,7,6998,93270,0,0
1171,185,7340,1244,9,6999,93281,0,0
1172,152,7882,1350,6,7204,0,0,0
1173,205,7533,1352,8,7197,93657,0,0
1174,205,7895,1275,6,6725,84935,0,0
1175,205,7531,1351,7,6723,93270,0,0
1176,205,7532,1353,9,6724,93281,0,0
1177,206,7898,1275,6,6731,84935,0,0
1178,206,7537,1351,7,6729,93270,0,0
1179,206,7539,1352,8,7199,93657,0,0
1180,206,7538,1353,9,6730,93281,0,0
1181,207,7901,1275,6,6737,84935,0,0
1182,207,7543,1351,7,6735,93270,0,0
1183,207,7545,1352,8,7195,93657,0,0
1184,207,7544,1353,9,6736,93281,0,0
1185,208,7904,1275,6,6743,84935,0,0
1186,208,7549,1351,7,6741,93270,0,0
1187,208,7551,1352,8,7203,93657,0,0
1188,208,7550,1353,9,6742,93281,0,0
1189,209,7913,1275,6,6879,84935,0,0
1190,209,7567,1351,7,6877,93270,0,0
1191,209,7569,1352,8,7201,93657,0,0
1192,209,7568,1353,9,6878,93281,0,0
1193,210,7907,1275,6,6872,84935,0,0
1194,210,7555,1351,7,6870,93270,0,0
1195,210,7557,1352,8,7193,93657,0,0
1196,210,7556,1353,9,6871,93281,0,0
1197,211,7910,1275,6,7000,84935,0,0
1198,211,7561,1351,7,6998,93270,0,0
1199,211,7563,1352,8,7191,93657,0,0
1200,211,7562,1353,9,6999,93281,0,0
1202,232,8798,0,1,0,0,0,0
1203,232,8799,0,2,0,0,0,0
1204,232,8800,0,3,0,0,0,0
1205,232,8801,0,4,0,0,0,0
1206,232,8802,0,5,0,0,0,0
1207,197,7959,1368,3,0,0,0,0
1208,233,7574,0,-1,0,0,0,0
1209,233,7575,0,-1,0,0,0,0
1210,233,7576,0,-1,0,0,0,0
1212,234,8109,1389,1,0,0,1,0
1213,234,8111,1390,2,0,0,1,0
1214,234,8112,1391,3,0,0,1,0
1215,234,8113,1392,4,0,0,1,0
1216,234,8114,1393,5,0,0,1,0
1217,234,8115,1394,6,0,0,1,0
1218,235,8116,0,-1,7256,0,0,0
1219,235,8117,0,-1,7257,0,0,0
1220,235,8137,0,-1,7260,0,0,0
1221,235,8138,0,-1,7261,0,0,0
1224,237,8156,0,-1,0,0,0,0
1231,239,8131,0,-1,0,0,0,0
1232,240,8203,1399,1,7057,0,0,0
1233,240,8204,1400,2,7057,0,0,0
1234,240,8205,1402,3,7057,0,0,0
1235,240,8206,1403,4,7057,0,0,0
1236,240,8207,1404,5,7057,0,0,0
1237,240,8208,1405,6,7057,0,0,0
1238,240,8209,1406,7,7057,93111,0,0
1239,240,8210,1407,8,7057,93113,0,0
1240,240,8211,1408,9,7057,93113,0,0
1241,240,8212,1409,10,7057,93114,0,0
1242,240,8213,1410,11,7057,93115,0,0
1243,240,8214,1411,12,7057,93116,0,0
1244,240,8215,1412,13,7057,0,1,0
1245,240,8216,1413,14,7057,0,1,0
1246,241,8189,1399,1,7056,0,0,0
1247,241,8190,1400,2,7056,0,0,0
1248,241,8191,1402,3,7056,0,0,0
1249,241,8192,1403,4,7056,0,0,0
1250,241,8193,1404,5,7056,0,0,0
1251,241,8194,1405,6,7056,0,0,0
1252,241,8195,1406,7,7056,93111,0,0
1253,241,8196,1407,8,7056,93113,0,0
1254,241,8197,1408,9,7056,93113,0,0
1255,241,8198,1409,10,7056,93114,0,0
1256,241,8199,1410,11,7056,93115,0,0
1257,241,8200,1411,12,7056,93116,0,0
1258,241,8201,1412,13,7056,0,1,0
1259,241,8202,1413,14,7056,0,1,0
1260,242,8231,1399,1,7059,0,0,0
1261,242,8232,1400,2,7059,0,0,0
1262,242,8233,1402,3,7059,0,0,0
1263,242,8234,1403,4,7059,0,0,0
1264,242,8235,1404,5,7059,0,0,0
1265,242,8236,1405,6,7059,0,0,0
1266,242,8237,1406,7,7059,93111,0,0
1267,242,8238,1407,8,7059,93113,0,0
1268,242,8239,1408,9,7059,93113,0,0
1269,242,8240,1409,10,7059,93114,0,0
1270,242,8241,1410,11,7059,93115,0,0
1271,242,8242,1411,12,7059,93116,0,0
1272,242,8243,1412,13,7059,0,1,0
1273,242,8244,1413,14,7059,0,1,0
1274,243,8245,1399,1,7050,0,0,0
1275,243,8246,1400,2,7050,0,0,0
1276,243,8247,1402,3,7050,0,0,0
1277,243,8248,1403,4,7050,0,0,0
1278,243,8249,1404,5,7050,0,0,0
1279,243,8250,1405,6,7050,0,0,0
1280,243,8251,1406,7,7050,93111,0,0
1281,243,8252,1407,8,7050,93113,0,0
1282,243,8253,1408,9,7050,93113,0,0
1283,243,8254,1409,10,7050,93114,0,0
1284,243,8255,1410,11,7050,93115,0,0
1285,243,8256,1411,12,7050,93116,0,0
1286,243,8257,1412,13,7050,0,1,0
1287,243,8258,1413,14,7050,0,1,0
1288,244,8273,1399,1,7055,0,0,0
1289,244,8274,1400,2,7055,0,0,0
1290,244,8275,1402,3,7055,0,0,0
1291,244,8276,1403,4,7055,0,0,0
1292,244,8277,1404,5,7055,0,0,0
1293,244,8278,1405,6,7055,0,0,0
1294,244,8279,1406,7,7055,93111,0,0
1295,244,8280,1407,8,7055,93113,0,0
1296,244,8281,1408,9,7055,93113,0,0
1297,244,8282,1409,10,7055,93114,0,0
1298,244,8283,1410,11,7055,93115,0,0
1299,244,8284,1411,12,7055,93116,0,0
1300,244,8285,1412,13,7055,0,1,0
1301,244,8286,1413,14,7055,0,1,0
1302,245,8259,1399,1,7054,0,0,0
1303,245,8260,1400,2,7054,0,0,0
1304,245,8261,1402,3,7054,0,0,0
1305,245,8262,1403,4,7054,0,0,0
1306,245,8263,1404,5,7054,0,0,0
1307,245,8264,1405,6,7054,0,0,0
1308,245,8265,1406,7,7054,93111,0,0
1309,245,8266,1407,8,7054,93113,0,0
1310,245,8267,1408,9,7054,93113,0,0
1311,245,8268,1409,10,7054,93114,0,0
1312,245,8269,1410,11,7054,93115,0,0
1313,245,8270,1411,12,7054,93116,0,0
1314,245,8271,1412,13,7054,0,1,0
1315,245,8272,1413,14,7054,0,1,0
1316,246,8217,1399,1,7058,0,0,0
1317,246,8218,1400,2,7058,0,0,0
1318,246,8219,1402,3,7058,0,0,0
1319,246,8220,1403,4,7058,0,0,0
1320,246,8221,1404,5,7058,0,0,0
1321,246,8222,1405,6,7058,0,0,0
1322,246,8223,1406,7,7058,93111,0,0
1323,246,8224,1407,8,7058,93113,0,0
1324,246,8225,1408,9,7058,93113,0,0
1325,246,8226,1409,10,7058,93114,0,0
1326,246,8227,1410,11,7058,93115,0,0
1327,246,8228,1411,12,7058,93116,0,0
1328,246,8229,1412,13,7058,0,1,0
1329,246,8230,1413,14,7058,0,1,0
1330,247,8375,1424,1,0,0,0,0
1331,247,8399,1425,2,6880,84933,0,0
1332,247,8376,1426,3,6875,93268,0,0
1333,247,8400,1427,4,7200,84934,0,0
1334,247,8377,1428,5,6876,93269,0,0
1335,247,8401,1429,6,6879,84935,0,0
1336,247,8378,1430,7,6877,93270,0,0
1337,247,8380,1431,8,7201,93657,0,0
1338,247,8379,1432,9,6878,93281,0,0
1339,248,8357,1424,1,0,0,0,0
1340,248,8390,1425,2,6744,84933,0,0
1341,248,8358,1426,3,6739,93268,0,0
1342,248,8391,1427,4,7202,84934,0,0
1343,248,8359,1428,5,6740,93269,0,0
1344,248,8392,1429,6,6743,84935,0,0
1345,248,8360,1430,7,6741,93270,0,0
1346,248,8362,1431,8,7203,93657,0,0
1347,248,8361,1432,9,6742,93281,0,0
1348,249,8351,1424,1,0,0,0,0
1349,249,8387,1425,2,6738,84933,0,0
1350,249,8352,1426,3,6733,93268,0,0
1351,249,8388,1427,4,7194,84934,0,0
1352,249,8353,1428,5,6734,93269,0,0
1353,249,8389,1429,6,6737,84935,0,0
1354,249,8354,1430,7,6735,93270,0,0
1355,249,8356,1431,8,7195,93657,0,0
1356,249,8355,1432,9,6736,93281,0,0
1357,250,8339,1424,1,0,0,0,0
1358,250,8381,1425,2,6726,84933,0,0
1359,250,8340,1426,3,6721,93268,0,0
1360,250,8382,1427,4,7196,84934,0,0
1361,250,8341,1428,5,6722,93269,0,0
1362,250,8344,1431,8,7197,93657,0,0
1363,250,8383,1429,6,6725,84935,0,0
1364,250,8342,1430,7,6723,93270,0,0
1365,250,8343,1432,9,6724,93281,0,0
1366,251,8345,1424,1,0,0,0,0
1367,251,8384,1425,2,6732,84933,0,0
1368,251,8346,1426,3,6727,93268,0,0
1369,251,8385,1427,4,7198,84934,0,0
1370,251,8347,1428,5,6728,93269,0,0
1371,251,8386,1429,6,6731,84935,0,0
1372,251,8348,1430,7,6729,93270,0,0
1373,251,8350,1431,8,7199,93657,0,0
1374,251,8349,1432,9,6730,93281,0,0
1375,252,8369,1424,1,0,0,0,0
1376,252,8396,1425,2,7189,84933,0,0
1377,252,8370,1426,3,6996,93268,0,0
1378,252,8397,1427,4,7190,84934,0,0
1379,252,8371,1428,5,6997,93269,0,0
1380,252,8398,1429,6,7000,84935,0,0
1381,252,8372,1430,7,6998,93270,0,0
1382,252,8374,1431,8,7191,93657,0,0
1383,252,8373,1432,9,6999,93281,0,0
1384,253,8363,1424,1,0,0,0,0
1385,253,8393,1425,2,6873,84933,0,0
1386,253,8364,1426,3,6868,93268,0,0
1387,253,8394,1427,4,7192,84934,0,0
1388,253,8365,1428,5,6869,93269,0,0
1389,253,8395,1429,6,6872,84935,0,0
1390,253,8366,1430,7,6870,93270,0,0
1391,253,8368,1431,8,7193,93657,0,0
1392,253,8367,1432,9,6871,93281,0,0
1393,254,8332,1417,1,0,0,0,0
1394,254,8333,1418,2,6891,0,0,0
1395,254,8334,1419,3,6892,0,0,0
1396,254,8335,1420,4,6893,91869,0,0
1397,254,8336,1421,5,6894,91869,0,0
1398,254,8337,1422,6,6895,91304,0,0
1399,254,8338,1423,7,6896,91304,0,0
1400,255,8311,1417,1,0,0,0,0
1401,255,8312,1418,2,6755,0,0,0
1402,255,8313,1419,3,6754,0,0,0
1403,255,8314,1420,4,6753,91869,0,0
1404,255,8315,1421,5,6752,91869,0,0
1405,255,8316,1422,6,6751,91304,0,0
1406,255,8317,1423,7,6750,91304,0,0
1407,256,8304,1417,1,0,0,0,0
1408,256,8305,1418,2,6773,0,0,0
1409,256,8306,1419,3,6772,0,0,0
1410,256,8307,1420,4,6771,91869,0,0
1411,256,8308,1421,5,6770,91869,0,0
1412,256,8309,1422,6,6769,91304,0,0
1413,256,8310,1423,7,6768,91304,0,0
1414,257,8290,1417,1,0,0,0,0
1415,257,8291,1418,2,6767,0,0,0
1416,257,8292,1419,3,6766,0,0,0
1417,257,8293,1420,4,6765,91869,0,0
1418,257,8294,1421,5,6764,91869,0,0
1419,257,8295,1422,6,6763,91304,0,0
1420,257,8296,1423,7,6762,91304,0,0
1421,258,8297,1417,1,0,0,0,0
1422,258,8298,1418,2,6761,0,0,0
1423,258,8299,1419,3,6760,0,0,0
1424,258,8300,1420,4,6759,91869,0,0
1425,258,8301,1421,5,6758,91869,0,0
1426,258,8302,1422,6,6757,91304,0,0
1427,258,8303,1423,7,6756,91304,0,0
1428,259,8325,1417,1,0,0,0,0
1429,259,8326,1418,2,6987,0,0,0
1430,259,8327,1419,3,6988,0,0,0
1431,259,8328,1420,4,6989,91869,0,0
1432,259,8329,1421,5,6990,91869,0,0
1433,259,8330,1422,6,6991,91304,0,0
1434,259,8331,1423,7,6992,91304,0,0
1435,260,8318,1417,1,0,0,0,0
1436,260,8319,1418,2,6885,0,0,0
1437,260,8320,1419,3,6886,0,0,0
1438,260,8321,1420,4,6887,91869,0,0
1439,260,8322,1421,5,6888,91869,0,0
1440,260,8323,1422,6,6889,91304,0,0
1441,260,8324,1423,7,6890,91304,0,0
1482,266,8756,1457,1,0,0,0,0
1483,266,8763,1456,2,0,0,0,0
1484,266,8757,1433,3,0,0,0,0
1485,266,8761,1434,4,0,0,0,0
1486,266,8758,1435,5,0,0,0,0
1487,266,8764,1436,6,0,0,0,0
1488,266,8759,1437,7,0,0,0,0
1489,266,8762,1438,8,0,0,0,0
1491,268,8786,1459,1,0,0,1,0
1495,268,8787,1460,2,0,0,1,0
1496,268,8788,1461,3,0,0,1,0
1497,268,8789,1462,4,0,0,1,0
1498,269,8803,0,1,0,0,0,0
1499,269,8804,0,2,0,0,0,0
1500,269,8805,0,3,0,0,0,0
1501,269,8806,0,4,0,0,0,0
1502,269,8807,0,5,0,0,0,0
1503,270,8820,0,-1,0,0,0,0
1504,270,8817,0,-1,0,0,0,0
1505,270,8818,0,-1,0,0,0,0
1506,270,8819,0,-1,0,0,0,0
1518,273,8930,1399,1,7050,0,2,1
1519,273,8931,1400,2,7050,0,2,1
1523,230,8938,1476,4,0,0,0,0
1524,230,8939,1477,5,0,0,0,0
1525,230,8940,1478,6,0,0,0,0
1526,268,8942,1479,5,0,0,1,0
1537,276,8961,1544,1,0,0,0,0
1538,276,8962,1510,2,0,0,0,0
1539,276,8963,1511,3,0,0,0,0
1540,276,8964,1512,4,0,0,0,0
1541,276,8965,1513,5,0,0,0,0
1542,276,8966,1514,6,0,0,0,0
1543,276,8967,1515,7,0,104440,0,0
1544,276,8968,1516,8,0,104441,0,0
1545,276,8969,1517,9,0,104441,0,0
1546,276,8970,1518,10,0,104442,0,0
1547,276,8971,1519,11,0,104443,0,0
1548,276,8972,1520,12,0,104444,0,0
1549,276,8973,1521,13,0,105020,0,0
1550,276,8974,1522,14,0,0,1,0
1551,278,8985,1533,1,0,0,2,0
1552,278,8986,1534,2,0,0,2,0
1553,278,8987,1535,3,0,0,2,0
1554,278,8988,1536,4,0,0,2,0
1555,278,8989,1537,5,0,0,2,0
1556,277,8999,1524,1,0,0,2,0
1557,277,9000,1525,2,0,84933,2,0
1558,277,9001,1526,3,0,93268,2,0
1559,277,9002,1527,4,0,84934,2,0
1560,277,9003,1528,5,0,93269,2,0
1561,277,9004,1529,6,0,84935,2,0
1562,277,9005,1530,7,0,93270,2,0
1563,277,9006,1531,8,0,104438,2,0
1564,277,9008,1532,9,0,93281,2,0
1566,276,9130,1546,15,0,0,1,0
1567,280,7936,0,-1,0,0,0,0
1568,280,7937,0,-1,0,0,0,0
1569,281,8783,0,-1,0,0,0,0
1570,281,8784,0,-1,0,0,0,0
1571,280,7935,0,-1,0,0,0,0
1574,280,8781,0,-1,0,0,0,0
1575,280,8782,0,-1,0,0,0,0
1577,280,8780,0,-1,0,0,0,0
1579,282,9274,1488,1,0,0,0,0
1580,282,9277,1509,2,0,0,0,0
1581,273,9276,1399,1,7050,0,2,1
1582,282,9278,1489,1,0,0,0,0
1583,282,9279,1490,1,0,0,0,0
1584,282,9280,1491,1,0,0,0,0
1585,282,9281,1492,1,0,0,0,0
