ID,SetName,SilenceIntervalMin[0],SilenceIntervalMin[1],SilenceIntervalMax[0],SilenceIntervalMax[1],Sounds[0],Sounds[1]
629,Zone-TirisfalGlades,180000,180000,300000,300000,6836,6836
630,Zone-TwilightHighlands,180000,180000,300000,300000,6836,6836
631,Zone-Vashjir,180000,180000,300000,300000,5074,5074
635,Zone-Wplaguelands,180000,180000,300000,300000,22352,22353
637,Zone-Wetlands,180000,180000,300000,300000,22356,22357
638,Zone-Deepholm,180000,180000,300000,300000,5074,5074
639,Zone-BlackrockCaverns,180000,180000,300000,300000,5074,5074
640,Zone-BlackwingDescent,180000,180000,300000,300000,5074,5074
643,Zone-GrimBatol,180000,180000,300000,300000,22637,22637
645,Zone-SkywallDungeon,180000,180000,300000,300000,5074,5074
646,Zone-SkywallRaid,180000,180000,300000,300000,5074,5074
647,Zone-ThroneOfTheTides,180000,180000,300000,300000,5074,5074
648,Zone-TwinPeaks,180000,180000,300000,300000,5074,5074
650,Zone-RiftOfAlm,180000,180000,300000,300000,5074,5074
651,Zone-RuinsOfAuberdine,180000,180000,300000,300000,5074,5074
652,Zone-Shadowglen,180000,180000,300000,300000,5074,5074
653,Zone-Twilight,180000,180000,300000,300000,5074,5074
654,Zone-Bogpaddle,180000,180000,300000,300000,22539,22539
655,Zone-MarshtideWatch,180000,180000,300000,300000,22540,22540
656,Zone-TheHarborage,180000,180000,300000,300000,22541,22541
657,Zone-TempleofAtalHakkar,180000,180000,300000,300000,22542,22542
659,Zone-Drudgetown,180000,180000,300000,300000,22544,22544
660,Zone-FirstBankOfKezan,180000,180000,300000,300000,22545,22545
661,Zone-GallywixsVilla,180000,180000,300000,300000,22547,22547
662,Zone-GallywixsYacht,180000,180000,300000,300000,22549,22549
663,Zone-KajaMine,180000,180000,300000,300000,22550,22550
664,Zone-KajaroField,180000,180000,300000,300000,22552,22552
665,Zone-TheSlick,180000,180000,300000,300000,22555,22555
666,Zone-ThePipe,180000,180000,300000,300000,22557,22557
667,Zone-SilithusTwilight,180000,180000,300000,300000,22558,22558
668,Zone-SilithusDark,180000,180000,300000,300000,22559,22559
670,Zone-WestPlaguelandsCursed,180000,180000,300000,300000,22560,22560
671,Zone-WestPlaguelandsHaunted,180000,180000,300000,300000,22561,22561
672,Zone-HinterlandsTrollA,180000,180000,300000,300000,22562,22562
673,Zone-HinterlandsUndead,180000,180000,300000,300000,22563,22563
674,Zone-HinterlandsTrollB,180000,180000,300000,300000,22564,22564
676,Zone-HinterlandsNightElf,180000,180000,300000,300000,22565,22565
677,Zone-HinterlandsMystical,180000,180000,300000,300000,22588,22588
678,Zone-WinterspringHaunted,180000,180000,300000,300000,22567,22567
679,Zone-WinterspringNightElf,180000,180000,300000,300000,22568,22568
680,Zone-WinterspringGoblin,180000,180000,300000,300000,22569,22569
681,Zone-DustwallowGrimtotem,180000,180000,300000,300000,22589,22589
683,Zone-DustwallowHaunted,180000,180000,300000,300000,22591,22591
684,Zone-DustwallowJungle,180000,180000,300000,300000,22592,22592
685,Zone-DustwallowTauren,180000,180000,300000,300000,22594,22594
686,Zone-DustwallowGoblin,180000,180000,300000,300000,22595,22595
687,Zone-StonemaulRuins,180000,180000,300000,300000,22596,22596
688,Zone-DustwallowHuman,180000,180000,300000,300000,22590,22590
689,Zone-Feralas,180000,180000,300000,300000,22252,22253
690,Zone-FeralasTauren,180000,180000,300000,300000,22599,22599
691,Zone-FeralasHaunted,180000,180000,300000,300000,22600,22600
692,Zone-DreamBough,180000,180000,300000,300000,22601,22601
693,Zone-FeralasNightElf,180000,180000,300000,300000,22603,22603
694,Zone-FeralasGrimtotem,180000,180000,300000,300000,22604,22604
695,Zone-FeralasHorde,180000,180000,300000,300000,22626,22626
696,Zone-FeralasBugs,180000,180000,300000,300000,22627,22627
697,Zone-FelwoodNightElf,180000,180000,300000,300000,22629,22629
698,Zone-FelwoodHorde,180000,180000,300000,300000,22630,22630
699,Zone-FelwoodDruid,180000,180000,300000,300000,22631,22631
700,Zone-WetlandsOrcs,180000,180000,300000,300000,22632,22632
701,Zone-WetlandsNightElf,180000,180000,300000,300000,22635,22635
702,Zone-WetlandsHuman,180000,180000,300000,300000,22639,22639
703,Zone-AbyssalDepths,180000,180000,300000,300000,22346,22347
704,Zone-Lghorek,180000,180000,300000,300000,22641,22641
705,Zone-VashjirNaga,180000,180000,300000,300000,22643,22643
706,Zone-VashjirCave,180000,180000,300000,300000,22644,22644
707,Zone-KelpForest,180000,180000,300000,300000,22348,22349
708,Zone-ShimmeringExpanse,180000,180000,300000,300000,22350,22351
709,Zone-WestfallA,180000,180000,300000,300000,22645,22645
710,Zone-WestfallB,180000,180000,300000,300000,22646,22646
711,Zone-UndercityAlt,180000,180000,300000,300000,22650,22650
712,Zone-TirisfalHaunted,180000,180000,300000,300000,22651,22651
713,Zone-StranglethornTrollB,180000,180000,300000,300000,22653,22653
714,Zone-StranglethornTrollA,180000,180000,300000,300000,22654,22654
715,Zone-NorthStranglethornA,180000,180000,300000,300000,22655,22655
716,Zone-CapeStranglethornA,180000,180000,300000,300000,22656,22656
717,Zone-StormwindHarbor,180000,180000,300000,300000,22662,22662
718,Zone-SilverpineHuman,180000,180000,300000,300000,22664,22664
719,Zone-SilverpineForsaken,180000,180000,300000,300000,22665,22665
720,Zone-SilverpineWorgen,180000,180000,300000,300000,22666,22666
721,Zone-SearingGorgeA,180000,180000,300000,300000,22668,22668
722,Zone-SearingGorgeTwilight,180000,180000,300000,300000,22669,22669
723,Zone-TheCauldron,180000,180000,300000,300000,22671,22671
724,Zone-TheSlagPit,180000,180000,300000,300000,22673,22673
725,Zone-BurningSteppes,180000,180000,300000,300000,22298,22298
726,Zone-BurningSteppesBlackrock,180000,180000,300000,300000,22674,22674
727,Zone-DreadmaulRock,180000,180000,300000,300000,22675,22675
728,Zone-FlameCrest,180000,180000,300000,300000,22676,22676
729,Zone-MorgansVigil,180000,180000,300000,300000,22677,22677
730,Zone-TerrorWingPath,180000,180000,300000,300000,22678,22678
731,Zone-BlastedLandsShadowsworn,180000,180000,300000,300000,22679,22679
732,Zone-BloodwashCavern,180000,180000,300000,300000,22680,22680
733,Zone-BlastedLandsOgre,180000,180000,300000,300000,22682,22682
734,Zone-BlastedLandsTainted,180000,180000,300000,300000,22683,22683
735,Zone-BlastedLandsHuman,180000,180000,300000,300000,22684,22684
736,Zone-BlastedLandsGilnean,180000,180000,300000,300000,22688,22688
737,Zone-SunveilExcursion,180000,180000,300000,300000,22689,22689
738,Zone-Badlands,180000,180000,300000,300000,22294,22295
739,Zone-BadlandsOgre,180000,180000,300000,300000,22691,22691
740,Zone-ScarOfTheWorldBreaker,180000,180000,300000,300000,22693,22693
741,Zone-TombOfTheWatchers,180000,180000,300000,300000,22694,22694
742,Zone-BadlandsGoblin,180000,180000,300000,300000,22695,22695
743,Zone-AlteracMountains,180000,180000,300000,300000,22697,22698
744,Zone-AlteracMountainsTroll,180000,180000,300000,300000,22696,22696
745,Zone-AlteracMountainsCold,180000,180000,300000,300000,22697,22698
746,Zone-DalaranCrater,180000,180000,300000,300000,22700,22700
747,Zone-RedridgeMountains,180000,180000,300000,300000,22701,22702
748,Zone-RedrigeBlackrock,180000,180000,300000,300000,22703,22703
749,Zone-SilverpineHaunted,180000,180000,300000,300000,22667,22667
750,Zone-ThousandNeedlesGoblin,180000,180000,300000,300000,22729,22729
751,Zone-ThousandNeedlesGrimtotem,180000,180000,300000,300000,22730,22730
752,Zone-ThousandNeedlesBugs,180000,180000,300000,300000,22732,22732
753,Zone-ThousandNeedlesTwilight,180000,180000,300000,300000,22733,22733
754,Zone-ElderRise,180000,180000,300000,300000,22735,22735
755,Zone-SpiritRise,180000,180000,300000,300000,22736,22736
756,Zone-FireplumeRidge,180000,180000,300000,300000,22737,22737
757,Zone-GolakkaHotSprings,180000,180000,300000,300000,22738,22738
758,Zone-UngoroBugs,180000,180000,300000,300000,22740,22740
759,Zone-DunMorogh,180000,180000,300000,300000,22303,22304
760,Zone-CrushcogsArsenal,180000,180000,300000,300000,22743,22743
761,Zone-DunMoroghTroll,180000,180000,300000,300000,22745,22745
762,Zone-GatesofGnomeregan,180000,180000,300000,300000,22746,22746
763,Zone-IronbandsCompound,180000,180000,300000,300000,22748,22748
764,Zone-IronforgeAirfield,180000,180000,300000,300000,22750,22750
765,Zone-NewTinkertown,180000,180000,300000,300000,22753,22753
766,Zone-ToxicAirfield,180000,180000,300000,300000,22755,22755
767,Zone-Gnomeregan,180000,180000,300000,300000,22756,22756
768,Zone-DuskwoodHaunted,180000,180000,300000,300000,22757,22757
769,Zone-DuskwoodWorgen,180000,180000,300000,300000,22758,22758
770,Zone-DuskwoodHuman,180000,180000,300000,300000,22759,22759
771,Zone-DuskwoodUndead,180000,180000,300000,300000,22760,22760
772,Zone-HushedBank,180000,180000,300000,300000,22762,22762
773,Zone-TwilightGrove,180000,180000,300000,300000,22764,22764
774,Zone-DustwallowOgre,180000,180000,300000,300000,22765,22765
775,Zone-EasternPlaguelands,180000,180000,300000,300000,22307,22307
776,Zone-EPlaguelandsHaunted,180000,180000,300000,300000,22766,22766
777,Zone-EplaguelandsArgent,180000,180000,300000,300000,22767,22767
778,Zone-EPlaguelandsNerubian,180000,180000,300000,300000,22768,22768
779,Zone-LightsHopeChapel,180000,180000,300000,300000,22769,22769
780,Zone-QuelLithienLodge,180000,180000,300000,300000,22770,22770
781,Zone-EPlaguelandsCursed,180000,180000,300000,300000,22772,22772
782,Zone-Stratholme,180000,180000,300000,300000,22773,22773
783,Zone-EPlaguelandsZombieTroll,180000,180000,300000,300000,22774,22774
784,Zone-EPlaguelandsTroll,180000,180000,300000,300000,22775,22775
785,Zone-ElwynnForestBlackrock,180000,180000,300000,300000,22781,22781
786,Zone-WestfallHuman,180000,180000,300000,300000,22785,22785
787,Zone-HillsbradFoothills,180000,180000,300000,300000,22315,22316
788,Zone-DurnholdeKeep,180000,180000,300000,300000,22788,22788
789,Zone-HillsbradCursed,180000,180000,300000,300000,22789,22789
790,Zone-TarrenMill,180000,180000,300000,300000,22790,22790
791,Zone-SludgeFields,180000,180000,300000,300000,22791,22791
792,Zone-LochModanAlt,180000,180000,300000,300000,22793,22794
793,Zone-LochModanOgre,180000,180000,300000,300000,22797,22797
794,Zone-LochModanTwilight,180000,180000,300000,300000,22799,22799
795,Zone-VentureCoMine,180000,180000,300000,300000,22808,22808
796,Zone-Bael'dunDigsite,180000,180000,300000,300000,22809,22809
797,Zone-MulgoreTauren,180000,180000,300000,300000,22810,22810
798,Zone-MulgoreGrimtotem,180000,180000,300000,300000,22812,22812
799,Zone-Thornsnarl,180000,180000,300000,300000,22814,22814
800,Zone-NorthBarrens,180000,180000,300000,300000,22815,22816
801,Zone-NorthBarrensGreen,180000,180000,300000,300000,22818,22818
802,Zone-BoulderLodeMine,180000,180000,300000,300000,22819,22819
803,Zone-DreadmistPeak,180000,180000,300000,300000,22820,22820
804,Zone-NorthBarrensOrcs,180000,180000,300000,300000,22824,22824
805,Zone-NorthBarrensTauren,180000,180000,300000,300000,22825,22825
806,Zone-TheSludgeFen,180000,180000,300000,300000,22828,22828
807,Zone-TheWailingCaverns,180000,180000,300000,300000,22829,22829
808,Zone-SouthBarrens,180000,180000,300000,300000,22270,22271
809,Zone-SouthBarrensTauren,180000,180000,300000,300000,22832,22832
810,Zone-SouthBarrenDwarf,180000,180000,300000,300000,22833,22833
811,Zone-Battlescar,180000,180000,300000,300000,22835,22835
812,Zone_DesolationHold,180000,180000,300000,300000,22837,22837
813,Zone-SouthBarrensHuman,180000,180000,300000,300000,22839,22839
814,Zone-FrazzlecrazMotherlode,180000,180000,300000,300000,22841,22841
815,Zone-SouthBarrensGreen,180000,180000,300000,300000,22846,22846
816,Zone-Stonetalon,180000,180000,300000,300000,22272,22273
817,Zone_StonetalonGrimtotem,180000,180000,300000,300000,22848,22848
818,Zone-StonetalonTauren,180000,180000,300000,300000,22849,22849
819,Zone-TheSludgeworks,180000,180000,300000,300000,22850,22850
820,Zone-KromgarFortress,180000,180000,300000,300000,22853,22853
821,Zone-StonetalonOrcs,180000,180000,300000,300000,22854,22854
822,Zone-StonetalonNightElf,180000,180000,300000,300000,22855,22855
823,Zone-StonetalonDruid,180000,180000,300000,300000,22856,22856
824,Zone-TheTalonDen,180000,180000,300000,300000,22857,22857
825,Zone-WebwinderHollow,180000,180000,300000,300000,22858,22858
826,Zone-WindshearHold,180000,180000,300000,300000,22859,22859
827,Zone-Moonglade,180000,180000,300000,300000,22860,22860
828,Zone-StormrageBarrowDens,180000,180000,300000,300000,22864,22864
829,Zone-Tanaris,180000,180000,300000,300000,22274,22275
830,Zone-Gadgetzan,180000,180000,300000,300000,22866,22866
831,Zone-TanarisTrollA,180000,180000,300000,300000,22867,22867
832,Zone-TanarisOgre,180000,180000,300000,300000,22868,22868
833,Zone-TanarisTrollB,180000,180000,300000,300000,22871,22871
834,Zone-TanarisBugs,180000,180000,300000,300000,22873,22873
835,Zone-BanethilBarrowDen,180000,180000,300000,300000,22885,22885
836,Zone-MountHyjal,180000,180000,300000,300000,22906,22907
837,Zone-HyjalTwilightFire,180000,180000,300000,300000,22908,22908
838,Zone-HyjalTwilight,180000,180000,300000,300000,22911,22991
839,Zone-HyjalFire,180000,180000,300000,300000,22912,22912
840,Zone-HyjalOgre,180000,180000,300000,300000,22913,22913
841,Zone-HyjalDruid,180000,180000,300000,300000,22914,22914
842,Zone-LakeEdunel,180000,180000,300000,300000,22915,22915
843,Zone-LeyarasSorrow,180000,180000,300000,300000,22917,22917
844,Zone-HyjalLycan,180000,180000,300000,300000,22920,22920
845,Zone-Nordrassil,180000,180000,300000,300000,22922,22922
846,Zone-HyjalLight,180000,180000,300000,300000,22923,22923
847,Zone-HyjalBarrowDens,180000,180000,300000,300000,22927,22927
848,Zone-AshenvaleForsaken,180000,180000,300000,300000,22929,22929
849,Zone-AshenvaleFurbolg,180000,180000,300000,300000,22930,22930
850,Zone-BoughShadow,180000,180000,300000,300000,22932,22932
851,Zone-AshenvaleDemon,180000,180000,300000,300000,22936,22936
852,Zone-AshenvaleBarrowDen,180000,180000,300000,300000,22939,22939
853,Zone-AshenvaleTwilight,180000,180000,300000,300000,22942,22939
854,Zone-MoonwellOfPurity,180000,180000,300000,300000,22944,22944
855,Zone-AshenvaleSatyr,180000,180000,300000,300000,22946,22946
856,Zone-AshenvaleNaga,180000,180000,300000,300000,22951,22951
857,Zone-Thunderpeak,180000,180000,300000,300000,22960,22960
858,Zone-Azshara,180000,180000,300000,300000,22964,22965
859,Zone-AzsharaCoast,180000,180000,300000,300000,22967,22967
860,Zone-BilgewaterHarbor,180000,180000,300000,300000,22970,22970
861,Zone-AzsharaGoblin,180000,180000,300000,300000,22970,22970
862,Zone-GallywixPleasurePalace,180000,180000,300000,300000,22973,22973
863,Zone-AzsharaHaunted,180000,180000,300000,300000,22975,22975
864,Zone-AzsharaNaga,180000,180000,300000,300000,22981,22981
865,Zone-AzsharaTwilight,180000,180000,300000,300000,22983,22983
866,Zone-SecretLab,180000,180000,300000,300000,22987,22987
867,Zone-Darkshore,180000,180000,300000,300000,22992,22993
868,Zone-BlazingStrand,180000,180000,300000,300000,22994,22994
869,Zone-ShatterspearPass,180000,180000,300000,300000,22995,22995
870,Zone-DarkshoreTroll,180000,180000,300000,300000,22996,22996
871,Zone-GroveOfTheAncients,180000,180000,300000,300000,22999,22999
872,Zone-DarkshoreTwilight,180000,180000,300000,300000,23000,23000
873,Zone-DarkshoreCoast,180000,180000,300000,300000,23002,23002
874,Zone-Nazjvel,180000,180000,300000,300000,23004,23004
875,Zone-EyeOfTheVortex,180000,180000,300000,300000,23007,23007
876,Zone-TheVortex,180000,180000,300000,300000,23008,23008
877,Zone-DarkshoreForsaken,180000,180000,300000,300000,23009,23009
878,Zone-CenarionEnclave,180000,180000,300000,300000,23011,23011
879,Zone-TempleOfTheMoon,180000,180000,300000,300000,23012,23012
880,Zone-Desolace,180000,180000,300000,300000,23013,23014
881,Zone-DesolaceGreen,180000,180000,300000,300000,23015,23015
882,Zone-GhostwalkerPost,180000,180000,300000,300000,23017,23017
883,Zone-KarnumsGlade,180000,180000,300000,300000,23018,23018
884,Zone-DesolaceNightElf,180000,180000,300000,300000,23021,23021
885,Zone-RanazjarIsle,180000,180000,300000,300000,23022,23022
886,Zone-DesolaceBurningBlade,180000,180000,300000,300000,23023,23023
887,Zone-ShadowpreyVillage,180000,180000,300000,300000,23024,23024
888,Zone-DesolaceCoast,180000,180000,300000,300000,23027,23027
889,Zone-ThunderAxeFortress,180000,180000,300000,300000,23028,23028
890,Zone-Durotar,180000,180000,300000,300000,23032,23033
891,Zone-DurotarTroll,180000,180000,300000,300000,23034,23034
892,Zone-DurotarCoast,180000,180000,300000,300000,23036,23036
893,Zone-BurningBladeCoven,180000,180000,300000,300000,23039,23039
894,Zone-SpitescaleCavern,180000,180000,300000,300000,23044,23044
895,Zone-TiragardeKeep,180000,180000,300000,300000,23044,23044
896,Zone-MaestrasPost,180000,180000,300000,300000,22943,22943
897,Zone-Deepholme,180000,180000,300000,300000,23056,23056
898,Zone-DeepholmeTwilight,180000,180000,300000,300000,23057,23057
899,Zone-DeepholmeCrystal,180000,180000,300000,300000,23058,23058
900,Zone-BloodTrail,180000,180000,300000,300000,23063,23063
901,Zone-Uldum,180000,180000,300000,300000,22284,22285
902,Zone-UldumAlt,180000,180000,300000,300000,23068,23068
903,Zone-HallsOfOrigination,180000,180000,300000,300000,23071,23071
904,Zone-LostCityofTolvir,180000,180000,300000,300000,23073,23073
905,Zone-ChamberOfTheSun,180000,180000,300000,300000,23075,23075
906,Zone-GilneasCity,180000,180000,300000,300000,23078,23078
907,Zone-GilneasMain,180000,180000,300000,300000,23081,23081
908,Zone-GilneasAlt,180000,180000,300000,300000,23082,23082
909,Zone-GilneasTown,180000,180000,300000,300000,23085,23085
910,Zone-GilneasForsaken,180000,180000,300000,300000,23086,23086
911,Zone-GreymaneManor,180000,180000,300000,300000,23087,23087
912,Zone-GilneasOgre,180000,180000,300000,300000,23090,23090
913,Zone-RygnasLair,180000,180000,300000,300000,23093,23093
914,Zone-Taldoren,180000,180000,300000,300000,23096,23096
915,Zone-TheBlackwald,180000,180000,300000,300000,23098,23098
916,Zone-LostIsles,180000,180000,300000,300000,23101,23102
917,Zone-LostIslesMining,180000,180000,300000,300000,23107,23107
918,Zone-HordeBaseCamp,180000,180000,300000,300000,23113,23113
919,Zone-KajamiteCavern,180000,180000,300000,300000,23115,23115
920,Zone-KTCOilPlatform,180000,180000,300000,300000,23117,23117
921,Zone-LostIslesVolcano,180000,180000,300000,300000,23120,23120
922,Zone-LostIslesPygmy,180000,180000,300000,300000,23122,23122
923,Zone-LostIslesNaga,180000,180000,300000,300000,23137,23137
924,Zone-WarchiefsLookout,180000,180000,300000,300000,23142,23142
925,Zone-TwilightHighlands,180000,180000,300000,300000,23144,23145
926,Zone-TwilightHighlandsTwilight,180000,180000,300000,300000,23146,23146
927,Zone-TwilightOgre,180000,180000,300000,300000,23150,23150
928,Zone-Crushblow,180000,180000,300000,300000,23153,23153
929,Zone-DragonmawPort,180000,180000,300000,300000,23156,23156
930,Zone-TwilightHighlandsHuman,180000,180000,300000,300000,23158,23158
931,Zone-TwilightHighlandsCrystal,180000,180000,300000,300000,23159,23159
932,Zone-Krazzworks,180000,180000,300000,300000,23160,23160
933,Zone-Stonecore,180000,180000,300000,300000,23166,23166
934,Zone-BastionOfTwilight,180000,180000,300000,300000,23167,23167
935,Zone-KhadrosAnvil,180000,180000,300000,300000,23168,23168
936,Zone-GrimBatolDungeonAlt,180000,180000,300000,300000,23169,23169
937,Zone-BlackrockCaverns,180000,180000,300000,300000,23170,23170
938,Zone-BlackwingDescent,180000,180000,300000,300000,23171,23171
939,Zone-ThroneOfTheTides,180000,180000,300000,300000,23172,23172
940,Zone-LostCityOfTheTolvir,180000,180000,300000,300000,23173,23173
941,Zone-HallsOfOriginationInt,180000,180000,300000,300000,23174,23174
942,Zone-Skywall,180000,180000,300000,300000,23175,23175
943,Zone-SkywallFight,180000,180000,300000,300000,23176,23176
944,Zone-MusicTest,60,60,120,120,23192,0
945,Event_DireMaulOgreEvent,25000,25000,25000,25000,23417,23417
946,MUS_PlantsVsZombies_EU,90000,90000,180000,180000,22155,22155
947,zone-deadmines,180000,180000,300000,300000,23609,23609
948,zone-shadowfangkeep,180000,180000,300000,300000,23610,23610
949,zone-battleforgilneas,180000,180000,300000,300000,23612,23612
950,zone-twinpeaks,180000,180000,300000,300000,23613,23613
951,zone-tolbarad,180000,180000,300000,300000,23627,23627
961,zone-TheCapeOfStranglethorn,180000,180000,300000,300000,22656,22656
962,zone-bashal'aran,180000,180000,300000,300000,23778,23778
963,Zone-StranglethornOgre,180000,180000,300000,300000,23780,23780
964,Zone-StranglethornGoblin,180000,180000,300000,300000,23781,23781
965,Zone-BlackmawHold,0,0,0,0,23785,23785
966,Zone-TwilightHive,180000,180000,300000,300000,23796,23796
967,Zone-IronforgeDark,180000,180000,300000,300000,23803,23803
968,Zone-IronforgeForge,180000,180000,300000,300000,23804,23804
969,Zone-IronforgeHighSeat,180000,180000,300000,300000,23806,23806
980,zone-thecoil,180000,180000,300000,300000,24651,24651
981,zone-thedevilsterrace,180000,180000,300000,300000,24655,24655
982,zone-thecacheofmadness,180000,180000,300000,300000,24653,24653
983,zone-templeofbethekk,180000,180000,300000,300000,24654,24654
984,zone-mandokirsdomain,180000,180000,300000,300000,24652,24652
985,zone-altarofthebloodgod,180000,180000,300000,300000,24656,24656
986,Zone-ZandalariTroll,180000,180000,300000,300000,24681,24681
999,Zone-FL-Beth'tilac'sLair,180000,180000,300000,300000,25404,25404
1000,Zone-FL-MalfurionsBreach,180000,180000,300000,180000,25405,25405
1001,Zone-FL-AshenFields,180000,180000,300000,300000,25399,25399
1002,Zone-FL-TheFurnace,180000,180000,300000,300000,25389,25389
1003,Zone-FL-ForlornSpire,180000,180000,300000,300000,25400,25400
1004,Zone-FL-TheWidowsClutch,180000,180000,300000,300000,25403,25403
1005,Zone-FL-WildflamePoint,180000,180000,300000,300000,25394,25394
1006,Zone-FL-MagmaSprings,180000,180000,300000,300000,25401,25401
1007,Zone-FL-IgneousDepths,180000,180000,300000,300000,25393,25393
1008,Zone-FL-FireplumePeak,180000,180000,300000,300000,25389,25389
1009,Zone-FL-RagnarosReach,180000,180000,300000,300000,25396,25396
1010,Zone-FL-FirelandsGeneralWalk,180000,180000,30000,300000,25397,25397
1011,Zone-FL-AnvilofConflagration,180000,180000,300000,300000,25391,25391
1012,Zone-FL-Flamebreach,180000,180000,300000,300000,25395,25395
1013,Zone-FL-TheMoltonFields,180000,180000,300000,300000,25402,25402
1014,Zone-FL-Shatterstone,180000,180000,300000,300000,25390,25390
1015,Zone-Fl-RidgeofAncientFlame,180000,180000,300000,300000,25397,25390
1016,Zone-FL-RhyolithPlateau,180000,180000,300000,300000,25396,25396
1017,Zone-FL-MortalsDemise,180000,180000,300000,300000,25392,25392
1018,Zone-FL-SulfuronKeepCourtyard,180000,180000,300000,300000,25389,25389
1019,Zone-FL-SulfuronKeep_02,180000,180000,300000,300000,25432,25432
1020,Zone-FL-DruidTree,180000,180000,300000,300000,25427,25427
1023,Zone-FL-SulfuronKeep_01,180000,180000,300000,300000,25426,25426
1050,Zone-50-WanderingIsle-GeneralWalk,180000,180000,250000,250000,25837,25837
1051,Zone-50-WanderingIsle-PeiWuWalk,180000,180000,250000,250000,25833,25833
1052,Zone-50-WanderingIsle-WoodofStavesWalk,180000,180000,250000,250000,25836,25836
1054,Zone-50-WanderingIsle-TrainingWalk,180000,180000,250000,250000,25851,25851
1055,Zone-50-WanderingIsle-GeneralIndoors,180000,180000,250000,250000,25838,25838
1058,Zone-DarkmoonFaire-IslandWalk,180000,180000,300000,300000,26536,26536
1059,Zone-DarkmoonFaire-PavillionWalk,180000,180000,300000,300000,26539,26539
1060,Zone-43-EndTime-GeneralWalk,180000,180000,300000,300000,26573,26573
1061,Zone-43-EndTime-EmeraldWalk,180000,180000,300000,300000,26574,26574
1062,Zone-43-EndTime-MurozondWalk,180000,180000,300000,300000,26576,26576
1064,Zone-43-WellOfEternity-IllidanWalk,180000,180000,300000,300000,26582,26582
1065,Zone-43-WellOfEternity-MannorothWalk,180000,180000,300000,300000,26583,26583
1066,Zone-43-WellOfEternity-AzsharaWalk,180000,180000,300000,300000,26581,26581
1067,Zone-43-FotF-RavenholdtWalk,180000,180000,300000,300000,26597,26597
1068,Zone-43-FotF-MastersCellarWalk,180000,180000,300000,300000,26598,26598
1069,Zone-43-HourOfTwilight-GeneralWalk,180000,180000,300000,300000,26604,26604
1070,Zone-43-HourOfTwilight-WyrmrestWalk,180000,180000,300000,300000,26610,26610
1071,Zone-43-DragonSoul-WyrmrestWalk,180000,180000,300000,300000,26611,26611
1072,Zone-43-DragonSoul-WyrmrestSummitWalk,180000,180000,300000,300000,26615,26615
1073,Zone-43-HourOfTwilight-GeneralWalk,180000,180000,300000,300000,26604,26604
1074,Zone-43-DragonSoul-EyeOfEternityWalk,180000,180000,300000,300000,26616,26616
1075,Zone-43-DragonSoul-SkyfireWalk,180000,180000,300000,300000,26617,26617
1076,Zone-43-DragonSoul-OldGodWalk,180000,180000,300000,300000,26614,26614
1077,Zone-43-DragonSoul-DWBackWalk,180000,180000,300000,300000,26618,26618
1078,Zone-43-DragonSoul-MaelstromWalk,180000,180000,300000,300000,26619,26619
1101,Zone-50-StormstoutBrewery-Walk-01,180000,180000,250000,250000,30439,30439
1104,Zone-50-Mogu-Walk,180000,180000,250000,250000,30527,30527
1107,Zone-50-Hozen-Walk,180000,180000,250000,250000,30437,33640
1108,Zone-50-SpiritCave-Walk,180000,180000,250000,250000,29218,29218
1109,Zone-50-VEB-ValeofEternalBlossom-GeneralWalk,180000,180000,250000,250000,29205,30638
1110,Zone-50-JF-Windspire-Walk,180000,180000,250000,250000,30621,30621
1112,Zone-50-WanderingIsle-TempleWalk,180000,180000,250000,250000,25854,25854
1113,Zone-50-VFW-TheHeartlandsWalk,180000,180000,250000,250000,31830,30533
1115,Zone-50-WanderingIsle-SpiritsWalk,180000,180000,250000,250000,25835,25835
1116,Zone-50-TownlongSteppes-Walk-01,180000,180000,250000,250000,30435,31836
1117,Zone-50-TownlongSteppes-Shan'zeDao-GeneralWalk,180000,180000,250000,250000,30531,30531
1118,Zone-50-TownlongSteppes-NiuzaoTemple-GeneralWalk,180000,180000,250000,250000,31835,31835
1119,Zone-50-DreadWastes-Walk-01,180000,180000,250000,250000,29201,29201
1120,Zone-50-KunLai-GeneralWalk,180000,180000,250000,250000,29199,29199
1121,Zone-50-JF-JadeForest-GeneralWalk,180000,180000,250000,250000,29196,31837
1122,Zone-50-JF-SerpentsHeart_GeneralWalk,180000,180000,250000,250000,31838,31839
1123,Zone-50-JF-TempleoftheJadeSerpent_CourtyardWalk,180000,180000,250000,250000,29202,29202
1124,Zone-50-TJS-FountainoftheEverseeing,180000,180000,250000,250000,30456,30456
1125,Zone-50-TJS-TempleoftheJadeSerpent-GeneralWalk,180000,180000,250000,250000,31983,31984
1126,Zone-50-TJS-ScrollKeepersSanctum-GeneralWalk,180000,180000,250000,250000,31986,31986
1128,Zone-50-TJS-Dungeon-FountainoftheEverseeing,180000,180000,250000,250000,31987,31987
1129,Zone-50-TJS-Dungeon-ScrollKeepersSanctum-Battle,180000,180000,250000,250000,31991,31991
1130,Zone-50-TJS-Dungeon-ShaofDoubt-Battle,180000,180000,250000,250000,31990,31990
1131,Zone-50-TJS-Dungeon-TempleoftheJadeSerpent-GeneralWalk,180000,180000,250000,250000,31992,31992
1132,Zone-50-JF-JadeForest-BattleMusic,180000,180000,250000,250000,33039,33039
